#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      266.0   107.3    86.8   154.3   169.4   250.1   291.9   315.4   332.8   353.1   380.2   423.4   515.9   814.4  3277.8  30079.0    30165  1778890665076  1778890680185
read      267.3   108.5    86.8   149.4   164.4   251.8   296.4   320.8   339.2   361.2   389.3   431.7   528.3   705.4  3200.5  30127.3    30166  1778890681699  1778890696806
read      271.3   108.2    86.8   154.6   169.8   256.1   299.8   323.5   341.2   362.6   390.4   433.0   535.8   768.9  3353.8  30196.3    30167  1778890698321  1778890713425
read      272.1   112.4    86.8   153.7   168.9   256.0   300.1   324.3   342.3   364.5   393.2   436.9   543.1   820.1  3871.4  30206.1    30168  1778890714941  1778890730046
read      278.7   111.3    86.8   159.0   174.4   262.3   307.5   332.9   351.3   373.3   401.8   447.9   549.2   792.4  3861.5  30179.4    30169  1778890731563  1778890746673
read      279.0   132.0    86.8   151.2   167.3   261.5   308.0   334.2   353.5   376.7   407.3   457.8   574.8  1055.9  4632.8  30204.5    30170  1778890748188  1778890763302
read      272.0   116.2    86.8   148.5   164.2   255.5   302.1   327.6   346.0   368.9   398.1   443.5   543.5   808.1  3952.9  30199.0    30171  1778890764817  1778890779919
read      272.6   117.2    86.8   152.1   167.1   254.6   300.3   326.1   344.6   367.8   397.7   445.4   564.2   907.2  4057.2  30223.3    30172  1778890781434  1778890796544
read      267.8   119.8    86.8   152.8   167.3   249.3   292.8   317.1   335.3   357.0   385.8   432.1   553.9  1006.7  4461.6  30173.4    30173  1778890798060  1778890813169
read      274.7   133.6    86.8   150.1   165.2   256.6   303.0   329.1   347.7   371.4   401.5   450.1   559.4  1113.5  4868.1  30242.3    30174  1778890814685  1778890829796
read      273.2   113.8    93.8   154.0   170.0   256.8   300.9   325.6   343.6   365.9   394.9   439.8   544.5   803.3  4001.8  30209.2    30175  1778890831312  1778890846424
read      276.0   120.1    80.4   150.5   165.6   258.8   305.9   332.3   351.4   374.5   405.1   455.3   566.4   838.9  3808.1  30155.1    30176  1778890847940  1778890863055
read      273.5   110.8    86.8   153.1   168.6   257.7   302.7   328.0   346.1   368.7   397.4   441.6   541.2   747.8  3464.1  30156.6    30177  1778890864569  1778890879671
read      273.5   113.1    80.4   149.5   164.7   257.3   303.8   329.8   348.5   371.7   401.6   448.3   551.7   779.2  3363.2  30292.1    30178  1778890881190  1778890896299
read      263.4   109.2    86.8   145.8   160.3   246.8   292.2   316.9   335.4   357.3   385.9   430.4   535.1   781.6  3068.3  30179.7    30179  1778890897814  1778890912921
read      264.7   107.0    86.8   150.6   165.2   248.5   291.8   316.0   334.1   355.2   383.0   426.4   526.0   773.5  3564.5  30202.4    30180  1778890914435  1778890929549
read      272.4   112.0    86.8   151.1   166.0   255.2   301.4   327.0   345.4   368.4   397.9   444.0   554.6   891.4  3207.1  30132.9    30181  1778890931066  1778890946169
read      271.0   112.2    86.8   149.8   164.9   254.3   299.9   325.2   343.8   366.8   396.4   443.1   551.7   794.1  3505.4  30177.4    30182  1778890947686  1778890962793
read      269.6   108.7    86.8   150.4   164.8   253.4   298.9   324.0   342.6   365.2   394.1   437.1   541.9   775.6  2745.8  30236.8    30183  1778890964310  1778890979415
read      273.8   113.7    86.8   151.5   166.7   258.9   304.0   328.7   346.3   368.7   397.0   441.6   546.3   792.6  3701.3  30143.1    30184  1778890980930  1778890996034
read      269.3   123.5    86.8   148.8   163.5   250.9   296.5   321.4   340.7   363.8   393.8   440.3   557.3  1003.1  4250.7  30201.1    30185  1778890997550  1778891012670
read      270.7   111.1    86.8   151.9   166.8   254.0   299.4   324.3   342.8   365.4   394.3   438.1   541.0   780.4  3690.0  30101.4    30186  1778891014187  1778891029292
read      280.0   119.1    86.8   156.2   172.7   264.2   309.3   334.6   353.2   375.4   403.9   450.8   553.7   853.6  3891.5  30249.2    30187  1778891030807  1778891045912
read      268.7   116.6    93.8   149.4   164.5   252.0   297.0   321.7   340.3   362.6   391.5   435.7   541.9   790.6  3855.4  30200.9    30188  1778891047426  1778891062537
read      267.4   108.9    86.8   148.3   163.2   251.1   296.2   320.6   339.4   361.8   391.2   435.7   539.2   746.2  3449.0  30194.4    30189  1778891064053  1778891079163
read      266.9   104.5    86.8   148.9   164.0   251.4   295.8   320.1   338.4   360.3   388.7   432.0   533.4   732.3  3008.0  30198.8    30190  1778891080678  1778891095784
read      268.3   121.9    86.8   149.6   164.3   252.0   296.7   320.8   339.3   361.3   390.1   434.2   540.6   803.7  4322.3  30151.1    30191  1778891097299  1778891112415
read      274.7   128.7    86.8   153.8   169.5   257.0   301.3   326.2   344.6   367.4   396.7   443.8   566.7  1142.4  3753.7  30194.3    30192  1778891113931  1778891129036
read      276.2   108.5    86.8   157.7   173.3   260.7   304.8   329.3   346.6   368.8   397.0   439.9   542.7   867.1  3482.3  30195.1    30193  1778891130549  1778891145653
read      271.3   116.0    80.4   150.9   166.6   254.4   298.4   323.1   341.9   364.9   394.7   441.2   548.7   863.7  3898.4  30197.7    30194  1778891147168  1778891162276
read      261.1   103.6    86.8   148.8   163.3   244.8   287.6   311.7   329.2   349.9   377.7   422.0   520.5   737.8  3173.0  30142.0    30195  1778891163791  1778891178895
read      265.2   109.3    86.8   151.7   165.9   249.4   292.9   316.7   334.5   355.3   382.7   426.2   520.3   728.5  3592.0  30183.1    30196  1778891180409  1778891195520
read      269.2   107.2    86.8   149.3   163.9   252.8   298.5   323.8   342.4   365.3   394.6   439.1   542.8   784.2  2971.8  30252.2    30197  1778891197034  1778891212141
read      275.1   112.8    86.8   152.9   168.1   258.7   304.9   330.7   349.3   371.9   400.9   447.3   550.6   787.1  3639.5  30224.5    30198  1778891213657  1778891228765
read      268.2   111.0    86.8   151.3   166.1   251.9   296.1   320.3   338.8   360.9   389.7   433.5   534.6   756.7  3596.0  30154.7    30199  1778891230280  1778891245382
read      270.5   114.4    86.8   150.5   166.2   254.0   297.6   321.9   341.0   363.8   393.1   437.1   544.8   864.1  3585.0  30200.7    30200  1778891246896  1778891262004
read      268.4   112.7    86.8   150.6   165.9   252.4   296.5   320.8   339.3   361.3   389.6   432.5   534.0   742.6  3763.4  30174.2    30201  1778891263520  1778891278626
read      269.0   113.1    86.8   151.5   165.9   251.2   296.0   320.8   339.8   362.7   392.4   437.2   546.8   856.5  3477.1  30281.0    30202  1778891280141  1778891295248
read      272.0   116.0    86.8   151.7   166.7   255.5   300.7   325.7   344.1   366.8   395.5   438.6   544.2   821.7  3843.0  30203.5    30203  1778891296764  1778891311878
read      270.0   112.4    93.8   154.7   169.6   253.6   297.2   321.5   339.8   361.6   389.5   432.4   535.6   744.3  3660.5  30261.4    30204  1778891313400  1778891328503
read      279.9   113.4    86.8   155.0   171.2   264.3   310.4   336.0   354.7   376.6   404.7   452.4   555.9   807.6  3613.6  30106.5    30205  1778891330016  1778891345125
read      274.4   114.0    86.8   154.7   170.7   259.5   302.8   326.7   344.2   366.0   394.0   436.7   540.1   865.6  3649.7  30102.5    30206  1778891346641  1778891361757
read      266.7   109.4    80.4   152.3   166.8   250.1   294.0   318.2   336.5   358.1   385.9   428.6   527.6   754.7  4109.6  30167.3    30207  1778891363272  1778891378386
read      268.7   109.2    86.8   151.1   165.3   252.4   297.4   322.0   340.7   362.9   391.5   435.3   536.6   742.6  3483.4  30208.1    30208  1778891379903  1778891395008
read      292.2   182.7    93.8   152.7   168.4   262.8   312.3   340.6   362.3   388.7   424.4   489.8   785.5  2646.1  5702.8  30278.7    30209  1778891396522  1778891411636
read      288.3   310.7    93.8   146.2   157.9   232.2   277.8   304.8   324.9   350.6   389.0   480.6  1487.8  4220.4  6411.0  30243.2    30210  1778891413151  1778891428259
read      293.5   282.9    86.8   148.8   161.5   244.7   292.2   319.3   340.5   367.2   404.1   492.6  1297.3  3837.3  6394.2  30222.5    30211  1778891429778  1778891444884
read      293.4   283.3    93.8   149.4   162.3   243.1   290.7   318.5   340.2   367.4   404.6   492.2  1348.1  3764.8  6414.7  30292.3    30212  1778891446400  1778891461518
read      285.3   280.4    93.8   146.7   158.7   235.6   282.2   309.1   329.4   355.0   391.4   468.2  1306.0  3783.3  6403.4  30353.0    30213  1778891463033  1778891478154
read      283.5   278.5    86.8   144.4   156.9   235.2   282.4   309.2   329.4   354.8   391.4   468.1  1226.3  3765.6  6446.8  30190.9    30214  1778891479668  1778891494780
read      279.8   265.7    93.8   147.1   159.1   232.1   276.7   303.3   323.0   347.6   383.8   458.7  1206.9  3670.1  6376.2  30179.1    30215  1778891496295  1778891511400
read      279.5   231.5    93.8   148.8   161.4   242.1   288.9   315.3   335.6   360.6   394.5   456.4   927.7  3534.5  6357.1  30176.9    30216  1778891512915  1778891528026
read      257.5   106.5    86.8   151.3   164.0   238.8   282.3   306.7   324.2   345.3   372.7   415.7   506.2   746.0  3535.1  30137.0    30217  1778891529542  1778891544647
read      259.8   119.1    93.8   150.7   163.9   241.1   284.7   309.1   326.8   347.8   375.4   418.8   508.8   961.6  4524.4  30146.0    30218  1778891546162  1778891561267
read      263.0   112.7    86.8   150.2   163.8   245.7   290.4   315.2   333.8   355.7   383.8   426.7   517.0   727.3  3353.3  30251.9    30219  1778891562782  1778891577887
read      257.5   105.3    86.8   149.7   162.5   238.8   283.2   308.1   325.8   346.9   374.1   418.3   508.7   737.9  3397.8  30208.6    30220  1778891579403  1778891594510
read      262.3   111.5    93.8   150.8   164.4   244.7   288.9   313.6   331.8   353.3   380.8   423.6   510.2   816.3  4052.8  30207.3    30221  1778891596026  1778891611132
read      269.1   141.4    86.8   153.6   168.3   252.1   295.6   319.5   337.5   358.7   385.8   427.8   526.9  1035.2  5526.7  30186.0    30222  1778891612646  1778891627759
read      268.0   141.8    80.4   150.0   164.5   250.0   294.4   318.7   337.0   358.7   386.9   431.0   539.1  1119.9  6060.4  30248.6    30223  1778891629280  1778891644434
read      264.6   129.4    86.8   152.0   166.6   246.6   289.2   313.0   330.5   351.0   378.3   422.6   527.8  1209.5  5224.7  30245.6    30224  1778891645956  1778891661092
read      272.1   118.9    86.8   152.8   168.1   256.5   300.7   324.8   342.6   364.2   392.2   435.0   537.5   905.7  4335.0  30198.7    30225  1778891662609  1778891677726
read      279.4   161.6    86.8   152.9   168.9   260.7   307.0   332.9   351.5   373.9   403.4   452.0   566.9  1237.8  6877.6  30202.0    30226  1778891679245  1778891694364
read      269.8   183.9    86.8   152.0   166.5   250.0   293.4   317.4   335.4   356.7   385.1   431.3   547.3  1486.6  7339.0  30239.4    30227  1778891695892  1778891711003
read      274.3   144.7    86.8   152.2   167.0   254.0   299.4   324.7   343.4   366.4   396.3   445.7   586.8  1579.7  5742.1  30226.6    30228  1778891712520  1778891727630
read      267.3   114.6    86.8   148.5   163.8   250.3   294.5   319.2   337.7   359.7   388.7   434.3   545.7   919.0  4014.8  30212.7    30229  1778891729145  1778891744253
read      285.6   143.8    80.4   149.1   165.4   258.6   309.2   338.8   361.5   389.7   428.5   497.5   712.7  1503.2  4159.3  30204.2    30230  1778891745774  1778891760889
read      269.6   122.7    86.8   148.1   162.3   248.9   295.4   321.2   341.0   365.3   397.4   451.3   590.5  1081.2  4131.5  30283.3    30231  1778891762407  1778891777517
read      273.8   118.6    86.8   153.5   169.2   256.3   300.3   325.2   343.5   366.0   395.3   442.5   569.8  1022.8  4041.0  30213.7    30232  1778891779032  1778891794142
read      261.7   105.1    93.8   150.5   164.3   246.0   288.7   312.1   329.2   349.3   375.5   418.3   509.4   735.9  3425.3  30193.5    30233  1778891795661  1778891810769
read      267.3   132.2    86.8   148.6   162.9   248.9   293.5   318.2   336.9   359.3   389.2   436.7   556.6  1005.7  4179.9  30230.5    30234  1778891812283  1778891827393
read      275.5   117.6    86.8   153.2   168.2   255.6   301.9   328.3   347.1   371.1   402.2   454.6   586.7  1091.8  3416.8  30194.8    30235  1778891828918  1778891844033
read      278.3   126.1    86.8   152.7   168.0   257.5   304.7   331.5   351.2   374.6   407.1   462.3   614.7  1158.6  3868.2  30278.7    30236  1778891845550  1778891860655
read      284.9   283.7    93.8   149.3   161.1   233.3   278.1   305.0   325.0   350.3   388.1   474.6  1247.7  3807.9  6419.1  30237.0    30237  1778891862170  1778891877280
read      296.5   278.1    93.8   149.6   163.1   248.2   295.5   322.9   344.2   371.4   411.1   500.5  1322.4  3721.4  6381.4  30329.8    30238  1778891878794  1778891893905
read      277.3   257.4    86.8   147.3   158.8   231.2   274.7   300.6   319.6   343.6   377.8   456.0  1170.5  3667.0  6346.5  30254.1    30239  1778891895419  1778891910529
read      282.5   278.0    86.8   147.0   159.1   234.3   278.5   304.4   323.3   347.4   383.8   462.8  1248.4  3824.3  6417.5  30320.6    30240  1778891912045  1778891927153
read      278.5   259.9    86.8   144.9   157.6   232.3   276.3   302.9   322.3   346.8   382.1   458.0  1145.0  3688.1  6313.8  30217.7    30241  1778891928668  1778891943775
read      271.8   255.1    93.8   144.9   156.4   226.4   268.8   294.4   313.8   337.8   371.2   447.6  1114.1  3613.7  6370.1  30162.1    30242  1778891945288  1778891960393
read      389.3   570.5    86.8   150.0   164.5   267.0   329.7   369.1   402.2   455.2   556.7   774.4  4109.6  6142.6  7532.1  30183.6    30243  1778891961909  1778891977021
read      264.4   118.3    93.8   152.3   166.2   245.0   289.3   314.6   333.3   355.5   384.4   428.6   528.6   875.2  4037.8  30373.3    30244  1778891978539  1778891993656
read      256.7   148.3    93.8   151.1   163.7   234.9   277.4   302.2   319.6   341.0   367.9   408.1   505.4  1323.2  6194.8  30231.6    30245  1778891995173  1778892010294
read      269.9   172.6    86.8   150.2   164.2   247.8   294.4   320.0   339.4   362.4   392.2   437.7   550.7  1711.3  6695.0  30267.7    30246  1778892011817  1778892026931
read      264.8   117.5    86.8   149.1   162.7   247.0   292.4   317.3   336.0   358.1   386.7   431.1   532.9   934.6  4155.2  30289.5    30247  1778892028449  1778892043554
read      256.4   110.1    93.8   149.7   162.5   236.9   280.8   305.7   323.4   345.0   372.6   416.2   508.7   776.3  3363.9  30264.1    30248  1778892045069  1778892060178
read      283.2   159.9    86.8   148.5   164.0   257.4   307.6   336.3   357.8   384.1   420.6   483.8   702.9  1616.0  4529.6  30245.1    30249  1778892061695  1778892076804
read      289.6   154.4    86.8   154.2   169.7   259.6   309.3   338.5   361.0   389.2   429.5   505.5   775.4  1726.2  4545.3  30248.9    30250  1778892078324  1778892093435
read      273.9   112.8    86.8   153.8   169.0   256.6   302.3   327.8   346.0   368.8   398.2   444.3   547.4   838.5  3454.3  30188.1    30251  1778892094953  1778892110063
read      278.6   115.5    86.8   153.0   169.1   260.3   307.8   334.5   354.1   377.4   408.7   459.2   576.7   869.4  3508.6  30325.2    30252  1778892111578  1778892126684
read      275.4   119.6    86.8   149.3   164.9   254.9   302.8   329.9   349.3   373.5   405.5   460.3   600.5  1077.2  3481.8  30255.0    30253  1778892128201  1778892143306
read      270.7   117.9    86.8   152.8   167.7   252.2   296.9   321.7   340.3   362.6   391.6   437.2   562.7  1022.3  3411.5  30194.5    30254  1778892144822  1778892159935
read      271.8   104.2    86.8   153.9   169.3   256.0   300.3   324.8   342.7   364.5   392.8   436.4   542.6   769.4  3024.8  30261.0    30255  1778892161450  1778892176567
read      269.4   111.6    86.8   152.2   167.0   251.8   296.1   320.6   339.4   361.6   390.7   436.3   548.8   872.6  3589.0  30282.8    30256  1778892178083  1778892193189
read      261.9   106.9    86.8   146.6   161.9   246.4   290.0   313.6   330.9   351.2   378.1   422.3   522.2   750.2  3171.5  30212.6    30257  1778892194704  1778892209811
read      265.4   113.7    86.8   147.2   162.1   248.6   293.9   318.6   337.1   359.1   387.8   432.7   536.8   753.1  3689.9  30289.3    30258  1778892211327  1778892226439
read      298.3   290.6    86.8   149.6   162.3   248.2   296.2   323.9   345.2   372.6   413.6   506.6  1339.8  3830.0  7120.4  30299.1    30259  1778892227955  1778892243073
read      295.7   280.8    86.8   148.1   161.2   247.0   295.3   322.4   343.5   370.2   409.2   501.2  1329.9  3724.9  6382.2  30257.5    30260  1778892244589  1778892259695
read      274.8   263.6    86.8   145.1   157.3   227.9   270.6   296.2   315.8   339.8   373.0   448.1  1190.6  3718.8  6370.5  30284.3    30261  1778892261212  1778892276318
read      279.6   270.5    86.8   145.2   157.6   232.2   276.8   303.3   322.3   346.6   383.0   461.3  1195.9  3728.5  6377.4  30336.7    30262  1778892277832  1778892292942
read      281.7   271.2    86.8   144.8   157.3   233.4   279.0   306.2   326.3   351.9   389.5   469.4  1224.3  3780.5  6347.1  30206.1    30263  1778892294458  1778892309584
read      293.1   277.7    93.8   147.1   160.3   244.6   292.9   320.0   341.2   367.9   405.7   497.8  1296.4  3757.3  6392.0  30331.9    30264  1778892311100  1778892326214
read      342.0   479.7    93.8   149.9   162.6   247.3   296.7   326.5   350.1   383.1   440.8   651.0  3365.6  6098.6  6971.0  30172.5    30265  1778892327731  1778892342841
read      324.6   317.1    93.8   155.6   171.0   267.7   318.1   348.4   372.5   403.3   452.9   583.1  1456.3  4052.5  6437.9  30275.7    30266  1778892344357  1778892359459
read      313.9   302.4    86.8   154.6   169.1   260.6   309.5   338.2   360.7   389.8   432.7   544.2  1344.7  3877.1  6395.6  30384.2    30267  1778892360974  1778892376078
read      325.2   312.6    93.8   154.7   170.7   270.3   321.2   352.4   375.9   406.3   454.9   576.6  1414.3  3993.5  7218.9  30246.9    30268  1778892377592  1778892392709
read      300.0   276.2    93.8   153.3   167.5   252.2   299.1   326.8   347.5   374.5   414.9   500.0  1215.1  3759.2  6374.8  30346.0    30269  1778892394223  1778892409325
read      316.4   300.4    86.8   153.9   168.9   262.1   313.1   342.8   366.5   396.8   442.4   556.4  1370.4  3911.2  6374.3  30210.2    30270  1778892410843  1778892425950
read      299.0   246.3    86.8   151.7   166.4   254.7   304.9   335.1   358.3   388.0   431.4   525.9  1049.9  3668.4  6297.4  30295.0    30271  1778892427464  1778892442576
read      282.9   133.1    86.8   152.3   168.2   259.6   308.0   335.2   355.6   380.2   414.4   471.4   678.2  1573.0  3691.5  30228.0    30272  1778892444091  1778892459199
read      273.7   126.0    86.8   153.8   169.0   254.9   299.4   324.3   342.7   365.6   395.1   443.8   577.0  1091.4  4007.6  30263.6    30273  1778892460715  1778892475828
read      277.6   119.2    86.8   149.8   165.6   260.5   308.1   334.2   353.2   375.9   406.0   456.8   581.9  1069.8  3449.5  30263.1    30274  1778892477343  1778892492452
read      257.1   110.0    86.8   146.3   160.8   239.3   282.6   306.8   323.7   344.0   370.7   415.2   521.2   891.6  3675.6  30254.6    30275  1778892493968  1778892509078
read      259.5   105.2    86.8   149.7   163.2   243.2   286.2   310.0   327.1   346.7   373.1   415.6   507.8   741.7  3346.1  30316.6    30276  1778892510592  1778892525697
read      268.3   111.0    86.8   151.8   166.4   253.1   296.8   320.1   337.9   358.8   385.9   429.2   530.1   802.4  3906.2  30321.9    30277  1778892527212  1778892542323
read      268.4   106.8    86.8   151.7   166.6   253.3   297.5   320.9   338.8   359.8   387.2   430.0   529.7   736.6  3431.1  30305.3    30278  1778892543842  1778892558954
read      259.6   103.2    86.8   152.0   165.9   243.3   284.9   308.3   324.8   344.7   370.8   411.5   505.1   742.9  3222.0  30312.1    30279  1778892560471  1778892575578
read      268.7   109.9    86.8   154.8   169.6   252.2   295.3   319.0   336.8   357.8   385.1   428.5   532.2   881.6  3204.4  30290.5    30280  1778892577094  1778892592199
read      274.9   114.8    86.8   153.3   169.2   258.5   303.6   328.5   346.2   368.4   397.4   444.6   555.0   868.7  3879.7  30242.9    30281  1778892593716  1778892608825
read      275.7   129.6    86.8   155.1   170.2   256.9   302.5   327.7   345.7   368.6   398.2   447.1   570.5  1067.4  4008.9  30354.6    30282  1778892610340  1778892625453
read      264.1   104.6    86.8   153.2   167.2   248.0   290.9   314.5   331.8   352.0   378.5   421.9   514.4   732.8  3329.3  30247.2    30283  1778892626967  1778892642080
read      262.8   102.6    86.8   150.8   165.1   246.0   289.2   313.3   330.9   351.5   378.7   423.3   523.3   805.1  3345.2  30251.3    30284  1778892643596  1778892658705
read      264.8   108.3    86.8   152.3   167.3   248.6   291.6   315.5   332.9   353.2   379.5   422.4   518.9   755.7  3940.4  30320.8    30285  1778892660219  1778892675329
read      265.8   111.0    86.8   150.8   165.3   247.9   292.5   317.2   335.6   357.3   385.8   430.7   536.8   851.0  3434.8  30253.2    30286  1778892676846  1778892691956
read      266.5   108.5    86.8   150.1   166.3   250.4   293.1   316.8   334.6   355.5   383.3   428.7   539.9   910.7  3250.5  30336.5    30287  1778892693472  1778892708581
read      270.8   116.6    86.8   152.7   167.6   253.0   297.4   322.0   340.5   362.7   391.7   436.8   554.3   979.0  4136.6  30270.5    30288  1778892710096  1778892725216
read      271.1   127.4    86.8   151.9   166.2   247.2   291.6   317.5   337.2   361.3   394.4   454.3   648.3  1358.7  3596.4  30307.3    30289  1778892726733  1778892741842
read      271.8   122.3    86.8   148.1   162.5   248.5   296.2   323.8   343.9   368.9   401.9   460.4   628.8  1188.3  3584.4  30211.8    30290  1778892743356  1778892758461
read      261.6   103.2    86.8   150.9   165.7   246.1   288.5   312.0   328.9   348.1   374.0   417.4   508.0   741.4  3132.6  30272.0    30291  1778892759975  1778892775091
read      263.5   107.3    80.4   150.3   164.1   245.1   290.5   315.4   333.6   355.1   383.4   429.3   536.3   803.5  3480.5  30315.4    30292  1778892776607  1778892791722
read      272.0   132.8    86.8   152.4   167.5   250.1   295.2   320.8   340.3   363.5   394.2   445.0   595.6  1436.7  3921.9  30288.8    30293  1778892793237  1778892808351
read      272.1   136.6    86.8   150.5   165.4   250.8   296.8   322.0   341.1   364.3   395.1   447.1   593.6  1383.0  4857.3  30291.0    30294  1778892809866  1778892824978
read      272.6   118.7    93.8   155.3   170.3   256.4   300.6   324.3   342.1   363.8   392.2   436.2   541.7   782.6  4155.9  30275.2    30295  1778892826492  1778892841602
read      258.6   105.7    86.8   149.3   163.5   242.5   284.8   308.3   324.8   344.7   370.9   413.0   505.0   734.1  3749.5  30293.5    30296  1778892843119  1778892858232
read      265.9   106.9    86.8   155.6   169.9   249.6   291.7   314.8   331.9   351.9   378.3   422.2   519.9   784.1  3526.4  30241.3    30297  1778892859747  1778892874857
read      262.5   105.6    80.4   148.8   163.8   244.8   288.9   313.4   331.1   352.1   380.4   426.2   533.2   804.2  3054.3  30250.4    30298  1778892876372  1778892891488
read      269.4   110.9    86.8   149.8   164.9   253.2   299.1   323.2   341.3   363.0   391.2   435.2   541.7   791.5  3276.5  30305.1    30299  1778892893004  1778892908113
read      264.5   122.1    86.8   147.3   162.6   245.8   290.9   315.9   334.3   356.0   384.7   430.9   541.6   920.8  4305.1  30342.4    30300  1778892909628  1778892924738
read      265.1   113.6    86.8   146.7   162.8   248.5   293.2   317.7   336.0   357.5   385.5   430.3   535.4   756.3  3807.6  30334.5    30301  1778892926253  1778892941359
read      261.0   110.2    86.8   150.7   164.7   244.5   286.9   310.4   327.3   347.0   373.9   418.0   515.3   771.5  3886.6  30302.7    30302  1778892942874  1778892957982
read      262.7   109.3    86.8   153.2   167.6   246.5   287.7   310.9   327.7   347.1   373.6   417.1   513.3   763.3  4308.3  30306.3    30303  1778892959495  1778892974612
read      266.4   116.0    86.8   151.9   166.9   248.5   292.6   316.8   334.9   356.3   384.5   428.5   534.1   868.1  4355.8  30269.1    30304  1778892976127  1778892991242
read      262.5   109.5    86.8   150.1   164.8   245.2   288.6   312.7   330.4   351.2   378.9   424.5   525.1   784.1  3414.8  30349.8    30305  1778892992757  1778893007866
read      268.5   112.1    86.8   151.0   165.7   250.6   295.7   320.6   339.5   362.0   391.5   437.3   543.3   823.2  3788.4  30259.0    30306  1778893009383  1778893024496
read      268.9   111.3    86.8   152.4   167.9   252.4   296.1   320.0   338.0   359.3   387.2   431.3   539.4   854.8  3385.7  30312.7    30307  1778893026012  1778893041118
read      273.8   130.0    86.8   148.6   163.4   249.4   297.3   324.8   344.9   370.1   403.3   463.0   641.2  1489.1  3436.5  30344.4    30308  1778893042634  1778893057754
read      264.6   114.6    86.8   150.1   164.8   248.6   292.4   316.1   333.5   353.9   381.1   425.1   525.2   777.6  3562.3  30291.5    30309  1778893059274  1778893074379
read      263.1   107.8    86.8   150.8   165.5   247.4   290.4   313.7   330.7   350.5   376.8   420.6   514.6   742.9  3329.7  30403.6    30310  1778893075894  1778893091000
read      264.3   102.7    86.8   153.3   168.2   248.0   290.4   313.9   331.2   351.5   378.0   421.7   519.4   748.5  3172.8  30293.2    30311  1778893092515  1778893107633
read      248.7    94.6    86.8   147.8   161.4   233.7   272.1   293.8   309.7   328.0   351.8   390.7   478.0   697.9  3064.5  30337.5    30312  1778893109147  1778893124260
read      260.3   104.5    86.8   149.8   164.6   244.7   286.2   309.4   326.1   345.8   372.6   416.0   511.6   731.6  3456.6  30389.0    30313  1778893125777  1778893140883
read      268.4   113.3    86.8   152.2   167.6   251.6   296.0   320.0   338.1   359.4   387.0   431.1   537.8   821.8  3592.8  30358.7    30314  1778893142398  1778893157520
read      260.6   112.0    86.8   148.2   162.9   243.1   286.2   310.3   327.6   348.0   375.4   421.0   526.1   848.4  3748.8  30303.8    30315  1778893159037  1778893174148
read      261.0   108.1    86.8   150.3   165.1   244.9   286.3   309.4   326.0   346.2   372.9   417.7   516.8   773.0  3417.3  30273.4    30316  1778893175664  1778893190783
read      273.1   125.5    86.8   150.5   165.9   253.5   300.0   325.7   344.6   368.2   398.8   449.7   576.5  1089.8  4382.7  30300.3    30317  1778893192299  1778893207417
read      275.4   147.9    86.8   152.5   168.6   255.0   300.2   325.4   343.8   366.6   396.4   446.8   580.2  1459.7  5699.0  30319.3    30318  1778893208937  1778893224059
read      272.9   118.6    86.8   157.7   173.4   255.5   297.8   321.5   339.8   361.3   389.6   434.4   547.9   928.0  4352.2  30349.3    30319  1778893225575  1778893240686
read      270.0   128.7    86.8   150.0   164.6   246.5   292.6   318.7   338.5   362.5   394.5   449.5   620.8  1486.1  3669.8  30289.9    30320  1778893242203  1778893257314
read      266.7   111.2    86.8   149.6   164.4   247.6   292.8   318.3   337.5   360.2   389.7   436.1   557.3   895.5  3422.3  30294.7    30321  1778893258829  1778893273948
read      297.8   125.0    86.8   166.5   183.4   278.4   325.5   352.6   372.2   397.0   429.6   484.6   638.3  1134.9  3744.8  30418.2    30322  1778893275464  1778893290579
read      272.2   111.8    80.4   153.1   169.3   255.8   299.9   324.0   341.9   363.9   392.4   436.3   544.5   809.9  3653.6  30333.7    30323  1778893292094  1778893307202
read      273.7   111.5    86.8   156.3   171.6   257.1   301.0   325.3   343.1   365.0   393.4   437.1   544.6   844.8  4058.5  30289.6    30324  1778893308717  1778893323827
read      268.9   108.8    93.8   155.7   170.6   251.8   295.1   319.0   337.0   358.2   386.0   430.1   531.7   808.4  3381.3  30256.5    30325  1778893325343  1778893340449
read      268.5   119.1    86.8   148.4   163.2   249.4   294.9   320.0   339.0   361.8   392.3   443.3   574.8   985.3  4084.9  30339.4    30326  1778893341964  1778893357072
read      287.6   163.4    86.8   148.9   164.5   254.1   304.8   334.5   357.5   387.1   429.8   514.6   837.6  1938.2  3882.8  30342.7    30327  1778893358587  1778893373694
read      361.3   457.3    93.8   151.5   166.2   261.1   316.9   353.3   384.6   429.7   513.8   778.7  2718.5  6052.7  6988.1  30376.8    30328  1778893375211  1778893390323
read      319.3   373.1    93.8   149.5   162.0   238.0   285.2   314.5   338.8   372.2   434.6   708.5  2242.6  4897.6  6453.5  30335.0    30329  1778893391839  1778893406943
read      340.1   408.1    93.8   151.3   165.3   252.5   303.0   335.1   361.8   399.3   468.2   724.7  2519.0  5113.7  6591.8  30315.1    30330  1778893408457  1778893423566
