Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778361081099
Timestamp end: 1778362281396

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      327.9   429.8    80.4   138.0   153.3   272.5   326.1   354.6   375.4   401.8   443.9   545.4  1710.3  6935.3  8818.3  37764.7    37799
read      258.6   223.9    93.8   154.3   166.5   224.1   251.5   270.9   286.5   305.9   334.8   400.7  1016.3  2846.2  7904.4   8340.7     8296
read      444.7   670.7    80.4   134.3   151.8   295.6   370.8   416.1   457.0   528.1   679.9  1302.7  3452.7  7939.0 13604.0  69359.8    69443
read      256.0   169.6    93.8   151.3   165.7   231.8   261.6   280.6   295.1   313.9   340.5   396.8   724.4  2370.5  7031.1  12539.9    12517
read      318.8   379.6    80.4   133.1   148.2   266.9   323.9   353.3   374.7   401.8   443.5   546.9  1582.8  6062.7  8744.5  43583.1    43591
read      274.4   258.7    80.4   144.6   161.1   249.1   286.9   308.1   322.6   342.0   369.6   423.6   765.6  3772.5  9619.2  20455.8    20430
read      557.7   773.0    80.4   160.8   192.5   393.6   495.8   568.3   630.2   715.8   852.1  1340.1  3678.7  9294.6 17630.9  93764.1    93758
read      258.0   216.4    93.8   152.4   166.0   228.7   256.8   276.1   291.9   310.8   338.1   397.5   816.4  3121.6  7855.5  10508.2    10485
read      266.4   194.4    86.8   148.5   163.9   242.1   275.4   296.0   311.3   329.9   357.4   413.2   766.0  2631.1  7634.5  16494.7    16518
read      465.9   668.2    80.4   138.4   158.5   316.6   398.8   455.1   506.7   587.2   729.1  1316.0  3445.4  8045.9 13281.3  83184.4    83230
read      243.0   258.7    93.8   151.5   162.0   209.8   233.0   248.2   260.5   277.5   303.1   355.1   912.0  4058.1  8007.0   5508.5     5484
read      340.4   448.1    80.4   131.7   146.8   268.0   334.6   369.4   394.9   428.1   485.3   649.7  1991.8  7033.7 10439.2  55550.6    55611
read      274.7   171.1    80.4   145.1   161.7   251.7   291.2   312.4   327.9   346.5   375.7   434.7   814.1  2138.4  7020.4  20776.1    20774
read      534.8   720.4    80.4   162.1   193.6   386.7   482.1   550.4   612.1   691.5   808.5  1092.1  3657.7  8501.6 15458.3  96744.9    96726
read      318.1   423.5    80.4   139.1   155.0   269.9   319.4   344.7   364.9   389.9   426.6   510.2  1359.0  7522.8 11592.9  32471.7    32442
read      455.9   645.2    74.4   135.8   154.0   303.4   379.5   426.8   470.3   555.0   723.9  1422.4  3479.5  7738.0 12609.8  73036.7    73039
read      458.1   635.7    80.4   136.9   155.4   306.0   382.9   431.6   477.6   562.1   722.9  1429.5  3455.4  7685.3 10729.4  74101.1    74055
read      320.8   400.8    74.4   131.1   145.8   264.8   328.9   361.4   385.2   414.5   460.8   577.1  1398.4  7001.3 10235.2  51203.2    51197
read      352.2   524.6    74.4   131.4   146.7   268.4   336.8   373.7   400.9   436.8   501.9   681.4  2194.8  8045.1 13445.9  59594.4    59442
read      311.7   343.4    80.4   137.7   153.2   269.9   321.8   348.1   368.4   393.3   429.9   515.1  1262.2  5486.2  8427.7  35734.7    35654
read      516.3   705.3    74.4   141.9   163.9   334.8   419.2   481.8   547.0   650.7   841.7  1673.5  3632.8  7791.8 11168.2  78713.1    78747
read      308.8   396.5    80.4   133.3   148.7   266.6   322.8   350.8   371.6   397.4   434.2   519.1  1042.7  6369.6 13448.9  42115.9    42212
read      336.4   463.4    80.4   132.4   147.8   269.1   333.7   366.9   391.5   422.8   471.0   606.3  1887.0  7679.7 12156.4  52508.5    52488
read      308.5   341.4    80.4   136.6   151.9   267.5   319.3   345.6   366.2   391.2   426.9   507.4  1196.4  5523.3  8094.4  37072.1    36950
read      263.8   136.8    80.4   150.1   165.7   245.1   280.1   300.6   315.4   334.2   361.3   413.0   653.3  1645.6  3938.7  16778.7    16762
read      490.1   679.0    74.4   139.4   159.8   322.4   399.6   453.8   509.0   607.7   762.3  1590.7  3597.6  7722.1 10885.8  79573.0    79473
read      340.1   417.4    80.4   132.4   148.2   267.1   335.8   372.4   399.3   434.1   497.4   692.8  1809.6  6860.6 10947.5  61465.0    61431
read      509.6   679.8    80.4   146.6   170.5   348.3   435.1   502.3   564.1   648.9   787.4  1449.1  3622.8  7655.3 11591.8  87138.5    87172
read      587.6   607.6    80.4   217.7   265.8   468.6   570.1   643.6   711.6   796.8   910.2  1094.4  3111.5  8077.5 12566.7 108265.3   108181
read      457.7   603.4    80.4   140.4   161.3   317.8   395.3   445.7   493.4   570.9   709.4  1358.6  3438.5  7526.9  9420.2  80544.4    80515
read      292.4   219.6    74.4   135.5   151.2   267.8   319.2   344.3   364.0   387.4   420.0   486.1   868.4  2959.7  7770.6  37117.9    37149
read      249.4   146.7    80.4   151.0   165.4   231.4   259.7   277.8   292.0   309.2   332.3   375.5   612.3  1629.9  6082.2  13444.7    13444
read      305.3   267.9    74.4   128.4   143.4   256.1   322.9   358.3   383.8   414.7   460.1   565.9  1316.2  3579.1  7466.1  71940.3    72057
read      283.3   201.7    74.4   128.0   142.4   247.9   313.5   346.9   370.9   397.9   433.4   502.9   820.9  2854.6  6432.1  70100.5    70041
read      312.3   261.6    74.4   132.0   149.0   265.2   331.2   368.3   395.5   429.0   479.1   590.6  1062.4  3568.0  7601.8  90147.1    90162
read      294.7   228.0    80.4   130.7   145.5   260.8   323.0   353.9   376.0   402.5   441.6   527.6   924.5  2906.7  7748.6  51986.8    52082
read      271.7   152.9    80.4   141.7   157.9   255.0   295.3   316.1   331.9   350.8   379.2   431.3   671.6  1885.5  5754.2  24343.5    24258
read      298.7   245.3    74.4   130.3   145.8   255.8   322.2   357.9   383.1   412.5   454.4   544.4  1001.7  3338.8  7753.3  71999.0    72013
read      302.3   244.8    74.4   129.7   144.6   259.5   324.9   358.6   382.6   411.2   454.9   557.0  1151.6  3129.8  7351.4  57937.4    58012
read      298.5   239.2    74.4   133.4   149.0   267.8   326.2   355.7   376.6   402.3   440.2   518.9   882.4  3209.1  7793.8  45302.5    45398
read      295.1   235.6    80.4   129.5   144.2   261.0   323.3   353.4   374.6   400.7   437.8   521.2   949.5  3269.0  7561.2  50100.3    50177
read      288.8   243.2    80.4   135.6   150.9   262.7   312.0   336.6   354.7   376.7   407.7   470.1   868.3  3400.7  8266.4  34436.5    34504
read      299.8   259.9    74.4   129.4   144.3   255.1   321.8   356.1   380.1   407.9   449.0   540.2  1112.7  3545.4  7387.3  65916.6    66010
read      297.2   234.5    74.4   129.8   145.1   254.6   320.8   355.8   380.6   409.5   450.5   537.4  1028.8  3304.0  7201.6  73982.5    73937
read      304.7   252.9    74.4   131.7   146.9   263.6   329.0   362.3   386.5   415.7   459.7   559.6  1073.4  3369.9  7684.0  54996.0    55020
read      312.4   324.9    74.4   132.1   147.7   266.0   330.7   364.1   388.3   417.8   462.2   564.8  1126.2  4718.4 10136.1  53180.9    53235
read      325.6   226.1    74.4   138.4   156.4   280.6   349.6   390.0   420.2   459.3   519.3   639.6  1036.1  3014.1  5943.9  97596.9    97743
read      233.3   174.4    93.8   153.5   164.3   213.3   236.3   251.7   264.8   281.5   306.0   348.7   568.3  1663.3  8690.1   5435.9     5419
read      257.6   115.6    86.8   150.2   165.6   239.3   271.6   292.0   307.4   325.8   353.5   404.1   629.7  1460.0  2515.7  14740.2    14764
read      234.8   161.9    93.8   150.5   162.1   214.2   237.7   253.0   266.5   283.8   308.6   356.1   608.6  1754.5  7826.8   7454.1     7451
read      294.7   219.9    80.4   131.1   146.0   262.5   323.4   353.7   375.4   401.6   439.8   521.5   910.6  3020.8  6785.3  48135.8    48208
read      261.4   150.5    86.8   148.1   163.9   242.3   275.8   296.3   312.1   331.1   358.8   413.0   625.3  1788.4  7309.4  16167.6    16149
read      325.1   336.1    74.4   131.3   147.3   263.2   331.9   369.2   395.9   429.1   480.0   611.0  1689.2  3806.2  7847.7  78842.3    78989
read      264.8   133.8    80.4   145.7   162.4   247.5   284.1   305.3   319.8   339.6   367.1   417.0   629.2  1666.8  3973.4  18837.9    18886
read      328.1   339.9    74.4   132.2   148.7   266.7   335.1   371.7   398.1   431.2   482.7   613.9  1712.7  4031.0  7839.8  75892.6    75954
read      297.6   234.1    74.4   132.8   148.3   267.8   326.1   355.3   376.2   401.5   437.3   513.5   891.5  3295.5  7665.2  44353.5    44409
read      259.3   129.7    80.4   148.4   163.9   242.4   276.1   296.3   311.3   329.0   353.6   399.9   616.6  1687.8  3248.7  16453.2    16431
read      309.6   256.0    74.4   132.3   148.8   262.2   327.9   364.8   391.6   424.3   470.1   577.5  1166.0  3421.1  7367.7  85687.3    85707
read      312.9   329.2    74.4   129.9   144.9   260.5   327.7   361.7   386.1   415.9   461.7   580.0  1317.6  4649.2  8125.3  58252.5    58253
read      401.4   300.3    80.4   148.5   171.0   340.2   429.8   485.9   531.7   591.9   687.2   856.2  1198.5  3705.8  7607.7 103918.7   103867
read      268.1   155.7    80.4   142.8   159.6   251.2   290.4   311.9   326.9   344.7   371.1   417.7   654.4  1801.7  6548.5  21549.0    21604
read      328.6   296.7    74.4   135.5   152.9   275.1   344.0   383.6   412.5   450.2   508.5   644.0  1175.2  3840.9  8013.8  90316.6    90401
read      304.7   223.5    74.4   133.1   149.9   263.7   328.9   365.0   391.0   422.6   466.8   562.9  1015.8  3122.2  6390.1  84593.3    84467
read      313.3   198.4    74.4   137.9   155.8   276.5   342.2   379.3   406.0   440.9   492.8   593.7   937.7  2034.0  6283.8  99681.6    99700
read      265.8   100.0    74.4   135.4   150.9   260.5   306.1   327.4   342.0   360.3   383.0   419.5   507.3   721.2  2220.4  32197.7    32052
read      253.2    88.6    74.4   145.5   162.0   244.9   279.4   298.8   312.3   327.8   347.0   382.5   464.1   725.8  2961.5  18179.5    18173
read      268.7   127.5    74.4   126.6   141.0   244.7   310.8   342.7   364.4   388.4   418.3   466.8   627.1  1063.8  2652.4  67708.6    67789
read      271.3   118.4    74.4   130.2   145.1   256.4   317.7   344.3   363.2   384.2   409.5   452.7   573.7   979.3  2327.6  51885.4    51929
read      278.1   151.7    74.4   130.0   145.6   249.2   312.1   345.1   368.8   395.4   429.3   489.2   719.0  1623.4  3334.1  83766.9    83850
read      254.4   101.9    80.4   146.8   163.0   246.3   280.5   299.5   313.0   328.7   348.2   383.1   463.5   684.8  3554.6  18571.7    18614

Total QPS = 53835.6 (64602676 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15956861219 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,2.51%,100.00%
