Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778362299208
Timestamp end: 1778363499502

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      438.5   696.8    74.4   134.9   152.5   295.1   368.6   411.6   449.3   509.0   641.0  1098.1  3608.7  8127.2 14211.4  69462.1    69443
read      262.1   184.2    86.8   151.9   166.8   235.0   265.9   286.2   301.5   319.4   346.0   402.9   873.4  2399.1  7632.9  12529.4    12517
read      325.3   420.1    80.4   134.6   150.1   270.5   328.0   356.4   377.0   402.1   440.3   534.9  1741.6  6629.7 10263.9  43672.1    43591
read      273.8   341.2    86.8   147.2   163.4   253.6   291.8   312.6   327.4   344.7   370.7   419.7   707.6  2217.5  7273.7  20468.9    20430
read      472.0   648.5    80.4   150.2   175.3   353.3   435.9   493.8   545.9   622.2   732.8   935.5  3405.6  8581.0 14964.9  93900.3    93758
read      256.8   181.4    86.8   154.7   168.6   231.0   259.3   278.1   293.1   311.2   335.9   388.8   824.1  2245.6  7550.5  10462.1    10485
read      265.3   167.7    86.8   149.8   165.6   244.7   278.4   298.5   313.5   331.2   355.2   400.8   736.6  2175.5  7567.1  16514.7    16518
read      418.2   583.7    80.4   137.5   156.3   302.7   376.1   419.6   456.6   514.0   632.7   905.2  3295.9  7782.1 11533.2  83306.6    83230
read      236.4   195.5    93.8   153.5   164.0   211.4   233.6   247.8   258.8   274.1   297.2   341.8   761.4  2412.0  7848.4   5488.8     5484
read      350.6   501.9    80.4   132.9   148.6   271.7   337.9   371.5   396.6   429.0   484.6   667.9  2053.0  7704.9 12124.2  55631.1    55611
read      280.5   232.2    86.8   146.6   163.1   255.3   294.4   315.6   331.4   349.8   377.5   433.3   831.4  3005.2  8220.6  20833.1    20774
read      553.2   597.0    80.4   183.0   225.5   442.8   533.5   599.9   666.9   757.9   869.5  1034.1  3421.8  7913.8 11441.8  96687.0    96726
read      296.3   276.2    80.4   140.0   155.7   268.1   315.2   338.3   355.3   375.3   403.2   463.0   943.6  4348.6  7966.0  32446.9    32442
read      545.0   802.5    80.4   142.9   165.1   335.0   411.8   471.9   541.9   641.7   803.9  2005.4  3713.8  7967.3 12232.9  73033.3    73039
read      561.2   827.1    80.4   143.7   166.3   339.7   413.9   475.2   553.4   655.5   796.7  2513.2  3756.5  7883.9 10669.4  74143.0    74055
read      317.4   402.7    80.4   132.2   147.1   264.9   327.4   358.2   380.3   405.8   445.2   542.6  1445.9  6390.4 11872.0  51322.3    51197
read      353.3   467.9    80.4   133.3   149.2   272.0   340.1   375.0   400.7   433.6   491.0   691.4  2258.7  6676.3 11474.0  59395.9    59442
read      288.1   204.7    80.4   139.0   154.2   268.7   318.2   342.3   360.2   380.9   408.6   464.6   755.0  2368.0  7953.4  35547.1    35654
read      538.8   793.7    80.4   144.6   167.8   339.6   416.9   478.7   547.6   641.2   768.8  1836.8  3720.1  8036.8 12347.9  78641.0    78747
read      306.9   359.6    80.4   136.2   151.2   268.8   324.8   351.4   370.8   394.6   427.6   498.4  1020.2  6103.5 11861.7  42199.7    42212
read      317.4   347.0    74.4   132.3   147.4   265.2   328.9   360.5   383.0   410.0   451.3   558.6  1577.2  4982.0  9435.3  52496.3    52488
read      304.0   336.2    80.4   137.2   152.5   269.7   321.6   346.4   365.8   388.7   420.3   485.6  1054.8  5471.3 11187.4  36929.2    36950
read      257.7   112.6    86.8   149.3   164.9   243.6   276.7   296.5   311.1   328.0   350.7   393.8   570.3  1436.6  3073.5  16650.8    16762
read      512.4   738.8    80.4   142.1   164.0   331.9   406.3   464.9   530.0   622.5   739.4  1658.6  3692.4  7778.8 11037.2  79398.9    79473
read      342.0   404.6    80.4   132.3   147.9   268.5   337.8   373.3   398.9   431.9   487.5   684.4  1895.0  6013.5  8907.2  61451.3    61431
read      521.7   720.7    74.4   152.1   178.6   360.2   442.4   506.5   573.2   658.0   769.1  1139.3  3683.3  8025.5 12801.8  87153.1    87172
read      607.0   546.5    86.8   292.3   330.0   485.7   598.8   697.6   757.5   817.4   885.8  1000.2  3341.7  7682.7 12079.5 108215.9   108181
read      494.3   688.6    80.4   145.4   168.4   339.8   417.8   472.8   532.3   622.0   744.0  1313.6  3614.6  7895.9 13712.5  80626.7    80515
read      298.2   303.8    80.4   137.4   152.9   269.7   321.3   346.2   364.9   387.0   417.6   477.0   850.6  5166.8  9961.6  37198.1    37149
read      254.4   131.1    86.8   152.1   167.1   236.7   267.2   286.5   300.9   318.0   341.3   385.5   614.8  1747.0  4224.8  13452.1    13444
read      291.5   234.0    74.4   129.3   144.3   251.9   317.4   350.7   373.7   400.1   434.5   502.5  1057.3  3219.1  7641.2  71989.1    72057
read      304.4   295.6    74.4   129.2   144.5   256.1   322.7   356.3   379.7   406.8   446.4   534.3  1351.4  3689.1  8087.6  70139.3    70041
read      315.8   272.7    74.4   133.7   150.9   269.2   334.8   370.6   396.5   428.8   474.8   585.4  1091.5  3684.2  7559.7  90150.7    90162
read      320.2   374.0    80.4   132.0   147.4   266.7   329.8   361.3   383.9   410.9   452.0   555.7  1593.6  5610.6  9833.9  51932.5    52082
read      274.8   154.4    80.4   143.5   160.1   260.2   302.1   322.5   338.0   356.5   381.5   427.0   621.4  1931.0  6722.0  24323.8    24258
read      314.8   336.1    74.4   130.1   145.7   259.3   325.7   359.8   383.8   411.9   452.3   548.6  1604.7  4075.9  7893.9  72130.7    72013
read      317.6   330.3    80.4   130.9   146.1   263.3   329.5   362.9   387.0   416.4   462.2   590.4  1457.6  5016.6  8378.7  58014.7    58012
read      307.9   339.8    74.4   133.2   148.4   267.4   326.6   354.7   374.5   398.9   432.8   507.9  1202.1  5472.2  9669.3  45376.9    45398
read      317.5   374.6    80.4   131.9   147.2   265.9   328.6   359.5   381.6   407.5   448.6   549.6  1480.0  5930.3 10321.0  50334.9    50177
read      300.5   319.1    74.4   137.8   153.4   269.3   319.2   343.2   361.7   383.7   414.4   474.8   965.7  5385.9 10119.9  34555.3    34504
read      361.9   473.3    74.4   131.4   147.6   271.1   340.5   376.9   403.3   439.4   506.8   751.8  2676.7  6250.0  9938.0  65954.9    66010
read      310.4   309.1    74.4   129.8   145.6   259.2   325.7   360.4   385.0   414.1   456.2   550.5  1376.7  4067.2  7921.1  73863.5    73937
read      314.2   314.0    80.4   131.7   147.1   265.3   330.1   362.5   385.8   414.0   457.0   572.4  1324.9  4508.5  7995.7  54969.6    55020
read      315.8   382.3    80.4   131.9   147.4   266.0   329.9   361.4   383.8   410.8   452.0   551.3  1296.0  6167.5 12890.4  53074.7    53235
read      318.8   238.4    74.4   138.1   156.5   279.0   343.0   379.0   404.9   438.7   489.2   593.0   980.9  3388.6  7513.7  97639.7    97743
read      227.1   112.9   101.3   152.0   162.6   210.9   233.3   248.0   259.4   274.3   296.6   334.5   498.2  1522.4  4026.2   5433.7     5419
read      253.8   126.9    86.8   150.3   166.0   238.7   269.6   289.0   303.2   319.0   341.6   381.9   575.2  1462.0  4739.2  14704.3    14764
read      233.8   110.8    86.8   153.7   165.4   217.9   242.0   256.5   269.1   285.1   307.4   343.6   510.2  1634.4  3107.9   7435.8     7451
read      296.4   266.4    74.4   131.3   146.3   264.2   324.3   353.2   373.4   398.1   432.6   504.8   904.9  4000.5  8608.9  48085.3    48208
read      254.2   126.0    86.8   147.9   163.6   239.9   272.1   292.1   306.6   322.6   344.6   386.2   545.9  1481.6  4208.4  16106.5    16149
read      288.7   207.6    74.4   128.7   144.0   252.2   316.1   349.9   373.9   401.6   437.6   506.7   915.1  2825.9  6232.9  78933.5    78989
read      256.1    99.9    80.4   145.1   161.3   244.5   278.5   299.5   314.2   331.7   354.4   394.7   521.9  1097.7  2779.6  18895.0    18886
read      284.7   206.3    74.4   127.9   142.7   248.7   313.7   347.0   370.5   397.2   431.6   497.5   880.2  2963.0  6238.0  75904.9    75954
read      276.4   154.1    80.4   130.4   145.0   258.6   314.4   340.4   359.1   380.7   408.7   461.9   677.3  1816.3  4417.6  44321.2    44409
read      242.1   110.7    86.8   143.5   158.7   230.6   259.5   276.8   290.6   306.7   327.3   365.9   492.8  1103.0  3055.7  16456.5    16431
read      296.7   236.8    74.4   128.9   144.5   253.9   318.0   352.4   377.1   405.2   445.9   532.1  1122.8  3328.2  6900.7  85626.3    85707
read      281.9   190.2    80.4   126.3   140.5   251.1   313.7   344.3   366.5   392.0   426.6   502.3   864.5  2253.5  5585.5  58222.0    58253
read      343.3   232.7    74.4   142.9   163.6   300.1   368.7   408.1   439.1   480.9   546.2   680.5  1036.2  3025.0  5968.2 103807.9   103867
read      251.4   115.5    80.4   140.7   156.6   243.4   277.3   296.6   310.1   324.8   344.8   379.6   467.6   833.9  4583.7  21567.5    21604
read      277.0   130.8    74.4   131.4   147.8   253.4   313.6   345.8   368.6   394.3   426.7   479.3   648.6  1268.1  2496.0  90273.7    90401
read      274.7   146.0    74.4   129.2   144.7   249.6   310.4   342.6   365.2   390.4   422.0   472.2   662.3  1658.5  3580.9  84491.4    84467
read      288.6   142.3    74.4   136.3   153.9   265.5   323.9   356.0   378.6   404.5   439.8   502.0   693.7  1412.9  3004.4  99661.6    99700
read      260.7   106.2    74.4   134.6   149.8   256.6   299.6   319.3   333.6   348.9   370.5   403.0   491.6   686.8  2991.0  32092.7    32052
read      244.8    81.1    80.4   143.5   159.5   237.5   267.8   285.5   298.0   313.6   333.4   366.3   453.3   676.5  2172.5  18225.4    18173
read      264.3   125.2    74.4   125.6   140.1   243.3   307.0   337.7   357.9   380.1   406.3   451.1   585.3  1046.1  2577.9  67803.2    67789
read      264.9   111.8    74.4   128.0   142.4   252.4   311.9   338.0   355.4   374.3   399.0   436.3   538.6   751.0  1746.8  51978.5    51929
read      272.7   136.6    74.4   129.8   145.5   248.4   309.9   342.0   364.5   389.5   420.3   468.2   629.3  1402.9  3201.3  83761.5    83850
read      262.5    82.2    80.4   153.4   171.5   254.9   290.1   309.5   322.2   338.2   358.6   391.7   471.1   689.9  2010.5  18611.5    18614

Total QPS = 53840.5 (64608640 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15958334327 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,3.02%,100.00%
