Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778610594123
Timestamp end: 1778611794418

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      238.1   146.5   101.3   162.0   174.8   224.2   242.1   252.3   260.8   270.6   285.2   313.4   633.4  1723.0  7197.4   5499.3     5484
read      306.2   353.8    80.4   129.9   144.9   265.8   323.1   354.6   377.1   404.1   443.8   527.8  1124.8  4513.2 14519.2  55578.9    55611
read      268.5   141.4    86.8   149.3   167.0   258.8   289.2   305.8   317.5   332.8   352.3   390.4   617.4  1671.7  6015.1  20743.5    20774
read      418.6   729.2    74.4   132.5   149.3   258.2   326.8   380.7   427.1   493.2   626.6  1095.2  3473.3  8902.7 15954.2  96780.9    96726
read      291.5   191.1    80.4   143.7   160.8   274.0   314.9   336.7   352.4   371.5   399.0   455.0   829.3  2495.8  7195.2  32480.6    32442
read      354.1   523.1    74.4   131.9   147.5   263.1   330.6   370.9   401.3   440.3   501.4   689.1  2315.0  7791.9 13201.6  72908.8    73039
read      345.7   481.1    74.4   128.4   143.1   259.1   327.0   367.9   398.6   437.0   499.2   686.6  2253.5  7215.4 12092.9  74099.5    74055
read      307.2   352.2    80.4   129.0   144.1   266.3   320.8   350.5   372.2   399.4   437.1   524.4  1198.5  5256.2 12781.9  51172.0    51197
read      306.8   277.7    74.4   127.4   142.1   264.9   324.7   358.2   382.8   413.4   458.3   569.9  1232.3  3739.1  7953.7  59485.2    59442
read      294.1   265.0    74.4   138.1   154.3   271.8   315.0   337.8   354.4   373.5   401.9   458.1   899.3  3696.1  9199.0  35710.4    35654
read      357.3   534.6    74.4   128.7   143.8   259.0   327.0   369.2   401.0   441.8   505.4   709.3  2597.2  7709.5 12508.4  78739.0    78747
read      283.4   208.0    80.4   138.2   153.6   268.8   311.7   333.3   348.0   366.8   391.7   434.6   714.3  2922.5  7786.5  42163.5    42212
read      273.0   138.0    80.4   135.4   150.2   261.4   310.3   334.1   350.3   369.5   394.6   435.0   615.0  1678.6  3493.7  52553.7    52488
read      269.0   123.3    80.4   141.0   156.9   266.3   303.8   321.7   335.3   349.9   369.8   401.1   508.9  1284.5  3957.2  36895.3    36950
read      252.9    97.8    80.4   154.5   173.2   250.8   274.1   287.3   295.7   307.4   319.9   343.3   416.3  1154.5  3811.4  16784.1    16762
read      283.1   323.6    74.4   124.2   137.9   238.8   294.5   323.9   345.8   373.7   416.3   498.6  1066.1  4639.9 10872.7  79407.5    79473
read      279.8   207.0    80.4   132.4   147.1   255.3   307.1   333.7   352.7   375.0   406.5   466.1   771.1  2700.5  7452.9  61422.9    61431
read      365.6   549.3    74.4   135.0   150.7   258.3   320.5   363.4   398.8   448.1   529.4   761.1  2705.1  7796.4 12142.0  87037.1    87172
read      633.4  1116.0    80.4   167.0   190.5   299.1   355.2   399.7   453.6   754.6  1513.2  2949.0  5558.2 12167.9 20179.6 108240.3   108181
read      438.3   823.8    74.4   135.5   152.7   266.3   333.7   382.6   424.2   484.6   623.8  1249.4  3604.9  9432.0 20439.9  80508.0    80515
read      303.5   298.9    74.4   142.0   158.9   278.8   324.8   348.9   366.8   388.4   418.7   479.2   865.8  4073.4 11088.2  37119.5    37149
read      260.9   121.5    80.4   159.8   178.5   250.8   275.9   290.5   300.7   314.3   333.0   367.5   564.3  1577.7  4299.6  13466.5    13444
read      365.9   566.3    74.4   129.2   144.3   262.8   330.4   372.4   404.2   446.6   511.8   736.3  2699.8  7897.4 13561.8  72076.7    72057
read      361.0   526.6    74.4   128.7   143.6   262.6   330.3   371.8   402.9   443.2   506.5   733.6  2658.7  7282.1 12257.5  70171.5    70041
read      423.4   707.0    80.4   136.1   153.1   266.7   338.3   394.1   441.2   507.7   636.2  1081.2  3497.0  8827.6 14702.4  90048.5    90162
read      310.9   289.8    80.4   134.0   150.1   274.8   332.1   363.5   386.5   414.0   453.7   543.3  1074.6  3974.5  9798.6  52103.5    52082
read      280.7   145.1    80.4   149.1   167.1   268.9   303.5   321.7   336.4   353.3   376.2   424.6   667.1  1874.5  4985.2  24181.7    24258
read      375.5   593.8    74.4   129.5   144.8   262.6   330.2   372.5   404.4   446.5   512.8   764.1  3043.6  7763.4 12109.6  72007.4    72013
read      340.0   414.6    74.4   132.4   148.2   274.1   336.0   371.0   397.6   431.4   485.3   645.3  1817.2  6330.2 10092.9  58044.1    58012
read      319.2   330.1    80.4   137.0   153.4   279.9   333.7   363.7   386.1   414.2   456.7   557.3  1209.2  4845.2 11103.8  45401.6    45398
read      319.6   315.9    74.4   133.5   149.6   275.9   332.1   363.3   386.4   415.5   459.7   575.9  1398.0  4361.0  9192.5  50172.9    50177
read      310.1   264.8    80.4   144.1   161.9   283.7   328.9   353.2   370.9   394.1   427.2   497.8  1011.0  3494.3  8804.3  34480.1    34504
read      357.5   454.7    80.4   132.5   148.5   271.8   338.8   377.8   407.2   446.5   507.6   723.0  2345.2  6258.2  8472.9  65973.7    66010
read      381.5   620.0    74.4   131.5   147.3   263.9   333.0   376.0   409.6   453.7   527.8   778.9  3103.7  8091.7 13815.4  73936.1    73937
read      324.0   340.6    74.4   132.1   148.1   273.6   334.4   367.8   392.6   423.7   468.9   595.0  1495.2  4798.2  9725.4  54896.9    55020
read      315.3   326.3    80.4   131.9   147.7   272.9   330.4   362.1   385.3   413.8   455.7   561.5  1282.5  4967.7 10167.5  53267.2    53235
read      574.4   985.1    74.4   154.8   177.0   293.8   366.3   431.8   514.2   747.4  1314.7  1995.1  4680.3 11723.2 18123.1  97698.9    97743
read      246.6   160.5   101.3   168.2   182.6   235.2   254.0   265.5   272.8   283.8   296.6   324.3   462.3  1845.0  7602.8   5411.4     5419
read      266.9   103.4    86.8   164.3   184.3   259.5   285.2   299.0   310.3   321.7   340.6   372.3   523.5  1248.4  3187.7  14743.8    14764
read      245.2   113.9    93.8   167.5   182.4   236.6   256.5   268.2   275.5   287.1   299.7   324.6   439.6  1264.7  4538.7   7464.3     7451
read      301.2   291.7    80.4   141.9   158.0   278.6   333.8   363.6   384.7   409.2   444.0   509.0   824.5  1971.7  4569.3  48178.7    48208
read      272.3   109.7    86.8   162.6   182.6   265.3   292.6   308.0   318.3   332.6   349.7   383.9   539.8  1313.2  3053.5  16149.6    16149
read      337.7   367.6    74.4   129.8   144.9   263.7   335.2   380.9   416.0   459.8   529.5   692.2  1761.8  4867.2  9564.7  79003.4    78989
read      274.7   120.1    86.8   155.7   175.6   267.4   296.7   313.2   324.7   339.5   359.7   396.0   576.7  1430.9  4244.5  18897.3    18886
read      291.5   259.2    74.4   127.7   141.6   248.9   306.3   337.4   360.8   390.7   435.2   538.8  1126.7  3423.0  7654.4  75992.0    75954
read      260.7   103.2    74.4   138.0   153.1   261.3   300.5   318.3   330.8   343.8   361.8   388.0   451.6   699.7  3724.0  44422.3    44409
read      255.8   113.2    86.8   159.0   177.8   255.9   278.3   290.3   298.1   309.3   320.5   342.9   400.0   803.9  3977.9  16414.4    16431
read      250.0   117.0    74.4   127.4   140.8   233.6   285.6   312.0   329.9   349.5   373.7   411.7   516.9   928.5  3346.4  85875.5    85707
read      255.1    97.7    74.4   131.0   145.4   250.1   296.9   318.2   332.7   347.8   367.9   397.0   467.7   737.6  2473.9  58144.0    58253
read      249.6   130.8    74.4   126.3   139.7   229.7   279.2   305.4   323.1   343.5   369.7   413.9   612.9  1378.8  3497.6 103707.5   103867
read      253.3    82.2    80.4   150.7   168.7   255.8   279.6   291.7   300.1   311.1   322.9   344.4   398.3   615.6  3091.0  21538.6    21604
read      247.5   125.3    74.4   125.8   139.2   230.7   281.3   307.2   324.4   343.7   368.1   404.3   535.3  1086.6  4311.2  90481.5    90401
read      246.5   107.8    74.4   125.8   139.3   231.5   283.1   309.2   326.6   345.4   369.2   403.5   499.7   828.7  2339.0  84478.1    84467
read      250.8   141.6    74.4   126.0   139.6   230.5   280.6   307.0   324.9   345.3   371.6   416.0   598.3  1616.0  4775.8  99685.1    99700
read      258.2    91.6    80.4   142.9   159.4   261.8   291.8   306.7   316.4   328.6   342.9   367.2   425.6   630.1  2647.7  32011.5    32052
read      254.7   218.4    86.8   153.8   173.0   254.2   276.8   289.3   297.1   308.5   320.0   342.6   400.3   727.7  5272.4  18200.9    18173
read      250.6   100.9    68.9   127.8   141.3   240.8   291.1   314.5   330.2   346.7   368.6   400.4   481.5   760.1  2345.3  67716.1    67789
read      251.8    99.8    74.4   130.5   144.8   251.0   292.5   311.4   323.7   338.1   355.5   381.3   446.5   692.7  2995.4  51948.7    51929
read      248.8   110.6    74.4   126.1   139.7   233.6   284.5   309.8   326.8   345.4   369.6   406.0   535.9   994.6  2473.8  83809.3    83850
read      262.1   110.8    86.8   160.2   179.3   262.8   286.7   298.3   307.8   317.3   331.5   352.1   406.7   796.5  4882.6  18630.9    18614

Total QPS = 53837.7 (64605232 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15957492551 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,4.04%,100.00%
