#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      247.1   106.6    80.4   138.9   153.1   230.2   268.3   290.5   307.5   328.4   357.4   405.4   532.7   808.8  3502.9  30405.9    30381  1778901733764  1778901748878
read      249.4   105.5    80.4   142.1   156.4   232.2   270.0   292.2   309.4   330.5   359.5   408.0   530.7   819.5  3265.7  30407.6    30382  1778901750398  1778901765508
read      251.4   138.5    80.4   137.1   152.2   230.9   270.5   293.8   312.1   334.6   365.4   422.7   564.1  1149.2  5558.0  30470.2    30383  1778901767025  1778901782149
read      253.8   122.7    74.4   137.9   153.0   233.1   273.9   298.3   317.3   341.0   373.0   432.1   569.3   946.1  4328.2  30405.0    30384  1778901783667  1778901798790
read      252.6   111.4    80.4   139.6   154.7   234.2   274.0   297.3   315.5   337.6   367.7   421.5   547.4   825.3  3929.6  30433.5    30385  1778901800306  1778901815422
read      246.2   115.1    74.4   134.7   149.3   227.5   268.0   291.6   309.6   331.7   362.1   415.0   537.1   771.5  4371.4  30342.5    30386  1778901816939  1778901832049
read      249.9   108.5    80.4   139.9   154.4   232.3   271.9   294.7   312.0   333.1   361.6   410.4   533.7   835.6  3801.1  30371.7    30387  1778901833564  1778901848680
read      246.2   101.9    80.4   139.1   153.4   230.1   268.4   290.8   307.8   327.8   354.9   400.0   511.6   759.5  3125.5  30386.9    30388  1778901850195  1778901865316
read      244.6   102.9    80.4   138.6   152.9   228.5   266.5   288.9   305.5   325.2   352.6   397.9   507.0   718.5  3130.0  30445.1    30389  1778901866834  1778901881943
read      244.7   107.0    80.4   135.5   150.7   228.4   266.7   289.3   306.4   326.9   354.7   400.6   516.4   751.3  4025.1  30308.4    30390  1778901883457  1778901898567
read      248.5   110.1    80.4   139.0   154.1   231.3   269.6   291.9   309.1   330.1   359.1   408.3   532.3   809.1  3711.2  30316.1    30391  1778901900083  1778901915193
read      244.1   100.0    74.4   133.6   149.3   228.0   266.7   289.2   306.3   326.9   355.2   402.2   526.0   757.3  2898.5  30367.3    30392  1778901916708  1778901931815
read      249.4   101.5    74.4   138.9   153.8   231.9   271.4   294.4   312.1   333.7   363.2   414.0   538.5   760.9  3051.8  30364.1    30393  1778901933330  1778901948449
read      253.2   118.1    80.4   140.1   154.6   231.1   270.0   293.5   312.5   336.6   370.5   435.5   599.9  1088.5  3480.2  30324.7    30394  1778901949965  1778901965073
read      246.9   104.6    80.4   138.1   153.2   230.9   269.0   291.1   307.7   327.6   354.9   400.6   517.8   812.7  3138.9  30308.5    30395  1778901966587  1778901981696
read      244.8   112.7    80.4   138.1   152.3   227.5   265.4   287.8   304.8   325.3   353.7   401.3   524.6   777.4  3905.7  30399.4    30396  1778901983211  1778901998320
read      283.3   261.8    74.4   142.7   158.0   240.5   284.1   310.9   331.8   358.9   400.6   501.7   984.6  4360.3  6350.5  30337.3    30397  1778901999835  1778902014943
read      336.1   458.0    86.8   143.6   159.9   247.8   295.7   327.4   354.1   393.1   464.4   645.4  2984.3  6066.0  7612.0  30404.9    30398  1778902016458  1778902031572
read      257.3   231.2    80.4   132.3   145.5   215.1   252.5   275.6   294.3   318.0   355.1   457.4  1060.3  3235.9  6225.4  30346.3    30399  1778902033087  1778902048203
read      261.8   225.5    80.4   132.3   146.5   221.8   260.5   284.1   302.6   326.4   363.1   459.4  1046.5  3202.7  6205.3  30358.0    30400  1778902049718  1778902064830
read      259.6   229.1    80.4   130.9   144.9   217.5   256.2   280.6   299.1   323.0   360.1   461.7  1057.5  3221.9  6185.7  30367.7    30401  1778902066345  1778902081454
read      273.5   256.7    80.4   134.3   149.1   224.6   265.5   291.4   313.0   341.8   391.2   523.7  1097.4  3381.0  6335.8  30407.7    30402  1778902082969  1778902098090
read      268.3   232.1    80.4   130.6   144.0   216.0   257.7   286.2   310.2   344.1   407.7   562.1  1070.9  3164.5  6135.8  30421.5    30403  1778902099605  1778902114716
read      447.9   725.3    80.4   142.5   159.8   263.5   327.4   375.8   424.3   496.9   621.9  1094.1  4288.5  6280.4  7689.6  30392.2    30404  1778902116231  1778902131341
read      294.0   279.8    86.8   138.6   153.2   232.7   278.1   308.8   334.8   371.6   440.9   623.9  1243.8  3802.4  6349.8  30392.4    30405  1778902132859  1778902147975
read      293.0   296.2    80.4   142.3   157.3   235.9   278.1   305.0   326.5   356.7   406.5   559.2  1259.5  4055.9  6377.1  30367.4    30406  1778902149491  1778902164604
read      298.3   310.4    80.4   142.1   157.5   239.7   283.5   310.4   332.2   362.0   412.4   574.1  1299.9  4114.9  6439.1  30386.3    30407  1778902166121  1778902181229
read      290.7   280.6    80.4   140.6   155.9   236.8   279.2   305.8   326.7   356.2   404.6   562.3  1208.2  3930.2  6345.0  30401.8    30408  1778902182745  1778902197851
read      288.5   299.6    80.4   138.9   153.3   232.0   274.4   302.0   323.8   354.7   406.9   563.7  1226.2  3844.9  7091.3  30386.3    30409  1778902199367  1778902214479
read      271.1   343.0    74.4   139.2   153.9   231.0   271.0   295.1   314.3   339.0   374.7   465.3  1029.3  3470.2  6348.0  30439.8    30410  1778902215994  1778902231110
read      261.3   204.2    80.4   136.1   151.3   227.1   265.3   288.7   307.1   330.3   364.3   440.2   940.2  3157.4  6045.3  30415.1    30411  1778902232625  1778902247738
read      272.4   260.3    80.4   134.5   149.3   223.4   263.6   288.9   309.5   337.5   382.2   503.6  1142.3  3475.0  6315.9  30343.8    30412  1778902249253  1778902264365
read      264.4   229.2    80.4   133.8   147.1   219.7   260.0   285.3   305.9   333.4   376.3   491.5  1057.2  3246.4  6177.7  30378.7    30413  1778902265880  1778902280988
read      256.7   215.4    80.4   130.6   144.7   217.2   255.0   278.5   296.7   320.9   357.7   450.3  1028.1  3142.8  6123.8  30356.2    30414  1778902282502  1778902297609
read      255.1   227.8    80.4   130.2   143.7   214.2   251.5   274.7   293.8   317.5   353.1   442.0  1044.5  3297.4  6212.8  30383.1    30415  1778902299123  1778902314241
read      268.8   231.2    80.4   133.9   149.4   226.5   267.0   291.5   311.2   336.8   375.8   485.1  1060.4  3183.8  6265.8  30445.2    30416  1778902315755  1778902330865
read      254.8   219.6    80.4   132.3   145.7   215.8   252.7   275.3   293.4   316.4   351.6   441.6  1019.2  3150.7  6309.7  30323.1    30417  1778902332378  1778902347491
read      296.3   293.7    80.4   144.5   160.0   241.2   283.3   309.6   330.8   359.6   406.6   551.8  1276.0  4002.2  6310.5  30408.1    30418  1778902349006  1778902364115
read      292.3   284.4    80.4   142.7   158.6   238.3   279.9   306.6   328.2   357.8   406.4   548.3  1234.7  3954.2  6322.0  30416.9    30419  1778902365630  1778902380743
read      295.0   284.1    86.8   141.3   156.8   239.6   283.7   311.2   333.7   364.9   419.1   569.3  1235.9  3776.7  6348.4  30367.8    30420  1778902382260  1778902397378
read      290.7   272.2    80.4   142.4   157.5   238.4   280.7   306.8   327.1   355.1   401.7   551.3  1212.5  3714.4  6309.2  30296.5    30421  1778902398893  1778902414001
read      295.8   284.8    80.4   145.2   161.1   242.9   284.4   310.3   331.0   359.7   407.1   552.7  1234.9  3988.3  6289.3  30394.7    30422  1778902415517  1778902430627
read      287.5   273.5    80.4   142.3   157.0   235.3   275.7   301.1   320.8   348.4   395.1   541.7  1220.5  3749.0  6284.3  30480.1    30423  1778902432141  1778902447249
