Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778621071812
Timestamp end: 1778622272117

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      295.4   228.5    86.8   153.9   171.8   273.5   310.2   330.4   344.9   365.0   392.8   448.3   850.5  3144.3  7949.0  24272.1    24258
read      389.7   591.0    74.4   138.1   153.5   268.1   339.0   383.5   418.0   464.0   547.9   874.0  3009.7  7870.5 11276.7  71920.3    72013
read      342.4   495.5    74.4   140.2   156.1   277.3   342.7   379.9   407.1   442.7   500.4   671.4  1700.8  4946.9  8880.1  58028.7    58012
read      312.6   214.5    80.4   145.3   161.9   283.4   339.1   369.0   391.0   417.6   455.5   537.1  1009.2  2635.0  7253.2  45408.7    45398
read      311.7   240.7    80.4   141.8   157.7   277.9   336.6   368.1   391.0   418.9   458.7   547.7  1027.2  2893.7  7853.7  50198.1    50177
read      298.4   175.8    86.8   148.2   164.8   280.2   325.7   350.0   368.1   390.3   421.1   481.5   778.9  2215.2  6409.5  34502.9    34504
read      344.7   419.3    74.4   137.4   152.4   267.8   335.0   373.5   401.7   437.2   493.4   660.5  2035.5  5973.5  9430.4  65965.2    66010
read      377.1   559.5    80.4   138.5   154.0   269.6   341.1   386.3   420.9   465.9   544.5   787.5  2656.1  7927.7 12970.9  73876.4    73937
read      320.4   328.8    80.4   140.0   155.3   273.0   333.7   366.8   390.7   419.8   461.3   557.6  1352.7  4857.8  9435.2  55045.8    55020
read      312.0   268.7    80.4   139.6   154.8   271.5   331.2   363.6   386.9   415.1   455.5   545.9  1174.5  3578.4  7885.5  53316.8    53235
read      584.6   932.5    80.4   160.3   181.5   303.2   385.7   457.8   542.8   755.0  1349.7  2192.7  4310.9  9469.9 16696.7  97688.7    97743
read      248.9   261.1   101.3   165.3   178.0   227.9   246.8   257.4   266.1   274.8   290.9   318.7   636.4  4513.2  8106.8   5469.1     5419
read      262.6   106.9    86.8   161.6   179.8   255.8   281.9   295.7   306.9   318.8   337.1   366.7   493.8  1260.0  3864.4  14789.3    14764
read      242.5   116.6   101.3   166.9   181.3   234.6   253.9   265.5   272.9   283.7   296.1   320.1   418.9  1187.7  4976.2   7471.5     7451
read      296.9   167.6    80.4   142.0   157.6   274.6   329.5   358.7   379.0   402.4   435.2   498.7   812.5  2044.2  3982.8  48198.7    48208
read      253.4   110.3    93.8   158.7   177.0   251.6   273.1   285.1   293.0   303.1   315.9   338.1   403.0  1144.1  5360.0  16124.2    16149
read      252.1   111.0    74.4   131.7   145.4   236.2   288.1   314.5   332.4   351.9   374.8   409.6   497.4   810.8  3060.3  79019.9    78989
read      252.9    78.4    86.8   158.9   176.5   254.9   276.9   288.6   295.9   306.3   317.6   338.2   386.9   544.6  2555.5  18882.8    18886
read      253.4   112.8    80.4   132.6   146.5   238.5   289.7   315.3   332.6   351.5   373.7   406.4   495.1   935.0  3389.1  76103.2    75954
read      259.6    92.7    80.4   141.0   155.8   259.2   299.7   317.9   330.4   343.6   361.1   385.8   437.3   622.4  2667.3  44480.1    44409
read      249.2    72.5    93.8   158.7   176.8   250.6   271.2   282.2   289.9   297.6   311.1   329.3   373.3   657.3  2360.4  16405.5    16431
read      251.7   112.2    74.4   131.2   144.9   234.2   285.8   312.6   331.0   351.4   375.6   413.6   515.0   896.3  2842.2  85770.9    85707
read      257.8    97.7    74.4   136.8   150.9   250.8   299.3   321.5   336.5   352.7   371.5   399.7   463.3   665.2  2196.0  58294.7    58253
read      255.4   131.1    74.4   132.2   146.1   232.7   283.3   310.6   329.7   351.4   379.0   425.3   625.1  1461.1  3952.0 103760.9   103867
read      250.5    75.9    80.4   152.4   169.3   253.4   276.8   289.0   296.5   307.3   318.5   339.1   383.9   542.6  2535.3  21522.5    21604
read      248.8   112.0    74.4   130.0   143.3   230.2   281.2   308.3   326.6   346.6   371.7   409.0   526.0  1082.4  2876.1  90135.4    90401
read      252.4   108.4    74.4   131.8   145.5   235.3   287.0   313.9   332.2   352.5   376.6   413.9   510.4   878.9  2607.6  84505.4    84467
read      253.4   123.5    74.4   131.4   145.1   231.9   282.4   309.8   328.8   350.3   377.3   421.8   599.5  1327.9  3410.4  99656.3    99700
read      259.2    86.7    80.4   148.4   163.6   263.0   293.5   308.0   317.2   329.0   342.6   365.2   413.7   615.7  2560.7  32125.7    32052
read      249.1    81.8    86.8   155.8   173.6   250.8   272.2   283.7   291.3   299.9   312.6   331.3   373.5   647.0  3214.1  18151.1    18173
read      253.3   101.7    74.4   132.7   146.6   241.4   292.6   317.3   333.7   351.3   372.2   402.3   472.1   739.6  2595.4  67791.7    67789
read      256.9    94.5    74.4   137.8   151.9   253.0   298.1   318.4   332.1   346.0   364.9   391.4   447.7   625.5  2720.9  51938.1    51929
read      250.4   103.6    74.4   131.3   144.8   233.7   285.2   312.1   330.3   350.1   373.8   409.6   500.4   839.2  2391.6  83888.9    83850
read      253.3   105.3    86.8   156.7   174.7   255.0   277.0   288.6   295.8   306.2   317.5   337.9   384.9   712.6  3842.4  18693.0    18614

Total QPS = 53843.2 (64611884 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15959135595 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,4.02%,100.00%
