Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778622293925
Timestamp end: 1778623494215

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      332.2   367.6    80.4   141.4   157.1   276.7   338.9   373.6   399.2   431.0   476.5   591.1  1562.7  5913.8  9115.6  55055.5    55020
read      298.7   176.6    80.4   140.1   155.3   272.9   330.7   362.4   384.7   410.4   445.7   508.9   840.6  2199.9  4133.9  53195.1    53235
read      380.2   486.5    74.4   140.5   157.2   267.0   336.0   388.7   433.9   497.8   611.2   895.7  2570.1  6437.1  9428.3  97747.5    97743
read      228.0   140.8    93.8   157.5   170.3   218.6   235.4   246.3   253.3   263.4   274.5   297.2   404.4  1344.3  7602.1   5417.7     5419
read      254.4    91.4    93.8   155.3   174.3   250.1   273.8   287.5   296.4   309.1   323.3   351.4   460.9  1124.0  2768.3  14747.7    14764
read      239.1   124.5   101.3   162.0   177.3   231.8   250.6   261.5   269.3   278.3   292.1   315.7   403.3  1265.9  7239.8   7457.3     7451
read      298.7   202.7    86.8   140.8   156.2   272.8   327.3   356.0   375.6   399.4   431.3   496.3   892.2  2697.4  6146.7  48189.9    48208
read      257.4   127.0    86.8   157.9   177.3   255.7   277.9   290.1   297.9   309.5   321.2   345.3   423.1  1123.9  6953.3  16127.5    16149
read      250.9   109.7    74.4   130.7   144.2   235.2   287.1   313.3   331.0   350.3   373.1   405.9   489.0   914.4  2790.2  78872.3    78989
read      248.1    74.6    80.4   153.7   171.1   250.2   272.1   283.6   291.3   300.0   312.9   332.1   375.3   699.7  2672.2  18865.4    18886
read      252.0   107.5    74.4   131.4   145.2   237.7   289.2   315.0   332.3   351.0   373.0   404.3   489.3   836.7  2713.1  75898.9    75954
read      266.0    99.9    80.4   146.3   162.0   266.5   305.8   323.6   335.8   348.5   365.8   390.6   441.4   613.2  3211.8  44511.7    44409
read      252.0    90.8    93.8   159.0   177.2   253.6   273.9   285.3   292.6   301.6   313.9   332.9   376.2   772.7  3829.4  16414.9    16431
read      250.3   113.7    74.4   130.3   143.9   233.1   284.7   311.6   330.0   350.2   374.3   410.8   503.6   889.0  2691.0  85732.8    85707
read      257.9    97.3    80.4   136.1   150.5   251.1   299.3   321.6   336.6   352.7   371.6   400.0   464.1   658.8  2517.7  58184.1    58253
read      254.6   129.3    74.4   131.5   145.5   233.6   283.4   310.2   328.8   350.0   376.9   422.2   602.5  1393.3  3389.1 103789.7   103867
read      254.6    71.7    86.8   154.2   171.7   257.6   281.6   293.5   302.2   312.6   324.4   344.5   394.3   543.0  1985.4  21574.8    21604
read      249.7   110.9    74.4   130.3   143.7   231.8   282.8   309.8   328.3   348.5   373.4   411.6   515.6   935.2  2997.1  90375.9    90401
read      250.8   103.2    80.4   131.0   144.6   234.3   286.0   312.7   330.9   350.9   374.5   410.3   500.1   854.3  2347.7  84445.2    84467
read      251.1   121.3    80.4   130.7   144.3   231.0   280.9   307.8   326.4   347.2   373.4   415.6   568.5  1171.0  3619.5  99749.2    99700
read      263.2    84.3    80.4   150.0   165.9   267.1   298.0   312.8   322.4   334.9   347.7   370.7   423.5   601.4  1991.1  32043.5    32052
read      254.9    84.3    93.8   158.1   176.1   256.7   278.7   290.2   297.4   308.4   319.3   340.4   389.8   748.5  3608.6  18208.0    18173
read      254.3   103.3    74.4   132.9   147.0   242.8   293.5   318.1   334.6   352.5   373.2   403.6   474.9   738.2  2569.3  67760.7    67789
read      262.0   100.8    80.4   139.3   153.8   257.8   303.1   323.9   337.7   353.1   371.3   399.3   463.6   690.4  2975.2  51879.9    51929
read      250.8   107.8    74.4   130.4   144.0   234.3   285.6   312.2   330.3   350.2   374.2   410.7   504.7   892.2  2806.3  83908.8    83850
read      255.7    89.7    93.8   157.8   176.1   257.4   279.6   291.2   298.9   309.7   320.4   342.2   393.6   673.5  3138.2  18593.0    18614

Total QPS = 53842.9 (64611448 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15959028150 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,1.50%,100.00%
