Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778619796356
Timestamp end: 1778620996648

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      311.5   336.1    74.4   133.4   148.8   267.3   328.8   362.7   387.1   416.3   457.2   545.8  1201.5  4285.5 11373.0  59498.4    59442
read      298.2   210.4    80.4   144.7   161.5   278.5   323.5   347.7   365.5   386.6   415.1   467.6   820.2  2855.8  7492.5  35725.1    35654
read      351.1   483.5    74.4   134.0   149.2   258.3   326.7   368.9   399.9   438.0   498.1   689.8  2484.0  6674.1 11017.4  78695.7    78747
read      295.4   189.0    80.4   143.6   159.5   276.4   324.9   350.6   368.9   391.3   421.6   476.6   755.0  2546.9  7291.4  42221.6    42212
read      309.8   232.6    80.4   139.1   154.4   274.9   334.5   367.0   390.6   419.3   459.4   547.6  1063.4  2801.4  7644.1  52418.1    52488
read      303.6   244.4    86.8   146.4   162.8   280.4   327.4   352.8   370.8   393.2   423.8   481.6   827.0  3467.1  8715.4  36990.1    36950
read      272.9   131.4    86.8   161.2   181.2   263.0   290.1   305.3   316.1   330.2   347.6   385.0   588.7  1752.5  4173.9  16744.4    16762
read      386.3   615.3    80.4   138.1   153.6   265.4   335.8   382.5   418.9   464.8   543.5   789.7  3089.9  8046.2 12712.4  79515.7    79473
read      323.5   305.9    80.4   137.3   152.2   269.9   334.5   370.6   396.9   429.2   474.8   598.3  1551.6  3821.0  7883.9  61419.8    61431
read      406.3   640.4    80.4   139.4   155.5   267.8   342.1   395.5   438.0   497.5   614.0   976.1  3110.3  8078.3 15641.9  87177.9    87172
read      582.2   965.8    74.4   161.9   182.0   286.9   360.5   423.4   493.5   666.9  1287.4  2724.3  4406.4  9381.7 15706.5 108315.1   108181
read      379.4   624.1    80.4   136.5   152.2   262.1   329.8   374.6   409.4   455.0   530.6   777.4  2913.1  8780.9 14834.0  80439.0    80515
read      290.0   160.3    80.4   143.6   159.7   276.1   321.7   345.4   362.7   382.1   406.9   456.9   716.5  2096.3  4209.8  37192.7    37149
read      261.8   137.3    86.8   161.9   181.7   253.2   276.6   290.3   299.7   312.5   329.1   360.8   522.6  1549.3  6331.1  13514.5    13444
read      346.9   458.6    74.4   135.0   150.1   260.4   326.2   366.2   395.4   430.8   484.6   674.5  2311.9  6681.4  9915.8  72056.1    72057
read      364.1   545.7    74.4   136.9   152.2   266.8   332.9   372.5   401.9   439.3   497.2   691.8  2669.4  7724.3 12775.5  70045.2    70041
read      404.1   696.0    74.4   138.7   154.9   264.9   334.0   384.4   425.2   479.6   585.4   926.5  3192.5  9373.6 16506.1  90098.4    90162
read      327.3   285.1    74.4   140.7   156.8   280.1   341.0   374.2   398.7   429.3   472.9   605.5  1535.6  3498.5  7799.9  52050.3    52082
read      304.3   261.6    86.8   153.7   172.4   281.8   317.8   337.8   352.3   370.5   397.4   454.4   853.3  4451.0  8083.2  24195.9    24258
read      374.2   588.2    80.4   135.7   151.4   266.5   333.3   374.6   405.8   447.3   511.5   767.9  2721.2  8014.7 15329.0  71929.5    72013
read      327.9   341.3    74.4   135.6   151.2   271.3   334.4   369.3   394.8   426.1   470.8   614.8  1632.2  4713.6  8117.0  58018.6    58012
read      310.4   252.9    80.4   140.4   156.5   279.0   333.1   361.7   381.7   404.6   438.6   514.6  1125.2  3184.1  7885.3  45367.9    45398
read      322.0   283.7    80.4   138.8   154.4   276.1   335.5   367.6   391.2   420.5   464.2   596.0  1465.3  3567.0  7839.7  50161.9    50177
read      291.7   156.4    80.4   144.1   160.7   277.7   321.2   344.3   361.2   380.5   406.1   461.9   745.9  1996.0  3965.0  34550.9    34504
read      355.3   448.6    80.4   135.6   151.2   268.9   335.5   374.8   404.4   443.8   505.8   728.1  2269.4  6248.3  9185.7  65965.7    66010
read      376.2   591.8    80.4   135.2   150.9   264.3   332.7   375.3   407.8   451.3   524.8   796.2  2774.5  7928.9 14893.3  73949.7    73937
read      325.5   314.3    80.4   137.9   153.3   274.0   335.2   369.1   393.8   424.2   467.6   598.0  1560.8  4208.0  7968.8  54971.2    55020
read      337.7   429.1    74.4   137.9   153.2   273.1   334.3   367.8   392.4   422.9   467.9   613.9  1819.3  6593.4 11582.3  53241.5    53235
read      462.0   759.3    74.4   142.6   160.8   271.3   340.9   395.9   448.1   538.6   762.0  1494.2  3511.9  9054.1 14440.4  97901.9    97743
read      242.0   161.1    93.8   166.2   178.7   227.3   245.9   256.1   265.2   274.3   290.3   319.2   608.3  1709.6  7595.8   5407.5     5419
read      273.3   127.3    93.8   165.4   186.6   263.5   289.4   304.1   314.9   328.6   346.2   383.6   571.5  1603.2  4865.5  14774.5    14764
read      249.3   101.0    93.8   173.5   188.7   242.3   261.7   272.2   280.7   291.0   305.0   330.2   428.5  1174.1  4345.4   7439.7     7451
read      301.8   205.6    86.8   142.7   158.6   279.0   334.2   363.9   384.9   409.0   442.3   502.6   793.9  2383.0  7743.5  48207.8    48208
read      269.0   108.0   101.3   162.6   182.5   263.2   289.4   303.9   314.4   327.1   344.2   374.5   501.3  1206.3  4115.0  16133.2    16149
read      319.2   347.8    74.4   136.3   151.0   257.3   318.7   355.2   383.0   419.1   472.9   609.2  1574.5  5159.0  8214.2  78955.1    78989
read      260.3    88.6    86.8   159.7   178.6   261.9   285.2   296.5   305.8   315.5   328.7   347.0   400.7   669.5  3866.2  18937.2    18886
read      259.0   113.2    74.4   134.3   148.7   244.6   296.1   321.7   339.5   359.3   383.0   419.0   509.2   963.1  3102.0  75827.6    75954
read      269.6    99.2    80.4   144.3   160.8   269.6   309.8   328.8   341.4   356.5   373.3   400.3   461.0   665.2  2965.9  44465.3    44409
read      267.9    72.4    86.8   171.0   191.8   268.8   290.9   302.7   311.2   319.8   334.2   354.1   403.3   713.9  2585.6  16409.9    16431
read      255.1   116.4    80.4   131.4   145.3   238.6   290.1   316.5   335.0   355.7   381.0   420.4   529.3   924.4  3292.8  85739.4    85707
read      262.3   100.6    74.4   138.0   152.2   255.4   303.8   326.6   341.7   358.9   378.6   407.2   475.4   715.5  2593.1  58225.9    58253
read      260.5   142.7    74.4   133.8   148.1   237.1   287.8   314.6   333.8   355.9   384.3   431.3   656.0  1764.3  3708.8 103859.5   103867
read      261.9    80.6    80.4   156.6   175.3   264.7   289.6   302.3   311.3   320.4   335.4   356.4   403.8   571.3  2685.4  21617.5    21604
read      257.5   121.2    74.4   133.5   147.6   238.6   289.9   316.7   335.5   356.8   383.2   424.5   563.6  1180.7  2918.2  90492.5    90401
read      256.4   116.5    80.4   132.7   146.7   239.4   291.3   318.0   336.6   357.4   382.6   421.6   530.9   918.4  3096.3  84411.4    84467
read      260.9   146.2    80.4   133.9   148.2   238.3   289.1   316.1   335.3   357.3   385.4   431.2   636.9  1622.2  4877.2  99476.1    99700
read      266.0    91.3    86.8   150.3   166.4   269.9   301.4   316.1   326.6   338.6   353.4   374.1   427.6   618.9  2594.5  32055.4    32052
read      256.3   143.3    93.8   158.1   176.7   257.3   279.9   291.7   299.8   310.6   321.6   343.1   396.0   696.8  3022.4  18089.5    18173
read      258.6   107.0    74.4   134.9   149.2   247.3   298.3   323.0   339.5   358.1   379.8   411.7   491.9   753.8  2938.2  67771.3    67789
read      266.8   104.4    80.4   141.4   156.4   262.6   308.3   329.7   343.6   359.9   378.2   404.9   470.3   742.4  2589.8  51853.0    51929
read      257.2   113.7    74.4   133.6   147.6   240.0   291.7   318.3   337.0   358.0   383.3   422.1   537.5  1003.5  3014.9  83906.1    83850
read      261.4    88.1    86.8   160.2   179.6   262.8   285.7   296.9   306.3   315.9   329.3   348.1   402.4   790.6  3175.3  18632.9    18614

Total QPS = 53845.1 (64614128 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15959689122 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,4.02%,100.00%
