#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      308.1   411.8    80.4   131.4   144.4   224.1   272.9   305.9   331.6   367.6   430.3   591.1  2754.3  5036.6  6434.0  30032.1    30085  1778700804162  1778700814262
read      312.1   401.0    80.4   131.2   145.3   230.1   281.4   314.4   341.2   377.3   440.9   612.0  2525.0  5008.8  6415.6  30065.1    30090  1778700815772  1778700825870
read      292.9   398.6    80.4   128.1   140.4   214.8   258.2   287.1   310.0   340.8   395.6   554.6  2479.8  4895.2  6456.0  30094.2    30095  1778700827379  1778700837478
read      303.8   421.1    80.4   129.7   143.1   221.6   266.3   294.6   318.0   351.5   410.1   579.8  2879.0  5592.2  7559.7  30104.6    30100  1778700838988  1778700849089
read      327.7   444.9    74.4   131.9   146.3   233.7   288.7   323.3   352.2   393.2   463.8   665.2  3054.2  6020.5  7040.9  30198.4    30105  1778700850599  1778700860696
read      291.3   400.5    80.4   128.2   140.2   212.5   255.4   284.8   307.8   339.2   393.7   549.6  2479.2  5061.3  6435.1  30107.3    30110  1778700862206  1778700872306
read      261.4   317.2    80.4   128.3   141.1   213.3   254.0   282.6   304.3   330.8   366.5   425.8   799.4  4312.5  6444.1  30115.3    30115  1778700873816  1778700883917
read      233.5   234.3    80.4   122.2   133.3   194.8   228.2   249.3   266.0   287.6   319.2   390.0  1011.8  3420.9  6301.3  30043.6    30120  1778700885428  1778700895527
read      263.6   302.7    80.4   124.4   136.3   206.5   248.3   277.5   299.0   325.4   365.9   464.9  1445.2  3746.5  6415.3  30098.9    30125  1778700897038  1778700907140
read      246.0   283.7    80.4   121.2   132.3   198.6   234.1   256.4   273.4   295.3   327.6   406.2  1274.0  3730.3  6398.1  30022.9    30130  1778700908650  1778700918750
read      253.3   281.5    80.4   123.3   135.3   204.7   242.1   265.4   283.4   307.1   343.5   434.7  1257.7  3604.9  6382.7  30064.6    30135  1778700920261  1778700930360
read      247.0   284.6    80.4   121.8   133.2   199.1   234.6   257.9   275.5   298.0   331.1   405.3  1266.7  3712.8  6384.8  30083.4    30140  1778700931871  1778700941970
read      255.3   290.0    74.4   123.3   135.0   203.8   241.9   266.9   286.2   310.5   346.0   434.9  1376.3  3693.0  6394.3  30078.7    30145  1778700943480  1778700953579
read      252.5   288.6    80.4   122.8   134.4   202.3   239.7   264.4   283.2   306.7   340.8   422.0  1324.6  3688.8  6365.5  30184.7    30150  1778700955090  1778700965189
read      229.4   251.3    80.4   120.2   130.3   187.7   218.7   237.5   253.1   272.6   301.3   369.3  1129.6  3228.8  6376.2  30138.5    30155  1778700966700  1778700976799
read      268.1   298.5    80.4   125.4   137.6   211.3   257.0   289.0   311.6   338.4   377.2   468.3  1398.5  3685.0  6403.8  30173.5    30160  1778700978310  1778700988410
read      242.2   281.4    80.4   122.0   132.5   192.4   225.3   245.3   261.5   282.7   315.8   411.7  1288.9  3548.1  6366.6  30130.1    30165  1778700989922  1778701000020
read      304.7   415.4    74.4   130.4   143.4   222.6   269.8   300.5   325.4   360.5   418.3   577.9  2757.7  5359.8  6445.9  30100.3    30170  1778701001531  1778701011635
read      300.3   423.7    74.4   129.9   142.5   218.5   261.4   288.8   311.5   343.3   400.7   565.4  3019.2  5655.5  6449.6  30218.9    30175  1778701013145  1778701023244
read      309.4   414.6    80.4   130.9   144.3   224.9   276.8   310.1   336.0   370.3   427.8   588.6  2910.1  5779.7  6433.9  30166.1    30180  1778701024756  1778701034855
read      293.1   412.8    80.4   128.9   140.8   213.5   254.8   281.6   303.7   334.5   388.4   544.7  2897.5  5067.8  6439.4  30246.7    30185  1778701036366  1778701046464
read      303.7   419.5    80.4   130.1   142.7   219.6   267.3   298.1   321.7   355.8   413.5   580.4  3003.0  5372.7  6451.1  30262.5    30190  1778701047973  1778701058072
read      295.1   415.0    80.4   128.6   140.9   216.2   259.4   286.8   309.0   340.1   395.4   550.6  2595.6  5732.4  8092.8  30308.0    30195  1778701059583  1778701069684
read      301.0   430.6    80.4   129.7   142.0   215.9   260.4   289.1   312.1   344.0   402.0   573.5  3027.0  5996.4  7282.2  30192.2    30200  1778701071193  1778701081292
read      308.3   421.1    80.4   130.1   143.1   222.6   270.7   301.8   326.9   362.3   423.3   596.2  2979.6  5110.0  6444.4  30137.3    30205  1778701082802  1778701092902
read      228.0   104.2    80.4   125.0   138.2   209.4   247.3   272.9   292.4   314.8   343.1   386.1   467.3   654.8  3667.2  30209.0    30210  1778701094413  1778701104512
read      232.3   102.4    74.4   128.7   141.8   213.9   251.9   276.2   295.5   318.1   347.1   391.0   473.8   712.2  3693.9  30272.4    30215  1778701106023  1778701116122
read      228.1    94.7    74.4   127.0   140.2   210.6   246.8   270.0   288.5   311.5   341.0   384.8   470.0   748.8  2647.2  30207.1    30220  1778701117632  1778701127731
read      230.1    98.7    74.4   126.2   139.1   208.5   248.0   276.5   298.3   322.7   352.5   395.4   479.0   716.8  3042.6  30249.4    30225  1778701129246  1778701139344
read      232.8   107.1    74.4   124.0   138.6   210.8   249.4   276.8   299.7   326.8   361.2   408.6   504.0   741.6  3285.4  30176.2    30230  1778701140854  1778701150953
read      229.5    93.0    74.4   130.5   143.3   212.2   248.0   271.3   289.7   311.9   340.7   383.8   466.1   639.3  2739.9  30216.5    30235  1778701152463  1778701162563
read      241.0   165.5    74.4   131.3   144.1   212.5   252.7   281.2   302.4   328.4   362.8   413.7   574.3  2188.8  6294.9  30209.2    30240  1778701164074  1778701174309
read      241.1   166.9    74.4   129.5   142.2   213.5   253.3   281.8   302.9   327.5   359.9   408.8   592.5  2186.2  6227.8  30338.8    30245  1778701175823  1778701186088
read      226.1   107.4    74.4   126.0   139.6   207.4   242.0   265.1   282.8   304.7   335.0   382.8   479.0   942.1  3895.2  30265.5    30250  1778701187607  1778701197706
read      231.5   101.1    74.4   129.0   142.2   213.8   251.4   274.9   293.3   315.0   343.1   386.4   474.3   901.0  3165.7  30221.5    30255  1778701199216  1778701209317
read      237.5   114.8    74.4   128.4   141.7   215.0   255.3   285.3   307.5   333.2   365.1   409.2   501.3   870.9  3373.2  30183.0    30260  1778701210827  1778701220937
read      243.4   117.9    80.4   130.5   144.6   218.3   260.5   291.2   315.6   343.9   378.0   426.7   520.7   997.4  3665.0  30256.8    30265  1778701222448  1778701232547
read      241.0   107.7    74.4   129.6   143.4   217.9   259.2   289.0   311.6   339.2   373.1   421.3   508.5   762.9  3229.6  30216.6    30270  1778701234057  1778701244157
read      237.2   107.1    74.4   131.4   144.7   216.0   254.6   282.4   303.5   328.4   359.8   403.2   496.0   779.6  3562.9  30225.0    30275  1778701245667  1778701255783
read      231.5   103.4    74.4   128.1   140.7   210.3   248.1   275.7   297.9   322.6   354.1   398.0   483.9   689.5  3410.3  30178.2    30280  1778701257292  1778701267391
read      236.9   100.1    74.4   131.5   144.9   217.4   255.1   281.4   302.1   327.1   359.1   402.5   492.4   675.7  2759.1  30233.9    30285  1778701268901  1778701279005
read      231.8   101.8    74.4   128.2   141.8   212.6   248.9   273.5   293.9   318.6   350.2   395.5   483.3   842.9  3134.9  30309.9    30290  1778701280516  1778701290615
read      231.9   103.8    74.4   126.0   140.0   212.7   249.4   274.6   295.7   320.6   353.7   399.2   487.9   717.6  2732.6  30311.0    30295  1778701292125  1778701302224
read      237.8   102.8    68.9   131.1   144.7   215.5   254.1   283.3   306.2   333.2   366.0   412.1   502.9   714.8  3223.5  30326.4    30300  1778701303735  1778701313836
read      235.2   103.6    74.4   130.2   143.8   216.0   253.4   278.3   297.7   321.3   353.2   398.5   488.2   919.7  3196.1  30312.5    30305  1778701315347  1778701325448
read      228.9   104.6    74.4   123.9   137.7   210.6   248.1   273.0   293.1   316.5   346.1   391.2   475.5   679.9  3197.8  30299.4    30310  1778701326959  1778701337063
read      233.9   103.6    74.4   129.9   143.1   214.9   251.9   276.0   295.6   319.3   350.5   396.7   488.6   803.3  3609.7  30314.9    30315  1778701338572  1778701348673
read      234.8    98.8    80.4   132.9   146.0   215.4   251.8   277.1   297.5   322.2   353.0   397.0   482.2   654.8  3086.2  30318.7    30320  1778701350184  1778701360284
read      230.5    99.8    80.4   127.7   140.8   212.7   249.1   272.7   291.4   314.6   345.0   390.2   475.2   826.3  3228.2  30247.9    30325  1778701361795  1778701371894
read      230.8   108.7    74.4   126.4   139.6   211.4   248.3   273.5   294.1   318.8   350.3   395.6   481.2   737.9  3515.5  30378.4    30330  1778701373405  1778701383503
read      228.7    95.0    74.4   124.2   138.2   211.0   247.6   272.1   291.7   315.5   346.2   391.4   476.0   646.2  2868.8  30353.8    30335  1778701385014  1778701395114
read      255.7   241.7    74.4   127.8   141.1   213.9   251.4   275.6   295.8   322.3   361.1   436.0  1151.0  3649.7  6376.5  30367.6    30340  1778701396624  1778701406722
read      226.3    88.9    74.4   129.4   142.1   210.3   244.7   267.1   284.3   305.2   332.5   373.3   458.8   711.7  2424.8  30452.6    30345  1778701408232  1778701418332
read      234.7    95.4    74.4   130.2   143.8   214.9   252.1   278.1   299.5   325.2   356.9   401.1   489.5   683.1  2698.0  30423.3    30350  1778701419842  1778701429941
read      248.4   119.2    68.9   132.9   147.2   224.0   267.4   297.7   321.0   350.1   384.3   431.9   528.5   926.0  4118.4  30274.3    30355  1778701431451  1778701441558
read      235.4    97.7    74.4   130.9   144.5   218.0   254.8   278.7   297.1   319.5   349.3   394.7   485.5   835.0  2952.7  30361.7    30360  1778701443069  1778701453168
read      234.4    98.3    74.4   128.3   142.0   214.7   252.8   279.5   300.3   325.6   357.7   401.3   487.9   681.8  2675.2  30334.5    30365  1778701454681  1778701464781
read      228.4    99.9    80.4   127.9   140.8   213.1   249.3   271.4   288.4   308.6   334.7   374.0   458.4   730.5  3305.5  30297.6    30370  1778701466291  1778701476389
read      233.1    99.3    74.4   129.4   142.6   213.8   251.0   276.6   296.6   320.6   351.4   395.8   482.9   769.0  3104.5  30330.7    30375  1778701477901  1778701488001
read      222.0    91.5    74.4   126.7   139.4   207.0   239.4   260.5   276.1   296.6   324.3   366.1   449.5   653.8  3033.8  30429.0    30380  1778701489511  1778701499615
read      222.2    92.9    80.4   129.0   141.6   208.6   240.8   260.7   274.9   293.7   318.5   359.6   439.3   629.2  3107.7  30361.6    30385  1778701501125  1778701511224
read      240.4   119.8    80.4   131.1   145.0   218.2   257.5   286.2   309.2   336.5   369.3   415.8   505.1   705.2  3910.4  30344.7    30390  1778701512732  1778701522831
read      231.4    94.6    80.4   128.5   142.7   216.5   251.8   272.8   289.9   310.9   338.4   380.6   467.9   931.8  2763.8  30318.1    30395  1778701524340  1778701534440
read      232.5   102.0    74.4   129.0   142.3   214.1   251.6   275.8   295.1   318.5   347.9   391.8   475.1   715.7  3338.6  30353.5    30400  1778701535949  1778701546054
read      229.4   102.6    74.4   126.8   140.8   214.4   251.0   272.7   289.1   308.7   334.7   374.2   459.0   742.3  3519.2  30286.4    30405  1778701547565  1778701557666
read      235.7   100.8    80.4   130.6   144.7   216.1   254.4   280.3   300.1   324.5   356.1   399.7   486.2   670.0  3391.9  30292.7    30410  1778701559176  1778701569278
read      226.2    96.1    74.4   127.0   140.2   209.4   244.8   268.1   286.1   307.7   335.6   376.5   461.2   682.6  3509.3  30468.1    30415  1778701570788  1778701580889
read      244.3   115.1    74.4   129.4   143.2   221.0   267.4   297.8   319.6   345.5   376.5   421.1   506.8   795.1  3654.9  30473.5    30420  1778701582398  1778701592498
read      236.9   102.9    74.4   129.2   142.4   215.5   257.6   287.5   308.9   333.3   363.2   403.1   483.4   639.2  3172.8  30487.1    30425  1778701594009  1778701604108
read      233.9   100.5    74.4   129.1   142.5   214.0   252.5   278.5   299.1   323.0   353.6   396.4   484.2   808.5  3056.0  30357.5    30430  1778701605618  1778701615717
read      241.4   105.6    74.4   130.5   144.7   218.7   262.9   292.6   314.5   339.6   369.3   412.4   502.0   721.0  3115.4  30415.4    30435  1778701617226  1778701627325
read      229.7   104.5    74.4   126.6   140.4   211.2   248.4   272.9   292.3   315.7   345.6   389.6   469.6   625.4  3752.5  30439.1    30440  1778701628834  1778701638934
read      232.0   112.0    74.4   125.2   139.4   211.5   251.6   278.5   298.7   322.4   351.8   394.4   477.8   936.9  4175.8  30440.2    30445  1778701640443  1778701650544
read      233.4   103.8    80.4   130.9   144.5   212.6   249.6   275.1   296.2   321.1   352.5   395.8   481.6   791.7  3252.7  30443.5    30450  1778701652053  1778701662168
read      230.3   106.3    80.4   127.8   141.3   210.3   247.1   271.8   292.2   316.5   347.4   394.4   483.3   668.0  3749.1  30374.7    30455  1778701663678  1778701673777
read      230.9    98.1    80.4   127.6   140.7   210.9   251.2   277.7   297.3   319.9   348.6   390.5   470.0   704.9  2585.4  30522.3    30460  1778701675287  1778701685388
read      229.1    96.0    74.4   129.7   142.9   212.1   248.2   270.4   287.6   308.8   337.5   381.4   470.3   734.5  3381.7  30421.7    30465  1778701686898  1778701696997
read      231.5   103.2    74.4   127.7   140.8   213.0   251.9   276.7   296.0   318.2   346.2   388.3   471.4   694.1  3554.0  30547.1    30470  1778701698508  1778701708625
read      239.1   102.5    74.4   129.7   142.8   215.1   263.7   294.2   314.9   338.0   365.8   404.6   492.4   755.6  3019.0  30353.4    30475  1778701710135  1778701720233
read      232.5    96.6    74.4   126.7   140.4   213.2   254.0   280.3   299.5   322.1   350.8   392.9   480.6   705.6  2787.0  30495.9    30480  1778701721744  1778701731843
read      225.6    94.8    74.4   128.7   141.7   209.7   244.8   266.3   282.1   301.6   328.6   368.9   457.0   737.5  2763.2  30537.5    30485  1778701733354  1778701743453
read      234.1    99.5    74.4   129.2   142.7   214.9   255.2   280.8   299.9   322.7   352.2   393.4   475.5   653.2  3360.8  30512.3    30490  1778701744963  1778701755066
read      221.4    96.3    74.4   125.1   137.5   203.7   240.3   263.7   280.5   300.9   328.0   368.4   448.3   634.8  3695.2  30608.1    30495  1778701756576  1778701766675
read      221.8    90.6    80.4   127.9   140.0   206.9   241.2   262.7   278.2   296.9   320.6   359.1   436.1   763.2  3140.9  30481.5    30500  1778701768184  1778701778284
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 84.84%,10.55%,100.00%
