#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      461.1   713.3   101.3   166.0   181.9   280.7   339.0   385.4   429.5   497.8   626.9  1166.1  4309.2  6302.5  7872.3  30376.1    30340  1778795340077  1778795350178
read      325.6   394.0   109.4   162.2   175.5   254.7   296.5   322.7   344.8   374.8   423.9   540.4  2638.9  4872.0  6432.8  30375.7    30345  1778795351691  1778795361790
read      336.2   393.0   101.3   164.6   179.3   266.3   311.0   339.2   363.3   396.2   449.8   577.4  2439.2  5048.8  6624.8  30466.0    30350  1778795363304  1778795373405
read      331.4   341.4   101.3   167.3   183.5   274.0   318.2   345.8   368.9   399.2   447.8   562.8  1487.5  4506.3  7032.8  30313.3    30355  1778795374920  1778795385023
read      334.1   388.6   101.3   165.5   180.2   265.4   308.8   336.5   359.7   391.5   441.7   573.6  2389.5  4942.4  6455.4  30408.2    30360  1778795386536  1778795396640
read      348.7   448.0   101.3   164.5   179.3   265.2   310.6   340.6   366.7   402.4   466.5   636.7  2895.9  6095.9  8923.4  30296.5    30365  1778795398154  1778795408255
read      346.9   404.7   109.4   167.5   183.2   271.6   316.6   345.5   371.1   405.5   465.3   614.2  2798.0  4999.7  6418.2  30277.4    30370  1778795409768  1778795419866
read      346.6   409.6   101.3   166.6   181.8   268.0   313.1   342.6   368.2   403.3   466.3   637.2  2792.3  5016.0  6616.5  30393.6    30375  1778795421380  1778795431481
read      350.8   421.9   101.3   166.5   182.1   270.4   316.3   346.4   373.2   410.3   471.0   631.0  2887.3  5600.7  6437.2  30395.5    30380  1778795432993  1778795443095
read      278.0   119.2   101.3   162.2   177.7   259.3   298.5   322.0   340.9   364.3   395.8   449.4   580.1  1087.6  3548.8  30376.7    30385  1778795444608  1778795454707
read      279.4   117.8   101.3   162.7   178.2   261.5   301.1   324.4   342.8   366.1   397.9   451.0   578.8  1084.1  4190.7  30343.3    30390  1778795456222  1778795466323
read      270.3   123.0   101.3   161.6   176.3   252.9   289.7   311.5   327.8   347.9   377.9   427.1   549.2  1247.5  4338.0  30464.6    30395  1778795467836  1778795477939
read      273.9   124.4   101.3   160.0   174.9   253.8   292.0   315.1   333.2   356.2   389.1   445.6   593.5  1452.7  3854.4  30480.3    30400  1778795479452  1778795489555
read      272.5   115.5    93.8   160.8   175.6   255.5   293.9   316.4   334.1   356.2   386.8   434.8   544.4   991.9  4264.1  30408.2    30405  1778795491068  1778795501170
read      274.4   109.3   101.3   165.0   180.0   258.1   295.3   318.0   335.9   357.5   386.5   432.6   538.6   827.6  3580.4  30394.6    30410  1778795502682  1778795512783
read      278.3   114.9   101.3   165.4   180.6   261.1   299.7   322.6   340.7   363.3   393.6   442.1   550.1  1052.3  3837.7  30427.9    30415  1778795514297  1778795524396
read      347.7   416.2   101.3   165.5   180.3   266.3   312.0   342.0   368.3   404.2   467.1   649.5  2528.5  5090.4  6591.4  30487.9    30420  1778795525909  1778795536009
read      328.6   328.5   101.3   163.8   177.6   259.2   303.1   332.1   357.0   393.7   459.3   673.1  1827.5  4007.3  6402.5  30345.9    30425  1778795537522  1778795547624
read      341.4   336.7   101.3   168.6   185.6   279.5   325.5   355.6   379.9   413.2   467.3   611.3  1892.9  4200.1  6456.4  30448.0    30430  1778795549140  1778795559240
read      297.8   273.4   101.3   161.5   174.2   247.8   286.4   310.2   329.3   355.1   396.2   504.9  1369.9  3760.5  6278.3  30388.3    30435  1778795560753  1778795570855
read      302.3   297.7   101.3   158.7   171.2   247.3   288.2   313.7   334.8   363.4   408.4   530.1  1387.4  3981.0  6408.4  30474.6    30440  1778795572368  1778795582471
read      302.3   284.5   109.4   160.1   173.1   251.3   291.1   315.8   336.3   363.7   405.0   514.6  1380.7  3746.5  6341.6  30468.5    30445  1778795583983  1778795594082
read      301.1   282.0   109.4   158.1   170.9   247.0   286.5   311.5   332.1   360.8   407.6   544.8  1391.0  3697.1  6288.5  30406.3    30450  1778795595595  1778795605696
read      306.2   302.4   101.3   159.9   172.8   250.5   290.7   315.7   336.4   364.2   407.4   532.7  1561.6  3986.9  6373.9  30495.7    30455  1778795607211  1778795617313
read      312.9   301.6   101.3   160.9   174.7   258.1   299.9   325.8   346.2   374.6   421.8   550.1  1562.1  4021.2  6352.2  30354.3    30460  1778795618826  1778795628928
read      304.3   300.6   101.3   160.5   173.2   250.6   290.5   315.2   335.8   363.5   404.7   518.7  1504.0  3958.0  6360.2  30553.5    30465  1778795630441  1778795640547
read      299.3   298.3   101.3   158.4   171.2   245.0   283.4   307.7   326.9   353.5   396.2   518.0  1441.1  3939.1  6381.3  30512.8    30470  1778795642060  1778795652163
read      501.0   832.6   101.3   164.0   179.5   283.3   351.3   408.7   459.8   525.0   623.5  1506.5  4464.4  6339.3  7909.3  29623.9    30475  1778795653676  1778795663777
read      367.3   481.2   101.3   166.1   181.1   268.1   315.0   346.3   373.5   413.5   482.9   749.8  3256.5  6107.0  7624.0  30506.4    30480  1778795665291  1778795675392
read      337.9   422.2   109.4   164.0   177.7   257.8   299.0   325.9   347.9   379.6   431.4   591.8  2856.2  5125.7  6995.7  30398.4    30485  1778795676905  1778795687004
read      312.3   316.9   101.3   163.3   177.9   262.2   303.4   329.0   348.9   375.2   416.9   505.6  1321.8  4200.8  6408.6  30488.1    30490  1778795688516  1778795698617
read      336.0   397.9   101.3   164.2   178.6   264.0   308.6   337.4   361.4   394.2   447.7   580.7  2605.2  4868.0  6915.0  30365.5    30495  1778795700130  1778795710230
read      345.1   392.0   101.3   166.3   182.5   273.1   318.5   347.8   373.1   408.1   466.5   619.6  2326.1  4969.5  7015.6  30528.2    30500  1778795711744  1778795721845
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 83.33%,0.00%,100.00%
