Random waveform, supplied seed
Total number of intervals = 94 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818)
Average QPS expected = 53345
Timestamp start: 1778439107799
Timestamp end: 1778440508101

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      270.9   147.1    80.4   124.6   139.5   260.2   307.4   332.1   349.5   370.7   398.5   445.6   616.9  1843.3  3711.3  37892.3    37799
read      224.2   100.5    93.8   142.3   153.6   212.0   238.5   253.6   265.2   278.1   296.2   328.6   471.5  1316.3  3067.6   8291.9     8296
read      377.6   596.0    74.4   125.8   141.2   267.1   337.7   381.8   415.6   458.0   522.9   757.6  3049.1  7860.7 13155.0  69370.2    69443
read      242.5   123.4    80.4   141.1   155.3   230.2   261.5   278.3   291.2   306.8   327.1   363.4   522.6  1554.1  4129.1  12509.0    12517
read      285.1   225.2    80.4   124.3   139.0   263.7   317.4   345.3   365.8   389.8   421.3   473.5   813.7  2822.7  7888.4  43531.5    43591
read      260.3   130.5    80.4   134.9   151.1   250.9   288.1   308.2   322.0   340.5   364.9   403.3   551.9  1485.6  4294.0  20358.7    20430
read      470.8   804.2    74.4   133.8   152.3   274.6   348.5   404.8   457.0   539.2   762.8  1499.8  3816.4  9350.2 16827.8  93623.3    93758
read      246.7   226.0    86.8   141.1   153.7   222.3   252.0   268.6   280.6   295.0   315.8   355.4   837.7  3257.5  7776.2  10564.5    10485
read      254.7   128.5    74.4   137.6   152.8   243.7   278.8   297.3   311.8   328.6   350.7   390.7   564.2  1560.2  3742.1  16532.9    16518
read      417.9   769.6    74.4   126.2   142.6   263.3   332.7   380.3   419.7   471.0   568.9  1072.9  3746.7  8983.5 15564.7  83269.5    83230
read      213.3   116.1    93.8   139.7   149.5   197.4   222.4   236.0   247.8   261.5   279.4   313.5   484.3  1532.3  4352.2   5518.0     5484
read      309.7   372.4    74.4   121.3   135.7   261.4   322.6   357.0   381.5   410.7   451.5   529.6  1421.1  5727.6 10795.5  55653.1    55611
read      263.2   203.8    80.4   133.0   149.3   248.4   285.3   305.4   319.4   338.1   363.2   405.5   623.4  2344.0  9582.8  20745.8    20774
read      487.3   822.4    74.4   137.9   156.7   275.7   347.5   408.3   467.8   571.1   845.5  1582.7  4014.4  9164.8 16402.2  96601.9    96726
read      274.5   165.2    80.4   127.9   142.9   263.4   308.4   331.8   348.1   368.6   395.3   437.7   637.7  2187.4  5149.6  32399.9    32442
read      371.8   560.2    74.4   126.5   142.0   268.1   338.4   383.5   418.4   462.4   531.5   769.6  2654.6  7763.8 13315.8  73053.4    73039
read      356.3   541.3    74.4   124.2   139.3   259.6   327.7   370.7   403.6   445.2   503.8   666.1  2737.5  7579.2 10947.1  74144.5    74055
read      311.0   425.9    74.4   125.6   140.2   267.8   328.9   362.0   385.6   413.4   450.9   520.9  1277.5  6068.2  9322.6  51166.5    51197
read      314.3   380.1    74.4   123.0   137.6   263.3   327.8   364.4   391.0   422.5   464.0   547.2  1375.2  6031.4 11544.1  59452.5    59442
read      298.5   259.1    80.4   129.0   144.7   273.6   324.2   351.9   371.5   396.1   429.1   491.5   909.3  3998.7  7865.2  35627.7    35654
read      392.7   695.2    74.4   126.3   141.8   264.0   333.4   379.1   415.2   461.6   536.2   809.0  3388.2  9160.8 15445.7  78908.1    78747
read      301.6   254.8    74.4   126.9   141.9   273.0   328.0   357.7   379.1   404.8   442.0   510.5  1034.4  3496.3  7893.7  42282.4    42212
read      310.4   366.1    74.4   124.0   139.3   271.0   332.6   367.5   393.3   424.4   466.5   556.7  1225.9  3691.5  8072.8  52535.4    52488
read      287.8   348.3    80.4   127.3   142.4   268.0   317.5   344.1   363.8   387.1   418.3   472.2   801.4  2989.2  7285.2  36894.5    36950
read      257.6   134.9    80.4   138.8   154.4   245.8   279.8   298.1   312.3   329.1   352.1   394.9   594.7  1740.6  3903.3  16744.2    16762
read      382.1   649.9    74.4   124.7   140.0   259.8   328.8   374.3   410.8   457.3   528.7   761.0  3344.5  8329.4 12694.3  79466.3    79473
read      335.4   433.3    74.4   123.4   138.3   268.2   336.2   376.0   405.7   442.9   495.6   613.1  1838.1  6520.5 11756.3  61495.1    61431
read      406.6   714.2    74.4   129.1   145.0   262.6   331.1   379.9   421.0   474.7   569.7   924.5  3567.2  8669.3 14945.5  87211.7    87172
read      418.9   720.4    74.4   137.6   154.4   257.8   311.5   345.4   374.3   420.9   549.1  1339.9  3446.5  8099.9 15471.8 107989.0   108181
read      246.8   108.4    74.4   123.5   136.8   227.4   286.3   314.3   332.6   352.8   377.7   416.9   507.2   862.3  2244.7  80565.3    80515
read      279.1   301.9    74.4   128.4   142.5   263.4   311.1   335.9   353.6   373.9   401.5   450.7   668.7  2944.1  6748.1  37112.5    37149
read      244.9   145.6    80.4   142.1   156.2   232.7   263.2   279.1   291.3   306.2   325.5   362.5   540.7  1871.0  5319.6  13428.3    13444
read      366.2   566.2    80.4   126.1   141.1   263.7   333.5   377.1   410.8   453.4   518.2   737.0  2623.4  7805.7 13695.5  72152.3    72057
read      366.5   593.2    74.4   128.7   143.2   264.0   333.3   376.5   409.9   451.8   514.6   716.7  2616.2  8130.8 15548.6  69942.5    70041
read      452.7   816.6    80.4   136.7   154.1   272.5   343.1   396.6   441.9   505.6   633.5  1266.3  4248.8  9611.8 15648.5  90132.7    90162
read      307.8   275.2    80.4   128.1   142.1   267.5   328.6   362.9   387.9   417.8   459.0   548.4  1249.5  3739.3  7747.6  52041.6    52082
read      291.5   266.8    80.4   138.0   153.6   263.5   303.1   324.8   341.6   363.2   394.0   459.3  1179.0  3663.6  8052.9  24196.5    24258
read      359.3   560.6    80.4   128.0   142.4   261.2   328.7   371.0   403.0   442.8   501.7   706.1  2548.5  7759.4 16143.2  71860.9    72013
read      342.1   476.5    74.4   125.8   140.4   267.7   333.7   371.9   400.5   435.4   488.6   637.7  1975.0  7605.5 12615.9  57903.0    58012
read      307.7   290.6    74.4   128.5   143.2   272.3   331.1   363.0   386.0   413.2   450.8   524.1  1171.6  4133.4  8122.1  45410.3    45398
read      331.2   465.3    80.4   128.1   142.4   269.8   331.8   366.7   392.2   423.2   465.9   562.5  1829.5  7317.4 14808.4  50238.7    50177
read      296.5   237.7    80.4   131.7   146.6   272.1   321.6   347.9   367.6   391.0   422.6   482.0  1075.4  3208.3  7879.7  34531.8    34504
read      315.4   306.7    74.4   126.7   140.5   260.8   327.9   367.9   397.2   432.1   480.6   588.4  1502.5  3581.1  8109.4  66010.3    66010
read      326.4   369.4    74.4   128.1   142.0   261.3   330.4   373.5   405.7   445.6   500.6   621.7  1601.2  5237.3  9691.3  73894.3    73937
read      300.3   227.5    80.4   127.8   141.6   267.1   329.5   364.6   390.0   419.9   459.5   535.5  1034.4  2861.5  7324.3  55069.1    55020
read      292.5   197.7    80.4   127.9   141.6   265.3   326.4   360.4   384.5   412.2   448.8   512.3   859.6  2393.3  6657.2  53262.5    53235
read      295.8   324.4    74.4   126.9   140.9   237.0   295.4   327.3   350.5   380.3   426.4   552.8  1481.7  4429.0  7990.6  97892.9    97743
read      209.4    94.1    93.8   144.5   153.6   197.8   220.3   232.8   242.7   254.1   270.6   296.4   387.4  1030.8  3893.3   5426.0     5419
read      242.3   100.0    86.8   140.5   154.7   234.9   265.8   282.0   293.5   308.3   327.0   362.0   479.6  1208.1  3174.5  14802.8    14764
read      219.2    92.8    86.8   145.2   155.5   208.3   233.1   247.5   257.6   270.6   288.1   316.5   411.1  1139.4  3327.5   7438.4     7451
read      296.6   203.5    80.4   129.1   143.0   269.8   328.8   361.2   384.5   411.5   448.9   519.1   927.6  2523.9  6330.8  48178.7    48208
read      248.0   109.4    86.8   140.3   155.1   241.1   272.1   289.0   301.0   315.9   336.9   372.5   507.9  1144.4  3357.1  16067.4    16149
read      336.7   364.2    80.4   130.6   145.7   266.2   335.5   381.0   416.5   460.3   523.3   674.0  1754.0  4703.7 10072.4  79039.0    78989
read      256.0   121.0    80.4   138.0   153.4   248.9   282.8   300.7   314.2   330.6   352.1   391.5   529.9  1309.7  3824.6  18914.2    18886
read      332.6   348.7    80.4   128.6   143.1   263.8   334.4   379.1   412.8   454.7   513.6   663.4  1708.1  4506.9  8243.7  75875.0    75954
read      286.6   167.9    74.4   129.1   143.1   268.0   324.0   353.8   374.6   399.2   431.1   487.6   758.8  2108.2  4652.4  44401.1    44409
read      236.0   104.8    80.4   139.2   153.2   230.5   259.5   274.3   286.2   299.0   317.3   346.0   430.8   762.4  4012.0  16395.5    16431
read      246.7   107.7    74.4   124.7   138.4   227.4   283.5   311.7   330.3   350.6   375.8   415.4   507.0   848.9  2298.6  85758.8    85707
read      248.7   104.3    74.4   124.1   137.6   238.0   291.3   315.0   331.3   349.2   372.5   407.6   489.0   667.4  2092.3  58157.5    58253
read      246.1   112.7    74.4   125.1   138.6   224.1   277.2   306.5   326.1   347.9   374.9   418.4   545.7  1054.5  2626.9 103888.4   103867
read      235.8    73.4    80.4   134.4   149.0   235.4   264.5   279.1   289.9   302.4   318.3   344.3   402.8   573.3  1740.4  21575.3    21604
read      247.0   112.5    74.4   124.1   137.7   226.3   283.0   312.0   331.3   352.6   378.8   419.8   521.9   894.6  2682.7  90395.7    90401
read      244.9   113.0    68.9   122.6   135.7   224.4   282.4   311.0   329.7   350.3   375.1   414.2   506.6   941.2  2945.3  84373.5    84467
read      247.6   458.1    74.4   124.8   138.3   224.5   278.7   308.2   327.8   349.5   376.4   419.5   540.9  1119.1  3007.0  99673.5    99700
read      239.8    80.2    74.4   129.6   142.7   243.2   274.7   290.2   300.8   313.8   330.6   357.1   418.2   572.9  1853.7  32051.9    32052
read      223.6    88.6    80.4   134.0   148.0   221.8   246.4   259.4   268.8   279.9   294.7   318.7   375.4   588.2  3858.4  18160.4    18173
read      243.7   101.1    74.4   123.2   136.2   231.5   287.3   311.2   326.6   343.4   365.1   396.8   467.0   631.0  2881.6  67698.9    67789
read      247.5   258.1    80.4   125.8   138.8   244.2   290.8   310.8   323.8   339.5   359.5   389.9   459.6   641.0  3048.5  51935.9    51929
read      241.9   101.2    74.4   122.8   135.8   223.6   280.6   308.1   325.7   345.0   368.7   403.0   489.5   740.9  2314.3  83912.7    83850
read      225.1    78.8    80.4   133.9   148.0   224.0   249.3   262.7   271.7   283.5   297.2   320.7   379.3   574.7  2937.8  18660.7    18614
read      241.3    80.7    80.4   131.3   145.0   243.7   274.6   290.1   300.7   313.9   331.1   358.6   419.6   580.7  2135.7  29309.8    29315
read      246.1   117.8    74.4   126.6   139.9   224.6   276.2   305.2   324.5   346.0   372.5   414.7   546.3  1082.5  2645.8 107980.8   108090
read      240.3    83.2    74.4   132.2   146.1   242.1   272.1   287.5   297.6   311.2   327.6   355.1   416.0   589.4  2335.1  26974.7    27024
read      247.9    97.4    74.4   126.4   139.5   246.0   291.5   311.4   324.5   340.4   360.6   391.1   457.8   602.5  1734.4  49881.3    49907
read      206.3    86.4    80.4   139.3   150.1   198.8   220.8   232.7   241.8   252.5   267.6   291.5   348.7   586.6  3312.8   9125.5     9150
read      244.5    85.7    74.4   129.8   143.0   247.8   282.0   297.9   309.9   322.3   340.7   367.9   427.3   562.3  2002.6  34332.1    34328
read      249.1    98.3    74.4   126.2   139.3   245.2   293.3   314.2   328.6   344.5   365.7   396.7   463.6   617.1  2274.0  51855.9    51881
read      225.1    86.3    86.8   140.5   154.0   221.4   246.1   259.5   268.9   280.0   294.6   318.5   374.0   612.9  3814.3  14550.4    14569
read      245.7   100.8    74.4   124.6   138.1   227.6   285.0   312.6   330.7   350.3   373.8   410.4   494.2   733.2  1998.7  81566.5    81517
read      244.8   107.0    74.4   122.9   136.0   226.3   284.9   312.2   330.0   349.3   372.8   408.9   496.1   833.7  2485.8  78702.7    78694
read      243.7   105.1    74.4   124.1   137.5   222.8   278.7   308.1   327.3   348.2   373.4   412.2   506.6   828.1  2085.4  93355.2    93409
read      248.2    92.4    74.4   129.2   142.4   250.1   287.9   305.7   317.6   332.8   351.0   380.7   445.5   600.8  2274.6  39066.0    39093
read      227.6    79.5    74.4   134.5   148.7   226.3   252.3   266.0   274.8   287.3   301.8   325.5   384.8   589.6  2759.4  18717.7    18729
read      245.5   101.3    74.4   123.4   136.4   230.8   288.3   313.4   329.8   347.3   370.3   403.4   484.2   689.0  2573.4  23655.1    70818

Total QPS = 53213.2 (74498512 / 1400.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18401132958 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.25%,100.00%
