Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778440579021
Timestamp end: 1778441779321

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      275.3   179.5    80.4   129.8   143.7   262.5   310.9   335.5   352.7   372.8   399.9   445.4   618.1  2246.7  6598.4  37739.3    37799
read      217.5    97.7    93.8   141.9   152.5   205.6   230.8   245.1   255.1   268.1   284.8   313.2   431.7  1269.4  3383.5   8276.4     8296
read      297.4   269.1    80.4   123.7   137.2   250.0   317.0   354.7   381.5   413.2   455.6   541.4  1259.1  3492.6  7723.8  69263.3    69443
read      250.7   310.1    80.4   139.8   153.2   227.5   258.6   275.1   288.6   304.1   324.6   365.4   594.4  4777.1 13872.9  12491.8    12517
read      284.7   197.1    80.4   126.7   140.8   263.7   318.3   346.7   367.7   392.2   424.2   479.7   771.1  2568.1  6967.1  43543.9    43591
read      260.1   175.9    80.4   134.1   149.1   246.6   282.6   301.7   315.8   333.4   356.8   397.8   660.2  2192.0  7641.7  20400.7    20430
read      370.6   653.9    74.4   128.8   143.6   246.1   309.9   355.3   392.2   437.2   505.7   759.4  3138.2  8765.1 15440.7  93635.2    93758
read      224.2   110.4    80.4   138.9   150.5   212.5   240.0   254.9   266.6   279.6   296.7   326.6   464.9  1366.0  3414.9  10506.2    10485
read      242.0   107.9    80.4   134.8   148.9   232.5   264.9   282.0   294.2   309.9   330.1   365.0   542.9  1411.7  2580.6  16522.5    16518
read      336.8   541.6    74.4   125.3   139.1   243.7   309.5   350.6   381.7   419.1   468.8   597.9  2485.9  7773.2 14375.7  83138.1    83230
read      200.5   113.9    86.8   137.6   145.2   186.1   207.0   219.1   229.0   240.5   256.3   284.3   418.7  1458.2  4321.8   5487.9     5484
read      306.7   335.3    74.4   124.0   138.3   261.0   323.0   357.3   381.7   410.5   451.2   535.1  1328.0  4987.9  9563.1  55556.6    55611
read      264.1   143.1    80.4   136.6   151.8   253.3   289.9   309.9   323.8   341.3   365.2   405.0   629.5  1721.2  4345.2  20720.7    20774
read      412.3   945.7    74.4   134.3   151.6   264.0   327.4   371.4   410.7   470.6   593.1  1046.9  3399.0  8952.4 14617.1  96593.5    96726
read      294.7   279.9    80.4   131.6   147.6   268.4   315.4   340.9   360.3   383.4   414.7   470.7   916.7  4665.8  8375.8  32487.5    32442
read      345.8   674.6    74.4   125.3   140.2   258.0   325.2   366.7   397.7   435.5   491.6   641.0  2341.9  7439.4 12807.6  73117.4    73039
read      342.3   521.1    74.4   124.2   138.4   251.9   319.3   361.4   392.9   430.4   483.5   621.4  2456.0  7472.7 13879.4  74061.3    74055
read      303.8   308.7    74.4   124.5   139.2   264.7   325.5   358.8   382.3   409.9   447.8   518.4  1193.0  4532.9  8665.7  51161.0    51197
read      302.7   341.3    74.4   124.3   138.2   258.1   322.3   357.5   382.5   411.4   449.9   520.9  1169.3  5283.1  9482.5  59261.5    59442
read      281.8   163.5    80.4   131.0   145.5   268.9   318.2   343.5   361.9   383.2   410.8   460.2   672.5  2119.4  4880.8  35663.7    35654
read      346.1   560.3    74.4   124.1   138.6   249.3   316.4   359.1   391.4   430.0   484.6   634.4  2603.1  7637.1 16040.0  78778.1    78747
read      282.9   180.6    74.4   130.1   144.9   266.5   319.6   346.6   366.2   388.8   417.9   467.1   688.8  2299.6  7057.1  42300.6    42212
read      301.6   360.1    80.4   125.3   139.4   260.9   321.4   354.0   376.5   402.8   436.8   500.3  1134.6  5905.1 11037.0  52582.0    52488
read      285.6   189.2    80.4   129.0   144.0   267.6   318.2   344.7   364.2   387.3   418.2   471.5   758.4  2535.0  6076.8  36948.9    36950
read      250.0   127.3    80.4   138.5   153.0   239.9   272.8   290.8   303.8   318.7   340.8   377.5   556.6  1515.0  4328.1  16749.3    16762
read      393.7   693.6    74.4   126.3   141.8   259.7   329.0   375.2   411.9   459.1   537.8   867.0  3529.0  8713.9 15678.1  79360.3    79473
read      296.5   266.5    74.4   123.8   137.8   255.9   320.1   356.0   381.3   410.7   450.3   524.0  1133.7  3651.9  7769.6  61463.7    61431
read      366.2   629.3    74.4   128.0   143.0   255.1   322.7   369.4   405.0   451.1   519.2   737.8  2767.6  8237.8 14942.0  87012.7    87172
read      376.0   609.5    80.4   134.5   150.8   251.4   305.3   339.1   366.9   405.6   497.5  1057.5  3065.8  7880.8 14984.0 108346.9   108181
read      251.3   112.8    74.4   123.3   137.0   230.8   289.2   317.8   337.0   359.0   386.7   430.3   548.5   936.1  2291.9  80577.7    80515
read      277.2   164.1    74.4   130.8   144.8   263.5   311.9   336.7   354.3   374.4   401.2   449.2   686.1  2264.1  4661.6  37161.5    37149
read      248.4   148.0    80.4   143.1   156.9   234.2   264.7   281.2   293.6   309.9   332.2   373.3   603.9  1626.5  7070.8  13445.9    13444
read      355.5   529.5    74.4   127.3   141.8   261.4   328.5   371.0   403.1   444.6   506.2   702.5  2466.0  7684.5 13370.5  71971.7    72057
read      396.0   678.5    74.4   126.4   141.9   267.7   337.4   382.7   418.1   463.4   540.1   867.6  3372.1  8816.7 15295.9  70137.0    70041
read      466.8   843.5    80.4   134.5   152.7   273.0   344.2   400.2   450.9   527.0   701.3  1418.7  4111.2 10198.2 16413.2  90200.0    90162
read      325.9   382.9    80.4   126.4   141.3   267.9   330.5   366.2   392.6   424.9   470.5   583.8  1728.9  5772.2  9636.1  51997.7    52082
read      277.8   197.9    80.4   134.3   150.0   259.0   298.9   319.8   336.3   356.0   383.7   435.7   857.1  2707.0  7068.6  24252.1    24258
read      379.8   767.5    74.4   124.4   139.4   258.3   326.8   370.6   403.3   445.5   509.4   781.2  3260.1  8394.4 15254.8  72017.4    72013
read      329.1   687.7    74.4   124.8   139.4   265.5   332.0   369.6   396.9   429.9   475.2   584.4  1725.4  6206.5 12315.1  58046.8    58012
read      308.1   421.4    80.4   128.9   142.9   268.7   327.8   359.2   381.5   407.8   444.7   515.3  1196.8  5300.8 10699.1  45414.3    45398
read      307.1   293.8    80.4   126.6   140.9   266.9   328.9   362.8   386.9   415.6   455.8   538.8  1223.1  4401.7  8022.5  50215.0    50177
read      283.2   186.6    80.4   131.0   145.9   267.5   315.9   341.2   359.8   381.5   410.2   463.4   734.5  2286.1  7565.1  34472.5    34504
read      311.2   272.9    74.4   127.0   140.9   260.4   328.4   368.0   396.7   430.6   476.8   584.1  1378.2  3399.6  7388.4  65984.8    66010
read      305.5   280.9    74.4   125.7   139.4   253.0   320.0   360.8   390.7   426.1   471.9   567.5  1369.6  3401.8  7530.0  73829.7    73937
read      296.9   265.6    80.4   126.5   140.0   261.5   324.4   359.0   383.3   411.5   449.4   520.1   995.1  3362.7  8979.4  54986.5    55020
read      314.5   435.0    74.4   126.9   141.1   266.4   328.9   363.8   388.6   417.9   457.9   542.4  1274.6  5779.2 17080.7  53294.5    53235
read      368.7   478.2    80.4   132.7   148.5   260.6   331.9   386.1   431.6   490.4   582.0   841.7  2473.2  6283.8 11510.1  97635.8    97743
read      208.6   108.9    93.8   143.1   152.2   196.6   218.9   231.5   240.9   252.6   269.0   295.6   392.8  1067.8  5111.3   5426.7     5419
read      244.7   102.4    86.8   140.3   154.5   237.1   268.6   285.2   296.5   311.8   331.6   366.5   494.5  1227.3  3339.8  14783.3    14764
read      218.7   101.7    93.8   144.2   154.5   208.0   232.6   246.8   256.6   269.3   285.9   313.8   418.2  1206.9  4064.1   7466.6     7451
read      295.1   404.2    80.4   127.5   141.6   267.0   326.8   359.3   382.1   408.5   444.1   508.3   918.3  2726.2  7235.0  48073.1    48208
read      255.9   121.7    80.4   140.8   156.0   246.7   280.3   298.1   312.2   328.7   351.1   393.5   549.0  1340.4  3284.1  16130.7    16149
read      320.0   349.8    74.4   126.8   140.7   253.9   322.8   366.3   398.6   437.3   491.7   611.4  1611.4  4787.5  8888.7  78960.6    78989
read      250.9   108.8    86.8   135.9   150.4   244.5   278.2   295.3   308.6   323.3   344.3   381.3   532.8  1226.5  2731.3  18904.7    18886
read      301.5   299.4    74.4   125.7   139.2   248.3   313.8   350.9   378.8   413.3   461.1   557.7  1341.3  3883.2  8108.1  75953.0    75954
read      256.9   384.8    74.4   128.1   141.5   252.3   294.5   314.4   328.4   344.0   365.4   397.2   480.8  1912.7  4419.5  44331.1    44409
read      234.8    80.4    80.4   138.7   153.1   230.5   259.4   273.8   285.3   297.3   315.7   344.1   417.2   640.4  2932.6  16418.5    16431
read      244.0   109.2    74.4   123.1   136.0   223.5   281.7   310.6   329.4   349.6   374.1   412.0   500.2   812.2  3010.4  85662.1    85707
read      244.9    99.6    74.4   123.5   136.2   237.5   289.7   311.6   326.0   342.1   363.0   393.7   461.2   640.1  2579.5  58217.2    58253
read      250.2   307.1    74.4   125.9   139.5   227.7   281.3   310.3   330.0   352.0   379.3   423.7   563.8  1211.8  3276.9 103852.0   103867
read      232.5    80.7    80.4   132.8   147.0   232.6   260.8   274.2   285.0   296.0   312.6   337.6   394.1   578.7  2347.8  21617.7    21604
read      244.1   116.5    80.4   123.0   135.9   222.1   279.4   309.0   328.2   348.7   373.8   412.3   508.1  1087.4  3342.5  90426.7    90401
read      254.9   159.4    74.4   124.5   138.3   231.3   289.2   317.5   336.5   357.8   384.3   426.6   573.0  1724.0  6583.2  84499.8    84467
read      246.7   113.6    74.4   125.6   139.0   224.8   279.5   309.3   329.2   351.0   377.3   418.5   529.7  1002.7  2859.7  99600.1    99700
read      241.7    85.1    80.4   129.2   142.2   245.1   277.9   293.7   305.1   317.6   335.1   361.2   418.3   565.2  2360.5  32049.3    32052
read      226.5    73.4    80.4   134.6   148.4   225.4   252.0   265.9   274.8   287.5   302.4   325.7   377.6   570.3  1879.5  18184.3    18173
read      246.1   101.5    74.4   123.0   135.9   231.9   290.1   315.7   332.6   350.8   372.8   405.3   477.0   648.5  2120.9  67738.9    67789
read      251.0   102.2    74.4   125.7   139.2   246.7   294.8   316.2   331.1   347.0   368.9   400.2   468.5   629.9  3282.6  51919.7    51929
read      246.8   211.5    74.4   123.2   136.6   227.0   285.2   313.7   332.5   353.1   378.1   417.4   512.6   815.8  2368.4  83752.4    83850
read      230.0    90.9    80.4   134.7   148.7   228.3   256.2   270.4   280.6   292.6   308.8   333.3   388.2   571.5  2997.7  18598.4    18614

Total QPS = 53830.9 (64597112 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15955487158 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,3.00%,100.00%
