Random waveform, supplied seed
Total number of intervals = 94 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818)
Average QPS expected = 53345
Timestamp start: 1778436261987
Timestamp end: 1778437662288

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      276.6   186.3    80.4   128.8   142.3   260.7   306.7   330.7   347.2   368.7   397.2   450.4   743.7  2617.5  5535.5  36857.5    36950
read      243.4   113.5    86.8   137.1   151.1   235.3   266.1   282.4   294.1   309.6   330.3   367.4   506.9  1339.0  3861.9  16781.2    16762
read      351.9   567.1    80.4   126.9   140.9   250.5   315.4   356.7   388.3   426.8   481.1   626.7  2940.6  7731.8 11506.0  79311.1    79473
read      313.0   507.1    80.4   127.4   141.0   262.3   325.3   361.8   388.5   420.6   464.8   559.4  1355.7  4542.7 10512.0  61368.5    61431
read      394.7   711.8    80.4   129.3   144.4   257.0   323.0   369.7   406.7   455.4   534.8   896.1  3379.2  9401.7 16016.8  87068.5    87172
read      271.3   259.9    74.4   129.8   143.8   234.2   287.2   316.2   336.6   360.3   391.5   450.1   912.9  3379.3  9471.0 108166.5   108181
read      247.6   106.6    74.4   124.2   137.5   229.2   286.9   314.1   332.1   351.7   375.5   415.4   515.2   859.6  2163.6  80508.9    80515
read      280.5   207.5    80.4   129.6   143.4   262.0   309.2   334.5   352.9   374.5   404.1   459.0   743.3  2868.9  7743.4  37109.5    37149
read      253.4   232.8    80.4   142.7   156.8   234.9   266.4   283.7   295.9   312.5   335.0   375.5   618.8  2491.6 10431.8  13443.9    13444
read      384.4   692.5    74.4   126.8   141.6   261.4   330.8   375.6   411.1   457.2   530.7   810.3  3161.8  8859.7 14497.9  72139.8    72057
read      360.9   569.4    80.4   124.9   139.9   260.5   328.6   371.5   403.7   445.0   505.8   712.1  2570.8  7887.4 15467.0  69985.5    70041
read      435.0   776.7    74.4   135.3   152.0   266.1   336.9   391.4   436.5   500.9   627.7  1148.8  3762.6  9620.2 16126.3  90140.3    90162
read      301.8   281.5    80.4   127.0   140.2   262.5   321.5   354.3   377.6   405.6   445.6   527.4  1253.3  3925.0  7874.6  52104.7    52082
read      280.0   206.6    80.4   135.4   150.3   260.5   299.8   320.8   337.9   358.2   386.8   441.8   875.8  2687.3  7214.8  24324.5    24258
read      353.9   576.4    80.4   126.2   140.3   255.2   322.3   364.9   396.6   435.2   493.5   681.8  2530.7  8042.3 15914.0  72004.2    72013
read      307.8   304.3    80.4   125.7   139.8   261.8   325.0   361.2   387.5   419.1   462.2   552.2  1305.2  4186.7  8425.0  58048.4    58012
read      292.3   224.4    80.4   127.6   141.9   266.1   322.2   353.0   374.3   400.6   434.8   499.0   857.9  3047.8  7428.3  45415.0    45398
read      299.0   219.0    80.4   126.7   141.3   267.1   327.5   361.2   385.5   414.6   455.0   536.9  1027.8  2559.9  7152.2  50262.1    50177
read      297.2   217.6    80.4   131.0   147.3   271.4   322.0   349.9   370.7   397.2   434.5   512.9   923.0  2909.1  7216.5  34491.3    34504
read      324.0   318.4    80.4   127.8   141.9   264.5   332.2   372.8   402.9   439.8   492.1   619.2  1615.7  3994.2  7830.5  65909.1    66010
read      322.4   347.5    80.4   127.2   140.9   257.4   325.3   367.9   399.3   436.7   491.0   615.9  1668.7  4308.3  8835.2  73857.9    73937
read      308.3   350.3    74.4   127.2   141.8   269.3   332.4   368.1   394.2   425.5   467.7   557.9  1148.8  3210.3  8088.1  55002.5    55020
read      294.1   212.1    74.4   127.7   141.0   264.1   324.7   358.4   382.3   410.3   448.7   520.3   930.0  2698.5  6349.6  53352.1    53235
read      279.8   257.6    74.4   128.0   141.8   235.6   292.9   323.0   344.3   370.2   406.0   493.7  1122.9  3370.6  7832.8  97661.6    97743
read      208.9    75.2    86.8   144.5   153.7   197.8   220.3   232.8   242.7   254.0   270.5   296.8   385.3  1051.1  2859.1   5470.4     5419
read      248.8   107.2    86.8   142.0   157.0   240.9   272.1   289.2   301.4   316.5   338.0   374.0   512.7  1158.6  3123.2  14790.5    14764
read      216.3    87.8    93.8   144.1   154.4   205.8   230.5   244.3   254.0   266.6   282.7   311.5   410.0   887.8  3206.3   7477.4     7451
read      289.4   180.0    80.4   127.1   141.0   265.2   323.0   355.0   377.5   403.7   439.3   505.3   861.8  2241.6  3700.0  48187.1    48208
read      261.6   203.0    86.8   140.4   156.0   244.4   277.3   295.2   309.4   325.8   349.0   395.6   641.9  2959.2  7720.6  16183.3    16149
read      357.5   463.8    80.4   128.7   144.0   267.5   340.9   389.1   425.7   470.4   542.0   743.6  2255.6  6531.0 11750.0  78990.2    78989
read      249.0   118.5    86.8   137.1   151.6   242.8   275.2   292.7   305.6   319.9   341.3   375.2   504.5  1021.9  4656.8  18941.3    18886
read      248.2   219.1    74.4   122.5   136.1   231.8   288.5   315.0   332.7   352.3   376.4   415.8   506.8   805.0  3167.1  75986.8    75954
read      251.1   371.2    74.4   127.0   140.6   249.9   291.5   310.9   323.9   339.9   360.5   392.4   463.8   682.3  2796.1  44505.8    44409
read      227.2    72.8    86.8   137.1   150.9   224.5   250.6   264.7   274.0   286.8   302.1   328.1   391.0   587.3  2313.7  16426.7    16431
read      245.7   109.1    74.4   124.0   137.2   226.4   284.0   312.2   330.7   350.6   374.4   412.5   503.3   791.2  2533.4  85647.3    85707
read      248.8   102.9    74.4   125.2   138.4   241.0   293.0   315.1   330.2   346.2   368.1   400.2   471.4   678.2  3085.4  58174.4    58253
read      247.8   113.9    74.4   127.6   140.8   226.3   279.5   308.8   328.4   349.8   375.9   417.9   536.1  1050.1  2385.2 103804.7   103867
read      243.7    87.7    80.4   140.3   155.0   243.1   271.9   287.1   297.1   310.9   327.4   353.8   417.8   591.3  2472.1  21613.5    21604
read      242.7   101.9    74.4   123.7   136.8   222.7   279.1   308.1   326.7   346.7   371.5   408.3   498.2   751.3  1976.0  90307.8    90401
read      245.3   112.0    74.4   123.6   136.7   225.3   283.5   311.7   330.0   349.7   373.7   412.1   506.3   857.4  2722.6  84520.1    84467
read      244.5   109.0    74.4   125.5   138.6   222.9   277.5   307.1   326.4   347.3   373.0   413.0   519.5   918.9  2377.6  99863.5    99700
read      245.5    91.6    80.4   131.1   144.5   248.2   281.5   297.3   309.6   322.1   340.6   368.4   431.6   585.7  1990.0  31977.7    32052
read      228.9    72.8    80.4   135.4   149.3   227.3   253.9   267.8   277.2   289.8   305.7   331.2   391.9   590.2  2222.1  18244.1    18173
read      246.9   102.4    74.4   124.4   137.5   233.3   290.5   315.2   331.4   348.7   371.0   403.8   480.3   660.1  2429.0  67758.4    67789
read      247.7    97.0    74.4   126.1   139.1   244.0   292.0   312.6   326.4   342.0   362.6   393.3   460.1   605.6  2230.7  52008.9    51929
read      246.2   110.4    74.4   124.0   137.2   226.4   284.2   312.4   330.8   350.9   375.1   415.0   511.4   899.1  2391.8  83697.0    83850
read      230.6    71.9    86.8   135.5   149.5   229.4   256.6   270.7   281.0   293.0   309.3   334.5   393.6   576.9  1908.1  18647.3    18614
read      243.2    81.8    80.4   131.4   144.9   245.5   277.6   293.3   304.8   317.5   335.4   362.9   425.0   585.7  2332.4  29295.9    29315
read      250.4   133.2    74.4   128.0   141.1   226.8   279.4   308.8   328.5   350.4   377.2   421.0   563.5  1589.6  4243.9 108049.1   108090
read      239.8    79.4    80.4   131.9   145.4   241.6   272.1   287.5   297.6   311.2   327.4   354.1   414.6   582.8  2126.7  26965.6    27024
read      246.9    96.0    74.4   124.7   138.2   244.2   289.9   310.2   323.5   339.7   360.3   391.6   460.1   623.2  2062.5  49863.0    49907
read      213.2    79.6    80.4   140.1   151.7   205.8   229.7   242.8   252.3   264.7   279.9   305.9   368.3   606.0  3050.3   9199.2     9150
read      246.6    96.5    80.4   130.4   143.8   249.2   283.9   300.4   312.3   325.6   343.1   370.7   432.6   593.8  3459.5  34322.0    34328
read      250.8   340.9    74.4   126.5   139.6   246.2   294.1   315.1   329.5   345.0   366.2   397.9   467.9   662.2  2543.8  51745.3    51881
read      223.3    73.2    80.4   138.1   151.6   219.9   245.0   258.5   268.1   279.2   294.4   318.5   378.2   601.0  2288.9  14596.7    14569
read      244.7   103.2    74.4   123.4   136.5   225.3   284.1   312.4   330.8   350.8   374.6   412.0   496.1   763.7  2446.7  81542.7    81517
read      248.1   471.3    74.4   122.1   135.6   229.5   286.8   313.7   331.8   351.7   376.3   416.1   509.8   861.8  2404.9  78521.5    78694
read      244.8   107.0    74.4   124.1   137.3   223.0   279.5   309.3   328.7   350.1   375.8   416.5   519.5   909.0  2375.3  93361.9    93409
read      251.8    91.5    80.4   133.8   147.5   254.3   291.6   309.3   320.7   335.7   353.2   380.6   439.3   603.6  2253.4  39042.5    39093
read      227.3    73.7    80.4   134.5   148.2   226.3   252.8   266.8   275.9   288.4   303.1   326.8   381.2   568.2  2109.3  18740.0    18729
read      244.4   110.4    80.4   122.5   135.4   228.4   287.4   313.4   330.2   348.1   370.9   403.1   473.9   674.4  3261.7  23619.1    70818

Total QPS = 53209.5 (74493280 / 1400.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18399839666 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.50%,100.00%
