Random waveform, supplied seed
Total number of intervals = 94 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818)
Average QPS expected = 53345
Timestamp start: 1778437685689
Timestamp end: 1778439085995

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      361.1   578.8    74.4   125.7   140.7   260.0   329.3   372.6   404.6   446.0   507.0   716.7  2604.9  7902.6 15562.1  70135.3    70041
read      439.6   781.7    80.4   132.6   149.9   265.4   337.2   392.2   439.0   506.3   639.3  1225.3  3970.3  9384.3 15808.5  90196.3    90162
read      345.5   495.0    80.4   126.6   141.7   267.7   332.3   369.9   397.6   431.6   482.8   613.8  2242.6  7631.8 10711.6  52050.7    52082
read      274.6   157.5    80.4   136.3   152.8   259.0   298.2   319.8   336.6   356.9   385.2   435.7   765.6  2005.0  4006.0  24261.1    24258
read      416.4   972.4    80.4   128.3   143.4   260.9   329.5   375.3   411.8   458.5   535.0   910.0  4076.0 10185.2 20348.4  72051.2    72013
read      311.3   423.9    74.4   122.4   136.4   255.6   318.0   353.8   379.8   410.5   453.2   538.0  1442.2  6510.5 12650.6  58126.7    58012
read      334.2   524.6    74.4   126.7   142.0   268.0   326.5   359.3   383.3   412.9   456.0   553.1  1873.9  7951.5 15478.6  45365.0    45398
read      319.4   497.0    80.4   124.1   138.7   259.9   319.0   352.2   375.7   403.7   443.9   528.4  1598.3  7852.9 16506.6  50124.9    50177
read      307.9   368.6    80.4   130.1   145.8   266.7   316.2   343.4   364.2   389.6   426.1   509.1  1327.5  5956.0 11191.4  34532.8    34504
read      313.1   318.1    74.4   122.5   136.7   256.2   321.9   361.8   391.3   427.1   476.5   590.8  1535.6  4025.8  8001.4  65939.3    66010
read      363.3   508.4    80.4   126.2   141.6   265.8   338.9   385.4   421.3   467.2   543.5   784.3  2385.1  7581.7 13473.6  74029.1    73937
read      302.7   276.7    74.4   123.9   138.5   260.5   321.5   356.0   381.2   411.9   454.5   541.9  1283.9  3713.3  7729.4  55068.7    55020
read      296.8   323.2    74.4   124.0   138.5   261.8   322.3   356.7   381.4   410.7   452.1   533.2  1078.4  2916.6  6851.8  53108.3    53235
read      277.3   247.0    74.4   125.0   139.1   233.7   291.2   322.0   344.0   370.4   407.0   493.8  1107.5  3346.2  7525.4  97675.1    97743
read      215.9    99.0    93.8   145.2   154.8   204.1   228.5   242.0   251.9   264.8   281.4   311.4   418.6  1026.1  4566.5   5358.9     5419
read      252.9   105.8    80.4   146.1   161.2   244.0   274.9   292.6   305.8   320.5   342.8   382.0   526.7  1171.6  3067.7  14747.7    14764
read      231.2   118.1    93.8   148.1   159.1   218.8   245.8   260.9   271.6   285.8   304.9   340.0   488.6  1268.3  4019.8   7447.7     7451
read      290.9   195.5    74.4   126.4   141.4   264.0   322.2   354.5   377.2   403.9   440.6   510.6   869.0  2499.2  5184.4  48201.2    48208
read      251.1   106.7    80.4   141.0   156.3   242.4   275.1   293.3   307.0   322.2   344.3   384.4   519.8  1180.5  3349.8  16241.3    16149
read      362.8   491.2    80.4   129.0   144.6   265.0   336.3   383.2   420.1   466.5   539.8   757.5  2493.7  6933.9 11067.5  78917.5    78989
read      254.0   126.5    80.4   136.6   152.0   243.4   278.1   296.7   311.2   328.1   350.9   393.9   573.2  1405.4  4038.2  18888.3    18886
read      329.1   399.3    80.4   125.7   140.6   257.2   325.4   368.7   400.9   441.3   499.1   630.6  1784.3  5399.1 11130.6  76038.7    75954
read      294.0   194.7    80.4   128.2   143.6   267.9   324.8   355.9   377.9   404.1   440.9   510.1   905.4  2508.0  4915.5  44414.4    44409
read      256.1   108.3    80.4   141.2   156.8   246.2   280.5   299.0   313.3   330.4   353.8   395.5   562.3  1319.2  2558.1  16459.2    16431
read      350.0   439.1    74.4   127.8   142.9   259.2   330.6   379.1   418.0   466.9   541.8   735.6  2190.3  6189.8  9448.5  85573.0    85707
read      302.5   294.3    74.4   122.3   136.4   257.4   318.7   354.9   381.5   413.4   457.4   546.9  1307.8  3981.8  8031.1  58286.9    58253
read      329.1   486.3    74.4   130.4   145.7   248.5   308.4   343.9   372.0   410.4   477.0   677.2  1974.0  6211.5 10532.6 103789.1   103867
read      244.3   124.7    80.4   132.8   148.2   237.8   270.4   287.8   299.7   314.9   335.4   368.9   478.2  1226.2  4603.7  21653.1    21604
read      250.0   121.3    74.4   123.2   136.9   228.1   285.0   314.3   334.1   356.6   384.7   428.8   556.6  1036.3  2948.3  90417.9    90401
read      251.2   136.6    74.4   122.1   135.5   228.3   286.2   315.3   334.9   357.1   384.9   429.5   565.0  1455.5  3786.4  84425.1    84467
read      254.4   140.9    74.4   123.9   137.7   227.4   283.6   314.2   335.2   359.3   390.1   441.3   642.9  1574.0  3515.5  99825.0    99700
read      250.0    91.6    74.4   130.0   144.6   250.6   287.1   305.2   317.5   333.1   351.7   382.5   451.0   610.2  1880.7  32148.9    32052
read      235.0    93.6    80.4   136.8   151.7   232.1   261.1   275.5   287.0   299.0   315.9   342.1   402.6   616.9  3317.7  18225.5    18173
read      247.0   112.4    74.4   120.7   133.9   231.2   288.3   314.4   332.0   351.4   375.5   414.2   503.5   898.8  2953.5  67773.8    67789
read      250.1   100.5    74.4   123.6   137.5   244.2   292.8   315.0   330.4   347.2   370.2   403.8   482.8   663.4  2329.4  51895.4    51929
read      249.0   130.9    74.4   121.8   135.4   227.9   285.5   314.3   333.5   355.0   381.8   424.6   543.1  1112.6  2996.2  83838.9    83850
read      241.6    83.0    80.4   143.0   158.7   239.6   267.4   282.0   292.4   305.2   320.4   346.7   411.2   623.1  2348.5  18627.9    18614
read      245.9   324.8    74.4   130.4   145.2   245.5   279.9   296.6   309.2   322.4   341.4   370.4   434.4   612.9  2358.2  29396.3    29315
read      261.0   394.2    74.4   127.3   141.2   231.9   287.3   318.1   339.8   364.8   396.8   452.7   669.9  1757.6  4902.6 108062.6   108090
read      245.9    89.3    74.4   132.2   147.5   245.3   278.3   294.9   307.4   320.6   340.1   369.5   435.8   620.9  2361.8  26922.9    27024
read      251.5    99.5    74.4   124.5   138.6   246.4   294.0   316.0   331.3   348.0   370.6   403.4   482.0   720.0  2191.2  49861.5    49907
read      222.9    74.9    80.4   144.2   156.6   216.2   241.4   255.2   266.0   277.6   294.0   319.7   389.2   634.3  2331.5   9169.1     9150
read      250.2    95.6    74.4   129.3   143.9   250.7   287.6   306.0   318.3   334.1   353.1   383.3   452.0   617.9  2715.2  34300.8    34328
read      249.3   104.8    74.4   123.8   137.9   243.9   291.4   312.9   327.8   344.5   367.1   400.4   478.4   639.7  2311.4  51851.8    51881
read      229.3    89.0    80.4   139.4   154.0   225.2   251.8   266.3   275.8   288.9   305.1   331.7   396.0   593.2  3593.0  14600.7    14569
read      250.9   130.7    74.4   122.1   135.7   229.4   287.0   315.4   334.6   356.4   384.0   428.3   554.3  1285.8  3737.8  81486.5    81517
read      250.5   131.2    74.4   121.5   134.9   229.8   286.9   314.4   333.1   354.3   380.9   425.3   555.0  1432.0  3770.6  78630.6    78694
read      249.8   133.7    74.4   122.8   136.5   227.3   282.8   311.9   331.5   353.5   381.3   427.2   567.7  1285.8  3930.6  93501.2    93409
read      248.3   103.9    74.4   127.6   141.3   248.5   287.0   305.4   317.7   333.1   351.8   383.2   456.8   671.2  2285.9  39078.9    39093
read      238.4    85.1    80.4   137.1   152.2   236.6   266.0   281.1   291.8   304.9   320.6   347.1   409.8   586.1  2461.5  18731.9    18729
read      248.3   108.4    74.4   121.2   134.5   231.7   288.5   314.7   332.5   352.6   378.4   420.9   526.6   915.2  2166.4  23621.1    70818

Total QPS = 53211.1 (74495544 / 1400.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18400399615 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
