Random waveform, supplied seed
Total number of intervals = 100 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539)
Average QPS expected = 52869
Timestamp start: 1778608682058
Timestamp end: 1778610182356

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      302.1   214.7    74.4   142.5   159.5   281.0   328.0   352.4   369.4   390.5   419.3   478.5   920.5  2770.5  7058.9  37122.0    37149
read      266.1   118.9    93.8   162.5   182.5   258.8   283.8   296.9   308.3   319.8   338.1   369.2   508.9  1457.7  4034.2  13411.6    13444
read      377.1   593.5    74.4   134.5   150.6   265.6   333.7   375.6   407.6   450.3   521.4   773.2  2868.3  8042.4 12727.7  71997.7    72057
read      373.7   645.3    74.4   127.9   143.3   260.9   326.8   367.5   398.5   438.2   504.3   739.9  2944.1  8950.0 15593.2  70014.0    70041
read      427.1   767.2    74.4   130.4   147.2   264.3   336.7   389.5   433.5   498.7   634.7  1129.0  3443.1 10251.0 16495.2  90106.3    90162
read      320.7   345.4    74.4   130.0   145.6   269.5   327.1   358.5   381.5   410.2   454.6   587.0  1629.6  4999.0  8834.1  52048.6    52082
read      280.7   163.3    80.4   146.8   165.4   269.3   303.0   320.3   334.1   349.0   371.1   414.5   678.9  2214.6  7119.1  24300.5    24258
read      387.9   661.7    74.4   131.8   148.1   266.8   334.6   376.5   409.3   454.3   535.4   823.3  3009.7  9004.3 15190.1  71917.7    72013
read      357.7   485.4    74.4   130.2   146.4   272.0   337.1   374.7   403.8   444.0   515.6   756.9  2198.5  7170.6 13372.1  57964.9    58012
read      321.0   384.4    74.4   131.0   146.9   268.3   321.5   350.7   372.2   399.5   441.1   568.9  1700.6  5623.0 11057.0  45287.9    45398
read      316.6   279.9    74.4   131.4   147.5   272.7   329.9   361.4   384.4   413.2   458.3   594.8  1452.8  3468.9  7695.2  50149.9    50177
read      307.4   299.2    80.4   138.9   155.9   277.5   321.1   344.3   361.9   382.8   413.2   489.2  1220.3  4067.2  8751.4  34488.7    34504
read      364.5   602.2    74.4   126.7   142.0   261.7   326.9   365.7   395.1   433.2   497.2   709.2  2806.7  8113.0 15055.7  66177.1    66010
read      390.9   665.9    74.4   130.0   146.5   266.6   335.5   378.5   412.2   457.7   538.2   808.9  3247.7  8532.7 14561.0  74024.5    73937
read      328.5   383.3    74.4   129.1   144.7   268.6   328.9   362.1   386.5   417.3   464.4   621.8  1737.2  5889.3  9461.7  54935.9    55020
read      337.1   398.0    74.4   130.1   146.1   272.8   333.5   366.7   391.8   424.1   475.0   657.1  1857.1  5829.1 10425.7  53297.5    53235
read      568.9   979.1    74.4   146.3   167.9   289.0   369.0   434.8   505.5   664.7  1191.9  2354.0  4545.5 11187.2 16693.0  97782.6    97743
read      245.5   193.2    93.8   166.2   180.4   231.6   250.6   261.9   270.1   280.3   294.5   320.7   517.3  1729.7  7968.2   5413.2     5419
read      267.5   108.9    93.8   160.6   180.8   261.6   287.8   302.0   312.6   324.7   342.3   372.6   501.5  1262.7  4063.6  14826.9    14764
read      249.2   157.6    93.8   166.0   182.3   239.6   260.0   271.1   279.5   290.3   304.3   329.5   450.8  1703.6  7744.8   7463.5     7451
read      300.1   185.0    74.4   136.0   151.9   276.6   331.9   361.4   382.5   407.2   443.7   514.4   864.6  2281.8  4966.8  48082.2    48208
read      268.2   106.7    93.8   160.7   180.2   261.3   288.9   304.3   315.3   329.1   346.1   379.7   522.0  1197.1  3060.0  16127.7    16149
read      344.9   390.4    74.4   133.0   149.3   267.0   338.2   383.5   419.0   464.4   540.5   713.5  1820.4  5488.0  9339.3  78888.9    78989
read      273.5   116.5    86.8   156.0   176.2   266.2   295.5   311.9   322.9   338.0   357.7   393.7   562.9  1360.4  4053.0  18871.9    18886
read      330.3   360.2    74.4   129.1   144.3   261.6   330.6   372.5   404.6   446.6   507.3   664.3  1712.7  4364.3  9532.7  75944.3    75954
read      291.2   184.2    80.4   134.5   150.4   272.3   321.5   347.6   367.3   390.9   423.3   483.8   795.4  2262.2  6481.0  44487.1    44409
read      261.7    87.4    86.8   161.9   181.8   262.4   285.4   296.9   306.5   316.3   330.4   351.2   404.4   725.1  3912.2  16428.8    16431
read      252.7   116.1    74.4   129.0   142.4   234.6   286.7   313.1   331.3   351.7   376.9   419.1   558.5  1100.5  2712.8  85653.0    85707
read      259.6   105.4    74.4   134.2   148.9   252.9   301.4   323.9   338.9   355.7   374.6   403.6   473.5   740.4  2951.0  58300.5    58253
read      260.6   145.3    74.4   131.0   145.0   236.2   287.7   315.1   334.6   357.2   386.7   438.6   674.3  1734.0  4023.8 103773.7   103867
read      257.1    89.0    80.4   152.3   170.2   259.4   284.1   296.2   306.0   316.1   330.1   350.0   401.1   631.2  3039.1  21612.8    21604
read      250.2   118.3    74.4   125.5   139.1   232.0   284.5   311.5   329.9   350.5   376.1   419.0   557.6  1086.1  3317.3  90306.3    90401
read      251.9   125.8    74.4   126.3   139.8   233.8   286.6   313.3   331.5   351.7   376.4   417.7   549.3  1287.8  3792.4  84435.1    84467
read      258.2   133.5    74.4   130.6   144.5   235.2   286.9   314.3   333.7   356.1   385.2   433.8   646.2  1550.5  3065.1  99628.7    99700
read      262.3    93.0    80.4   144.9   161.8   264.5   297.0   313.0   323.6   337.0   352.6   375.0   431.2   655.9  2914.3  32082.5    32052
read      253.1    86.6    86.8   154.5   173.5   253.3   275.3   287.9   295.8   307.1   319.3   342.0   400.8  1023.6  3222.1  18252.9    18173
read      254.5   114.1    74.4   129.2   143.0   243.3   294.7   319.3   336.1   354.6   376.4   409.9   494.1   748.6  2901.6  67873.8    67789
read      262.4   100.9    80.4   138.1   152.6   258.4   303.7   324.7   338.9   354.9   373.3   402.1   469.2   690.8  2489.3  51895.4    51929
read      251.4   111.6    74.4   127.8   141.2   234.7   287.5   314.4   332.6   352.8   377.6   417.3   528.2   875.2  2705.8  83697.1    83850
read      260.1    95.6    80.4   156.8   175.6   261.1   285.4   297.4   307.2   317.1   331.5   352.1   403.8   775.1  3776.7  18622.2    18614
read      257.4    93.9    80.4   144.4   161.6   259.4   289.0   303.9   314.1   325.8   340.8   364.8   422.1   703.2  3813.4  29316.9    29315
read      256.3   141.6    74.4   126.3   140.0   232.2   284.0   311.6   331.0   353.9   384.9   442.2   678.0  1451.1  3862.6 107962.7   108090
read      259.7    88.8    80.4   149.2   166.1   262.5   290.1   304.1   313.6   324.3   339.3   362.3   416.2   688.1  2877.3  27042.0    27024
read      254.0    97.6    80.4   131.4   145.8   252.6   294.5   313.8   326.9   341.4   360.4   388.6   457.0   676.5  2732.9  49892.5    49907
read      245.8   112.0    93.8   165.5   183.3   242.7   261.5   271.1   278.1   287.7   297.3   317.8   372.5  1151.5  5031.1   9203.3     9150
read      263.9    99.1    80.4   144.4   160.8   266.3   300.5   316.6   328.1   340.6   356.9   379.8   433.7   651.1  3145.7  34277.7    34328
read      259.4   104.7    80.4   135.6   150.3   255.8   301.0   321.6   335.7   350.9   369.7   397.7   462.7   678.8  3516.4  51809.5    51881
read      246.8    82.6    86.8   156.8   175.9   245.5   267.1   278.1   286.9   295.7   309.9   330.9   387.9  1019.3  3262.7  14587.9    14569
read      247.4   113.8    74.4   124.1   137.6   232.2   284.0   309.6   326.8   345.7   370.2   406.8   523.7   965.8  2715.0  81464.0    81517
read      248.5   108.1    80.4   124.8   138.4   234.4   286.5   312.1   329.3   347.9   371.6   408.0   513.3   833.0  2782.1  78802.9    78694
read      253.7   134.3    74.4   126.6   140.2   232.6   285.1   312.5   331.4   352.9   380.0   425.5   605.8  1453.7  3534.3  93461.9    93409
read      257.5    94.0    74.4   137.7   152.8   259.6   295.2   312.3   323.6   337.4   353.8   378.4   436.1   670.3  2639.0  39149.7    39093
read      250.5    84.4    80.4   153.2   171.9   251.3   274.2   286.7   294.7   305.5   317.7   339.1   391.1   644.4  3316.4  18697.3    18729
read      250.9   112.5    74.4   126.2   139.8   237.8   289.9   314.9   331.8   350.1   372.8   407.3   501.2   928.3  3181.8  70735.4    70818
read      266.8    96.4    86.8   157.4   175.8   269.3   295.0   308.7   317.5   329.1   342.6   365.8   418.1   651.5  3033.6  21869.7    21942
read      256.5   130.1    74.4   129.6   143.3   236.0   288.4   315.4   334.1   355.4   382.3   427.5   606.6  1386.9  3537.2  91788.9    91810
read      259.3    89.2    80.4   139.5   155.0   261.6   297.4   314.4   325.9   339.1   355.6   379.2   435.7   630.1  2687.6  39586.4    39588
read      262.6    99.3    80.4   138.8   154.2   263.9   302.5   320.3   333.3   346.3   364.8   391.3   453.5   651.0  2791.5  40842.0    40957
read      251.9   103.0    74.4   128.7   142.4   243.6   292.2   315.1   330.6   346.9   368.4   399.4   478.7   728.9  2692.0  62568.5    62645
read      250.9    79.9    80.4   157.1   176.4   250.5   272.7   285.0   293.2   303.7   316.6   338.8   393.7   823.6  2845.9  15541.3    15539

Total QPS = 52861.9 (79292808 / 1500.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 19585323823 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.00%,100.00%
