Random waveform, supplied seed
Total number of intervals = 94 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818)
Average QPS expected = 53345
Timestamp start: 1778604883553
Timestamp end: 1778606283855

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      239.8   125.7    93.8   163.4   178.8   233.0   252.0   263.0   270.4   279.6   292.8   315.1   385.8  1268.6  7261.5   8307.5     8296
read      271.0   191.6    74.4   131.0   144.6   246.1   300.6   328.7   348.5   372.6   404.4   463.1   669.2  2263.0  7424.7  69331.5    69443
read      246.7    99.3    93.8   160.4   177.8   242.1   263.6   274.5   284.0   293.9   308.8   332.5   405.2  1177.3  3208.2  12467.0    12517
read      270.3   142.4    80.4   139.3   154.2   263.4   306.3   327.3   341.8   359.2   380.3   415.6   525.4  1693.7  4160.5  43510.7    43591
read      262.2    85.1    86.8   154.8   173.9   261.4   287.4   301.1   311.5   322.2   339.0   365.3   437.9   957.0  2444.0  20512.7    20430
read      307.6   331.8    74.4   133.3   147.9   247.3   304.1   337.5   364.4   400.3   459.0   597.0  1500.2  4807.7  8465.2  93659.4    93758
read      245.6    95.8    93.8   163.9   181.6   241.5   261.7   272.3   280.7   290.8   303.9   325.2   390.3  1124.3  4034.9  10487.3    10485
read      257.3   106.8    93.8   158.6   178.0   254.8   278.3   291.2   300.0   311.7   325.4   348.0   419.6  1143.3  5433.1  16517.9    16518
read      284.4   284.1    74.4   129.9   143.4   241.3   297.8   329.2   352.6   382.4   426.0   510.2   963.5  4027.3  8972.3  83199.9    83230
read      234.8   152.5    93.8   163.5   176.9   225.8   243.4   253.0   261.0   270.0   282.8   305.4   381.3  1697.0  7763.7   5485.5     5484
read      275.2   172.5    80.4   134.7   149.1   257.8   308.2   333.7   351.5   372.3   400.2   448.6   637.3  2187.7  6569.4  55517.5    55611
read      262.3   106.5    86.8   154.1   172.6   260.8   287.1   300.7   311.1   321.6   338.7   364.7   440.0  1152.2  4519.2  20845.7    20774
read      319.4   411.4    74.4   131.9   146.4   245.7   302.2   336.7   365.1   404.0   470.5   635.3  1838.0  5900.9 10711.3  96593.9    96726
read      274.9   117.6    86.8   149.3   165.9   271.9   307.2   324.6   337.4   351.8   370.7   401.6   504.3  1560.2  3958.4  32417.9    32442
read      284.8   279.6    74.4   130.7   144.6   247.1   302.6   332.3   353.8   380.2   417.7   488.4   924.3  4060.5  9339.2  72957.1    73039
read      276.8   196.2    74.4   129.9   143.7   245.8   301.5   331.4   353.1   379.7   417.7   488.1   795.6  2666.0  6120.8  74042.7    74055
read      271.5   132.0    80.4   136.5   150.8   260.6   308.5   332.2   348.4   368.2   393.7   434.5   585.5  1591.4  3557.8  51360.3    51197
read      272.6   151.1    80.4   133.6   147.7   254.0   306.2   332.6   350.9   372.5   401.3   453.8   665.7  1894.0  4249.0  59593.9    59442
read      268.2   100.3    80.4   142.8   158.4   266.6   304.0   321.9   335.4   349.9   369.7   401.0   497.7   957.1  2649.7  35585.8    35654
read      276.9   204.7    74.4   130.4   144.0   243.7   300.1   330.9   353.3   380.9   420.2   493.8   804.2  2716.0  7067.9  78740.9    78747
read      269.8   122.7    80.4   138.7   153.4   263.5   306.1   327.0   341.5   359.0   380.5   417.9   545.7  1488.4  3736.5  42292.7    42212
read      272.9   139.7    80.4   135.3   150.0   260.4   309.6   334.2   351.2   371.4   398.2   442.9   602.6  1634.1  3722.4  52336.6    52488
read      273.2   128.6    80.4   143.1   159.0   269.3   308.2   327.7   341.2   357.5   376.9   410.9   520.4  1391.8  4595.0  36926.9    36950
read      256.8    95.4    86.8   158.8   177.7   254.6   277.7   290.7   299.4   311.4   325.4   348.6   420.3  1095.4  3144.0  16736.3    16762
read      280.9   243.4    74.4   130.5   144.2   243.5   299.9   330.6   353.4   381.6   421.9   497.8   899.3  3041.6  7877.3  79574.3    79473
read      282.6   226.5    80.4   134.4   148.7   254.8   308.1   335.6   355.1   377.9   409.0   467.7   808.1  3198.5  7798.6  61486.6    61431
read      299.4   303.0    74.4   132.6   146.8   247.3   304.5   337.3   363.0   396.5   449.1   568.1  1284.5  4084.3  8473.9  87225.7    87172
read      350.8   486.6    74.4   137.9   153.2   255.2   311.2   346.9   379.5   429.1   516.8   756.8  2486.7  6864.2 12533.7 108105.9   108181
read      286.5   261.7    80.4   131.5   145.5   246.1   303.0   334.2   357.6   387.3   429.9   510.7   964.2  3594.0  8173.0  80433.2    80515
read      274.4   123.8    86.8   145.0   160.9   270.9   309.2   328.2   341.3   357.4   376.2   409.8   524.8  1559.7  3798.3  37125.4    37149
read      254.3    96.5    93.8   162.4   181.9   251.3   272.9   285.4   293.6   304.5   317.8   341.8   409.5  1109.4  3398.8  13378.2    13444
read      275.0   184.3    74.4   131.8   145.7   247.3   302.9   332.6   353.9   379.5   414.4   476.4   732.2  2265.6  6019.7  71941.0    72057
read      275.0   186.8    80.4   131.5   145.3   247.9   303.5   332.7   353.7   378.8   414.0   476.4   726.6  2352.6  6459.9  70070.2    70041
read      304.5   349.0    74.4   132.1   146.3   246.3   303.2   336.3   362.6   397.4   453.3   577.7  1393.1  5203.3  9647.9  90140.0    90162
read      278.0   141.0    80.4   138.8   153.6   264.8   314.4   339.3   357.0   376.7   402.8   449.9   618.0  1735.5  3715.1  52087.9    52082
read      269.4   104.0    86.8   154.5   172.4   268.6   297.1   312.4   322.3   335.9   351.6   377.6   464.3  1097.3  3570.6  24285.1    24258
read      284.7   239.6    74.4   132.2   146.4   250.5   306.7   336.9   359.4   387.1   426.1   499.3   850.3  3068.9  7955.4  72030.3    72013
read      275.6   164.1    74.4   134.0   148.6   257.2   308.2   334.4   353.1   374.8   403.7   456.0   663.4  2134.6  4748.2  58027.3    58012
read      276.1   135.8    80.4   139.3   154.3   266.8   312.4   335.2   351.0   369.8   394.6   433.9   587.6  1680.5  4036.6  45499.7    45398
read      274.0   150.6    74.4   137.3   151.6   261.5   309.4   333.3   349.7   369.2   394.9   435.7   597.6  1950.7  4966.5  50186.3    50177
read      272.8   111.5    80.4   145.9   162.0   270.5   307.5   325.9   339.0   354.2   372.8   403.5   500.6  1292.7  3218.3  34542.5    34504
read      280.1   191.0    74.4   134.5   148.8   253.6   308.3   336.9   357.5   381.6   414.5   472.7   747.7  2662.7  5972.6  66059.9    66010
read      277.0   183.4    74.4   131.2   145.4   248.3   303.9   334.2   356.4   383.3   420.4   486.2   756.1  2312.4  6097.7  73989.0    73937
read      279.2   173.9    80.4   136.2   151.0   260.3   310.8   336.7   355.0   376.1   403.9   454.6   678.3  2573.4  5095.4  55063.9    55020
read      276.2   142.4    74.4   137.3   152.1   262.8   312.2   337.3   355.0   374.6   401.5   448.0   615.7  1659.8  4382.8  53261.7    53235
read      319.3   376.6    80.4   134.7   149.9   251.3   307.9   342.4   371.0   411.3   476.2   631.7  1674.8  5290.5 10558.9  97815.6    97743
read      236.5   140.5   101.3   164.5   177.9   228.1   246.4   256.2   264.6   273.0   287.0   310.3   389.5  1270.0  7712.9   5380.1     5419
read      258.6    86.2    86.8   163.5   182.9   256.5   278.8   291.0   299.4   310.9   323.6   346.2   416.3  1129.7  2839.7  14713.7    14764
read      246.2   129.0    93.8   167.2   183.9   239.7   258.6   269.2   276.1   287.0   298.5   320.4   399.0  1265.0  7153.6   7446.0     7451
read      277.4   137.8    80.4   140.1   154.9   266.7   313.8   337.3   353.7   372.2   397.3   437.2   604.4  1712.0  4068.0  48151.4    48208
read      261.4    85.4    93.8   161.7   181.2   259.8   283.6   295.9   305.9   316.6   332.1   356.4   424.5  1049.7  3044.6  16177.6    16149
read      281.9   229.0    80.4   131.6   145.5   245.5   302.1   333.3   356.4   384.8   424.9   500.0   871.7  3041.8  7822.9  78929.8    78989
read      260.9   102.9    80.4   155.6   174.3   258.1   284.1   297.2   308.3   319.3   336.3   362.8   443.7  1243.6  4062.1  18917.7    18886
read      280.3   227.4    74.4   131.5   145.4   245.7   302.1   332.6   354.9   382.2   420.0   489.3   836.4  3108.7  7702.9  75967.5    75954
read      279.5   161.1    80.4   141.8   157.3   270.5   315.3   337.8   353.4   371.1   395.2   433.3   581.1  1719.0  7096.4  44423.8    44409
read      265.2    95.8    86.8   164.6   184.3   263.1   287.4   300.2   310.2   320.2   336.8   361.9   430.4  1060.8  4153.1  16499.1    16431
read      288.4   273.6    74.4   130.6   144.6   243.4   300.0   332.6   357.4   389.1   434.6   530.4  1045.3  3864.0  8461.8  85618.3    85707
read      280.7   182.3    74.4   135.8   150.3   258.4   311.0   337.9   357.3   379.9   409.8   464.9   740.3  2274.0  7190.7  58348.0    58253
read      341.4   480.0    74.4   136.1   151.4   253.3   309.3   344.5   374.7   419.8   494.7   695.3  2269.5  6431.3 13688.7 103847.9   103867
read      260.3    98.9    86.8   153.1   170.5   258.4   285.6   299.5   310.2   320.9   338.1   364.5   441.6  1227.8  3220.1  21569.5    21604
read      310.5   386.4    74.4   134.0   148.7   248.8   305.7   338.9   365.4   400.2   456.7   585.6  1464.0  5419.6 12402.0  90383.4    90401
read      305.7   340.1    80.4   133.4   147.9   249.4   307.5   340.9   367.2   400.7   454.1   574.3  1349.5  5068.7  9163.8  84462.3    84467
read      344.1   503.4    74.4   136.7   151.7   253.6   310.2   345.3   375.5   420.9   498.7   703.1  2290.5  7331.7 13925.8  99675.1    99700
read      289.7   179.9    86.8   150.1   166.7   276.2   313.0   332.5   345.8   363.9   388.0   434.5   744.8  2493.2  7089.3  32007.5    32052
read      286.8   184.4    93.8   157.8   177.5   266.3   296.8   315.3   329.7   346.9   375.0   435.1   800.0  2578.8  7553.8  18182.8    18173
read      408.7   444.5    74.4   145.7   164.8   306.5   393.4   455.5   505.9   581.5   683.4   918.8  2120.8  6009.5 10158.3  67820.7    67789
read      290.0   174.7    80.4   139.7   154.9   270.0   320.8   347.3   366.9   390.3   422.7   484.4   749.1  2246.7  5607.9  51993.0    51929
read      313.2   337.0    80.4   134.7   149.4   252.9   311.8   346.0   373.6   411.6   470.5   610.8  1521.6  4766.6  8391.4  84058.9    83850
read      269.0   150.2    93.8   159.4   178.3   263.4   289.1   302.8   312.9   324.3   341.0   368.6   472.0  1957.4  7538.6  18616.7    18614
read      278.0   127.4    80.4   151.4   168.3   274.2   307.4   324.2   336.8   350.6   369.8   401.4   543.9  1670.0  4068.7  29379.0    29315
read      383.2   555.8    74.4   141.0   157.9   266.6   324.4   364.4   399.9   456.2   562.1   890.7  3037.6  7585.8 12864.1 108034.9   108090
read      269.6   106.1    86.8   150.2   167.1   268.1   299.5   315.4   326.9   340.3   358.4   388.2   486.5  1328.0  3345.0  26971.1    27024
read      281.2   156.3    80.4   139.5   154.1   266.4   314.9   339.4   356.8   376.3   402.4   451.8   681.9  2011.5  3934.0  49835.6    49907
read      247.5    98.0   101.3   166.1   183.9   243.4   262.8   272.8   281.0   290.7   303.2   323.2   395.6  1161.6  4785.7   9204.9     9150
read      274.4   115.9    80.4   146.7   162.9   271.6   308.5   326.9   339.9   355.3   373.6   404.4   517.9  1363.9  3083.4  34378.0    34328
read      279.4   147.7    80.4   139.5   154.3   265.2   314.6   339.3   356.8   376.3   402.4   450.8   649.9  1804.6  4179.1  51834.9    51881
read      259.0   105.9    93.8   163.2   182.5   255.5   277.6   290.3   298.7   310.7   324.0   347.6   429.4  1230.8  4987.3  14576.9    14569
read      298.7   309.1    74.4   133.1   147.2   248.0   305.3   337.6   362.5   394.0   440.6   546.1  1276.8  4324.2  8479.6  81508.4    81517
read      290.8   266.4    80.4   132.6   146.8   248.2   305.4   337.2   361.2   391.5   435.1   525.2  1029.0  3606.0  8100.6  78754.9    78694
read      334.7   465.0    74.4   135.2   150.2   253.3   311.0   345.7   374.9   417.4   487.5   667.7  2047.8  6451.3 14517.2  93442.5    93409
read      277.6   146.8    80.4   143.8   159.4   270.9   311.2   331.4   345.0   362.5   384.3   422.0   589.5  1688.9  6135.1  39053.7    39093
read      261.2    84.9    86.8   158.0   176.5   260.2   285.3   297.8   308.1   318.5   334.7   359.9   435.5  1051.6  2862.9  18732.5    18729
read      277.6   183.5    74.4   132.2   146.0   247.8   303.7   333.6   355.4   381.7   418.0   483.6   799.0  2541.6  5645.0  23550.9    70818

Total QPS = 53222.3 (74511288 / 1400.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 18404287642 bytes :   12.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,50.00%,100.00%
