#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      299.1   286.8   101.3   158.1   170.6   243.9   284.0   309.4   330.2   359.1   404.3   542.7  1351.5  3925.0  6398.8  30190.0    30075  1778778805850  1778778815952
read      339.5   382.9   101.3   158.0   171.7   254.8   304.2   338.0   367.5   411.1   491.9   745.2  2077.9  5189.9  7105.9  30022.1    30080  1778778817466  1778778827567
read      679.6  1065.2   101.3   188.6   213.2   366.8   460.2   522.7   575.4   652.6   855.9  4048.2  4957.9  7455.5 10227.6  30104.7    30085  1778778829082  1778778839186
read      356.9   394.8   101.3   168.9   185.9   280.3   331.4   365.7   393.9   433.0   497.8   664.5  2383.7  4822.6  6436.4  30144.2    30090  1778778840701  1778778850806
read      341.2   383.0   101.3   169.6   185.4   271.5   317.1   346.7   371.7   403.4   456.2   585.3  2204.7  4720.0  6433.5  30128.6    30095  1778778852321  1778778862427
read      348.1   400.7   101.3   166.7   182.4   270.2   317.8   349.6   376.4   413.7   473.4   646.9  2482.6  4947.6  7339.0  30120.1    30100  1778778863942  1778778874044
read      337.0   378.8   101.3   166.3   181.5   266.3   312.4   342.5   368.2   402.5   459.4   602.8  2025.3  4845.0  6441.6  30082.1    30105  1778778875559  1778778885666
read      344.0   393.7   101.3   169.7   184.9   272.2   318.9   349.5   374.2   407.8   461.5   601.6  2279.5  4927.0  7161.6  30054.0    30110  1778778887179  1778778897283
read      349.1   394.6   101.3   168.2   183.5   271.5   320.2   353.4   380.4   417.3   477.7   652.2  2275.1  4953.1  6692.7  30174.9    30115  1778778898800  1778778908902
read      368.3   408.2   101.3   172.1   189.3   287.7   342.2   378.5   409.1   451.9   522.8   698.7  2438.5  5087.8  7305.7  30260.9    30120  1778778910417  1778778920521
read      328.1   364.7   101.3   166.4   181.6   267.1   312.6   341.8   365.9   396.8   442.4   540.0  1563.2  4467.4  7629.5  30143.4    30125  1778778922036  1778778932139
read      299.0   127.5   101.3   176.0   192.6   278.1   320.4   346.6   367.4   392.3   425.8   479.6   619.3  1239.7  4340.9  30253.2    30130  1778778933654  1778778943773
read      303.2   135.7   101.3   175.4   192.1   281.5   326.1   353.7   373.9   399.1   433.0   490.0   635.5  1632.7  4272.8  30146.8    30135  1778778945288  1778778955395
read      296.0   123.2   101.3   171.8   188.7   274.6   318.3   345.6   366.8   392.1   426.2   481.0   616.9  1140.9  3714.2  30197.0    30140  1778778956912  1778778967019
read      297.5   122.7   101.3   174.1   190.7   276.6   319.8   346.2   367.3   392.4   425.3   477.3   618.8  1247.5  3620.4  30143.2    30145  1778778968536  1778778978643
read      297.0   126.5   101.3   171.4   188.7   276.9   320.0   346.5   367.5   392.7   426.0   477.1   613.2  1239.1  4229.3  30157.2    30150  1778778980159  1778778990271
read      293.0   124.8   101.3   172.0   188.9   273.2   314.9   340.5   360.8   385.6   418.3   467.9   593.8  1299.4  4065.0  30196.8    30155  1778778991787  1778779001890
read      305.3   128.4   101.3   177.2   194.5   283.4   328.0   355.5   375.9   401.5   435.8   495.1   641.2  1380.5  4115.1  30262.3    30160  1778779003404  1778779013510
read      314.3   141.7   101.3   177.4   195.1   288.9   336.7   366.1   388.8   416.8   455.9   522.7   712.5  1479.3  4529.8  30233.5    30165  1778779015026  1778779025129
read      303.0   144.7   101.3   174.8   191.9   280.8   325.2   352.6   373.1   398.9   432.9   489.2   637.5  1528.3  4902.6  30192.3    30170  1778779026644  1778779036748
read      296.8   130.6   109.4   174.6   191.5   277.4   318.9   344.5   364.6   388.7   420.4   469.7   599.2  1335.5  4392.7  30114.9    30175  1778779038263  1778779048372
read      319.4   146.3   101.3   182.0   200.4   294.3   342.3   371.7   394.1   421.2   457.6   519.4   718.8  1674.4  4196.5  30166.7    30180  1778779049888  1778779059993
read      322.9   151.7   101.3   180.4   200.0   298.0   347.3   377.5   399.9   428.0   464.7   528.1   706.1  1857.0  5115.5  30178.0    30185  1778779061510  1778779071616
read      303.5   140.6   101.3   175.0   191.4   279.8   324.1   352.3   373.2   399.5   434.1   494.0   663.3  1736.3  4284.6  30191.9    30190  1778779073131  1778779083232
read      300.9   119.7   101.3   176.4   193.4   281.4   324.7   351.1   371.2   395.9   428.7   480.4   612.6  1151.7  3482.1  30167.0    30195  1778779084747  1778779094850
read      288.4   125.7   101.3   168.2   185.2   269.2   310.4   335.4   354.5   377.7   409.0   461.0   583.8  1406.4  4280.4  30181.7    30200  1778779096365  1778779106468
read      294.1   116.4   101.3   174.6   191.5   275.8   316.9   341.7   361.1   384.5   415.7   464.7   587.9  1128.2  3711.7  30252.2    30205  1778779107983  1778779118084
read      303.2   124.8   101.3   173.9   190.9   280.7   325.5   353.5   374.6   401.3   438.2   500.5   654.5  1247.8  3391.2  30080.4    30210  1778779119600  1778779129707
read      292.1   125.1   101.3   175.1   191.0   273.3   314.0   338.7   357.5   379.8   409.9   460.8   581.5  1266.8  3964.8  30311.3    30215  1778779131223  1778779141327
read      313.1   133.6   101.3   182.5   200.4   292.0   338.2   366.2   386.9   411.2   444.1   497.6   649.5  1424.6  3820.3  30166.4    30220  1778779142842  1778779152946
read      313.6   195.0   101.3   172.9   191.0   284.3   331.6   361.6   384.7   412.8   451.8   520.2   731.7  2616.9  8222.7  30305.7    30225  1778779154461  1778779164630
read      308.9   190.2   101.3   172.9   190.3   281.6   327.1   355.1   375.7   402.0   437.5   499.3   703.0  3057.8  7046.3  30287.6    30230  1778779166147  1778779176405
read      295.8   153.8    93.8   171.7   188.6   273.3   316.0   342.5   363.2   388.3   422.4   477.2   621.9  1804.0  5354.3  30255.5    30235  1778779177923  1778779188162
read      297.6   126.7   101.3   171.5   189.1   277.0   319.8   346.3   367.5   393.1   427.3   482.3   619.0  1221.7  4214.5  30225.9    30240  1778779189676  1778779199780
read      297.3   144.9   101.3   173.7   189.5   275.0   318.4   344.7   365.4   390.3   423.3   476.9   620.7  1688.1  5302.1  30312.8    30245  1778779201294  1778779211396
read      319.3   340.3   101.3   163.6   176.9   253.9   295.6   322.5   345.5   377.3   429.1   581.6  1777.0  4353.1  6397.9  30094.6    30250  1778779212911  1778779223014
read      288.8   260.6   101.3   158.0   169.9   238.3   276.4   301.0   320.3   347.3   392.0   503.1  1217.2  3591.1  6320.7  30194.9    30255  1778779224528  1778779234628
read      298.1   285.2   101.3   160.1   172.8   245.7   285.2   310.6   331.4   360.0   403.3   520.5  1288.6  3798.6  6403.9  30314.5    30260  1778779236144  1778779246246
read      288.1   274.3   101.3   157.6   169.8   238.3   275.3   299.0   318.1   343.5   383.6   483.5  1244.4  3738.9  6435.3  30268.3    30265  1778779247763  1778779257865
read      293.9   282.3   101.3   157.8   170.2   241.2   280.2   305.0   324.5   351.5   394.4   502.3  1315.9  3859.2  6365.3  30220.1    30270  1778779259379  1778779269482
read      298.7   271.9   101.3   157.7   170.8   246.2   287.2   313.3   334.8   363.8   408.3   531.1  1278.5  3671.0  6288.7  30333.7    30275  1778779270994  1778779281095
read      304.7   294.0   101.3   160.7   173.3   247.1   289.2   316.6   339.9   371.3   424.0   565.2  1305.0  3790.2  6880.2  30378.4    30280  1778779282610  1778779292710
read      307.5   286.9   101.3   162.7   175.7   252.0   293.8   320.4   342.9   373.4   424.0   551.6  1336.9  3882.0  6343.2  30233.9    30285  1778779294225  1778779304329
read      299.8   279.1   101.3   161.1   173.9   247.5   287.6   313.3   334.5   363.6   409.5   528.9  1274.4  3848.6  6353.4  30364.5    30290  1778779305844  1778779315951
read      532.1   810.4   101.3   172.4   189.7   305.8   387.4   451.7   507.8   590.1   754.2  1818.3  4362.5  6383.7  8888.8  29778.2    30295  1778779317466  1778779327574
read      391.0   459.1   101.3   172.8   189.9   289.3   349.7   394.1   433.4   493.1   584.0   792.2  3003.7  5955.8  7523.6  30338.8    30300  1778779329089  1778779339194
read      368.8   417.5   101.3   173.5   189.4   281.3   334.4   371.7   403.8   452.7   534.2   720.8  2686.0  5515.9  6971.0  30161.3    30305  1778779340712  1778779350813
read      366.6   408.5    93.8   171.2   187.3   279.2   333.2   370.8   403.2   453.9   540.1   731.6  2404.1  5012.9  6451.7  30340.4    30310  1778779352329  1778779362431
read      366.2   395.6   101.3   174.9   191.7   288.3   340.8   376.1   405.5   449.5   520.5   683.7  2312.6  4872.7  6816.7  30248.4    30315  1778779363946  1778779374049
read      345.4   403.9   101.3   169.4   184.4   268.5   314.6   345.4   371.5   406.8   464.2   618.8  2555.4  5079.3  6441.8  30302.3    30320  1778779375565  1778779385666
read      340.4   400.1    93.8   167.7   182.5   264.8   309.6   339.2   364.4   397.8   451.5   603.2  2617.1  5015.5  6445.0  30337.8    30325  1778779387181  1778779397281
read      347.4   402.1   101.3   171.5   187.4   273.2   319.6   350.4   375.4   410.2   464.2   601.2  2620.9  5039.4  6452.1  30441.5    30330  1778779398795  1778779408895
read      332.1   381.3   109.4   165.7   180.3   261.7   306.1   335.9   360.8   394.1   445.3   582.7  2148.4  4839.2  6435.2  30355.4    30335  1778779410409  1778779420509
read      341.3   389.4   101.3   171.0   186.1   270.8   317.2   347.2   372.1   404.4   455.9   575.4  2411.4  4936.4  6431.5  30318.9    30340  1778779422024  1778779432125
read      307.3   157.4   101.3   177.4   194.4   283.1   327.9   355.5   375.9   401.8   437.0   496.1   669.5  1980.8  4550.4  30344.1    30345  1778779433639  1778779443740
read      302.6   133.0   101.3   173.7   190.3   279.8   324.5   352.3   373.2   399.4   434.8   496.1   657.5  1399.4  4172.0  30377.0    30350  1778779445256  1778779455357
read      295.8   131.9   101.3   168.8   186.2   273.9   317.4   343.7   364.7   390.3   425.0   481.2   633.9  1599.2  3949.2  30246.0    30355  1778779456872  1778779466975
read      318.3   154.3   101.3   181.1   198.6   291.1   339.3   369.1   391.7   419.3   457.5   524.3   743.6  1805.2  4644.4  30275.8    30360  1778779468489  1778779478593
read      309.2   134.1    93.8   175.1   192.7   285.5   332.5   361.7   383.9   411.1   449.4   512.1   674.8  1263.4  4056.0  30465.2    30365  1778779480109  1778779490212
read      298.7   136.3   101.3   174.1   190.5   276.3   319.4   346.0   367.2   392.6   426.4   481.6   635.7  1573.3  4579.6  30409.6    30370  1778779491727  1778779501833
read      311.1   159.7   101.3   171.9   189.9   284.7   332.0   361.5   384.0   411.4   449.4   511.6   730.5  1954.5  4925.6  30283.3    30375  1778779503351  1778779513458
read      331.2   353.6    93.8   163.8   178.2   262.6   308.6   338.7   363.9   397.9   455.4   610.5  1945.2  4574.5  6539.6  30329.3    30380  1778779514976  1778779525081
read      318.5   308.8   101.3   164.6   178.7   259.7   302.6   330.3   352.8   384.3   434.0   577.7  1580.8  4053.4  6394.4  30402.0    30385  1778779526596  1778779536703
read      325.2   326.9   101.3   163.4   177.3   258.8   303.9   334.0   359.3   394.5   454.8   633.8  1764.0  4348.2  6450.9  30321.3    30390  1778779538219  1778779548323
read      302.4   298.9   101.3   159.9   171.6   244.2   285.1   311.4   333.0   363.1   411.9   554.6  1406.3  3846.2  6424.9  30349.2    30395  1778779549841  1778779559943
read      303.1   292.7    93.8   161.3   173.8   247.4   287.9   313.4   334.4   362.6   405.8   527.8  1456.5  3834.9  6356.4  30376.9    30400  1778779561456  1778779571557
read      291.9   249.5   101.3   160.2   172.6   244.8   283.7   308.3   327.6   354.3   395.7   503.9  1175.4  3455.4  6250.3  30315.9    30405  1778779573071  1778779583171
read      297.6   268.5   101.3   160.6   172.9   246.6   286.3   311.6   332.2   360.2   402.6   524.3  1264.6  3496.7  6332.9  30361.3    30410  1778779584686  1778779594786
read      306.4   286.4    93.8   163.5   176.6   251.4   291.2   316.7   338.5   368.1   416.3   548.2  1365.6  3836.6  6329.3  30454.2    30415  1778779596302  1778779606408
read      309.8   302.7   101.3   161.4   174.7   251.5   293.4   320.5   343.8   374.9   426.7   554.9  1444.6  4001.2  6369.4  30439.8    30420  1778779607925  1778779618026
read      505.8   848.7   101.3   166.2   181.5   283.9   352.1   402.3   444.7   501.7   602.8  1644.7  4541.8  6346.7  7670.8  29527.2    30425  1778779619540  1778779629645
read      674.0  1053.9   101.3   185.3   206.9   334.0   408.4   460.3   509.5   616.2  1169.4  3812.2  4717.4  6437.2  8105.0  30546.1    30430  1778779631160  1778779641261
read      342.2   389.5   109.4   170.3   185.8   271.2   317.4   348.1   373.8   407.8   461.0   593.3  2178.2  4953.7  7064.3  30453.9    30435  1778779642776  1778779652882
read      340.6   377.1   109.4   172.1   187.4   271.8   316.9   346.4   371.4   404.2   457.2   586.0  2143.8  4869.7  6449.9  30516.9    30440  1778779654397  1778779664496
read      336.4   352.7   101.3   169.9   185.6   271.5   317.1   346.8   372.0   403.9   456.4   582.1  1821.0  4366.1  6410.2  30401.5    30445  1778779666010  1778779676113
read      345.7   411.8   109.4   170.9   185.7   269.3   314.9   344.4   369.5   402.5   457.7   596.6  2832.6  5195.1  6447.7  30423.0    30450  1778779677629  1778779687732
read      342.0   407.9   109.4   166.9   181.5   264.5   310.3   340.6   366.0   399.2   454.6   620.4  2543.4  5102.3  7328.2  30455.3    30455  1778779689246  1778779699348
read      323.5   367.9   101.3   166.5   181.0   259.6   300.4   326.5   347.2   375.5   419.6   529.3  2018.5  4395.3  6438.5  30351.0    30460  1778779700862  1778779710964
read      332.3   379.1   101.3   168.4   183.2   263.8   306.3   334.1   357.3   388.4   435.4   563.5  2215.3  4801.7  6416.2  30395.5    30465  1778779712477  1778779722579
read      335.0   377.1   101.3   167.3   182.5   265.5   310.0   339.6   364.6   397.7   450.8   583.6  2108.6  4744.9  6452.1  30426.4    30470  1778779724094  1778779734197
read      288.5   127.2   101.3   171.7   187.9   269.2   309.3   333.8   352.4   375.3   405.8   457.2   582.9  1340.0  4247.8  30346.2    30475  1778779735711  1778779745811
read      284.1   129.4   101.3   164.9   181.4   265.3   305.8   330.5   349.5   373.5   404.5   455.8   577.1  1167.1  4559.5  30469.6    30480  1778779747326  1778779757429
read      300.0   143.8    93.8   167.3   185.3   275.7   320.5   348.5   370.0   396.3   432.2   494.1   679.6  1862.3  4210.3  30444.5    30485  1778779758945  1778779769046
read      314.4   254.1   101.3   165.2   180.3   267.8   315.0   345.2   370.2   401.1   448.9   553.8  1100.3  3819.9  6425.4  30511.8    30490  1778779770562  1778779780663
read      315.2   299.9   101.3   160.6   173.4   250.7   295.2   325.6   351.5   388.7   451.5   626.4  1526.5  3828.1  6354.2  30559.0    30495  1778779782181  1778779792284
read      311.6   310.3    93.8   156.8   169.3   245.8   290.1   318.7   344.1   380.4   444.3   627.0  1586.8  4040.3  6421.7  30433.2    30500  1778779793800  1778779803905
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 87.44%,24.62%,100.00%
