Random waveform, supplied seed
Total number of intervals = 80 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614)
Average QPS expected = 53849
Timestamp start: 1778434593332
Timestamp end: 1778435793627

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      286.4   172.0    74.4   125.8   140.7   270.6   325.9   355.3   375.5   399.6   431.5   485.4   700.1  2244.0  5152.9  43535.9    43591
read      268.3   148.9    80.4   137.4   154.0   258.4   295.3   315.4   330.4   347.2   371.7   414.0   579.1  1872.2  5147.3  20488.9    20430
read      481.0   864.6    74.4   136.5   155.4   276.6   342.6   389.1   431.1   502.7   716.2  1580.7  4035.6  9917.0 17307.2  93870.3    93758
read      224.8    99.0    80.4   141.5   154.2   215.6   241.8   256.3   267.2   279.4   295.3   321.9   409.2  1356.8  3399.8  10506.2    10485
read      259.8   127.0    80.4   139.0   154.8   248.4   283.6   303.0   317.2   335.6   360.1   402.2   590.2  1583.5  3202.7  16481.0    16518
read      489.7   887.4    74.4   129.8   148.2   278.4   354.6   409.5   458.9   537.0   747.7  1610.6  4405.4 10626.2 16841.9  83209.3    83230
read      223.5   159.9    86.8   142.1   152.1   203.4   229.8   245.1   256.3   270.7   290.9   327.7   570.9  1979.5  7517.4   5513.4     5484
read      316.9   372.2    74.4   122.5   138.1   268.7   333.2   368.6   394.7   426.2   467.9   553.1  1418.9  5125.2 12201.6  55606.4    55611
read      261.4   148.9    80.4   132.2   148.6   249.7   286.6   306.6   320.4   338.9   363.5   405.3   623.4  1816.5  4933.9  20720.9    20774
read      310.3   428.1    74.4   126.6   141.3   241.3   300.2   333.3   357.7   388.3   433.1   553.9  1812.6  6190.6 12566.4  96742.1    96726
read      297.3   290.2    74.4   129.0   145.0   266.7   314.4   341.1   361.7   387.0   422.5   491.3  1062.4  4140.3  9273.2  32426.3    32442
read      438.3   765.7    80.4   128.9   146.2   278.4   353.0   402.8   443.8   499.5   606.2  1136.5  3964.2  8950.2 15895.3  73006.6    73039
read      487.7   931.2    74.4   133.1   151.9   288.9   367.6   420.9   464.6   530.2   677.8  1391.0  4561.0 11325.0 22253.6  74088.3    74055
read      247.9    99.4    74.4   123.2   137.3   242.5   289.6   311.2   325.9   342.9   365.2   398.2   471.1   681.8  2206.8  51172.9    51197
read      373.3   527.8    74.4   128.1   144.6   285.0   357.0   399.7   432.4   474.5   542.7   744.0  2411.0  7670.5 14398.5  59467.1    59442
read      314.0   323.0    74.4   131.5   148.5   281.2   333.5   362.1   383.0   408.1   444.3   516.2  1129.3  4701.9 10446.9  35708.5    35654
read      437.4   786.9    74.4   130.2   148.0   279.2   353.3   403.4   444.9   500.4   601.2  1067.2  3888.3 10003.8 16914.9  78741.9    78747
read      327.8   449.8    74.4   128.1   144.1   277.6   335.4   366.9   389.8   417.4   456.1   536.3  1525.7  7189.3 14194.1  42259.7    42212
read      313.4   297.0    80.4   124.8   140.4   272.5   335.6   370.5   395.7   425.7   466.0   547.3  1288.0  4295.3  7872.0  52560.3    52488
read      297.3   228.7    74.4   128.7   144.7   274.2   326.0   353.9   373.7   397.9   430.6   493.7   934.0  3258.8  7503.6  36936.6    36950
read      255.8   129.8    80.4   138.8   154.5   245.2   278.8   296.8   311.0   327.5   350.4   392.6   577.7  1511.7  3892.4  16772.3    16762
read      373.4   736.5    74.4   126.6   142.1   255.0   315.7   349.9   376.9   414.0   476.6   711.0  3366.3  9741.2 18973.7  79457.1    79473
read      308.7   397.0    74.4   123.0   138.0   257.1   316.3   348.7   373.1   403.3   447.0   533.2  1479.9  6321.7 12399.5  61502.3    61431
read      510.9   939.3    74.4   135.4   155.0   284.2   359.1   415.2   465.1   544.7   763.9  1675.3  4910.9 10888.1 17124.1  87194.2    87172
read      305.8   337.1    74.4   130.4   145.9   248.5   307.7   341.4   367.1   399.4   451.5   586.4  1418.2  3849.7  9448.7 108010.8   108181
read      465.8   850.0    74.4   129.1   146.7   277.0   350.7   401.7   445.3   507.8   650.4  1417.8  4395.7  9805.3 17334.9  80491.5    80515
read      306.7   319.7    74.4   127.6   143.2   273.5   325.8   354.2   374.3   399.5   434.0   503.3  1180.2  4942.5  9202.8  37159.6    37149
read      247.6   133.5    86.8   140.5   155.0   235.0   266.9   284.0   296.1   312.4   334.4   373.4   570.4  1716.0  4390.3  13433.9    13444
read      446.2   804.6    74.4   127.1   143.8   275.4   349.1   397.9   436.2   490.9   597.3  1262.1  4229.7  9132.6 16058.7  72049.1    72057
read      411.6   723.4    74.4   125.4   141.8   274.3   346.4   392.8   429.0   476.0   556.0   885.1  3698.9  8962.9 15674.5  70086.1    70041
read      367.3   601.0    74.4   128.2   143.8   254.1   314.5   349.0   376.2   414.0   482.0   845.3  2867.5  7897.3 15184.8  90164.1    90162
read      304.2   379.6    74.4   123.1   138.0   260.9   316.3   346.3   369.3   397.3   435.6   513.9  1370.7  5247.9 11581.5  52065.1    52082
read      277.1   174.0    80.4   132.4   149.1   262.7   303.8   326.0   342.4   363.3   391.7   442.0   700.6  2293.8  7148.3  24282.9    24258
read      454.7   883.9    74.4   130.0   147.4   282.2   358.7   409.7   452.1   508.9   616.8  1061.8  4316.7 11632.5 18056.7  71972.1    72013
read      348.6   439.8    80.4   124.4   140.1   273.2   341.1   381.5   411.6   450.2   506.2   674.9  2119.3  6465.7  9462.0  58119.1    58012
read      322.8   379.6    80.4   126.1   141.6   275.7   335.2   367.9   391.9   421.0   461.4   546.7  1492.1  6152.6 10682.5  45465.5    45398
read      327.0   391.4    80.4   124.6   140.0   274.8   337.6   372.6   398.7   430.4   474.7   573.5  1575.7  6059.4 11179.0  50219.1    50177
read      294.2   254.3    74.4   128.0   143.6   270.7   320.3   346.8   366.7   390.4   422.0   481.0   924.8  3473.5  8801.6  34494.9    34504
read      467.6   996.5    74.4   128.8   146.1   284.6   360.1   409.6   451.1   507.3   619.8  1170.3  4559.0 13877.1 24731.8  65918.6    66010
read      498.6   952.4    80.4   131.0   149.3   280.1   354.5   406.4   452.1   518.0   675.4  1560.7  5458.0 10471.8 16034.3  74003.5    73937
read      379.2   592.9    80.4   126.4   142.4   281.0   350.4   391.6   422.9   463.2   529.0   741.1  2787.6  8074.9 13772.9  55084.9    55020
read      330.4   401.8    74.4   123.6   138.9   272.5   338.2   374.8   401.6   434.4   481.9   597.0  1640.5  5996.8 10971.6  53207.8    53235
read      299.8   365.0    74.4   127.1   141.9   242.2   301.1   333.8   357.7   387.3   430.0   531.1  1544.6  4693.1 10328.9  97706.6    97743
read      233.2   159.6    93.8   149.7   160.0   214.3   239.9   254.7   266.5   280.2   299.5   339.1   586.6  2272.6  7650.0   5409.3     5419
read      261.3   141.4    80.4   142.8   158.8   247.8   281.9   300.7   314.9   332.6   356.7   399.1   625.2  1796.2  4861.4  14742.5    14764
read      238.0   192.8    80.4   145.0   156.5   217.1   245.2   261.2   272.7   288.3   309.8   349.5   625.2  2288.8  7919.8   7455.9     7451
read      299.7   224.0    80.4   124.1   139.4   270.8   330.7   363.6   387.3   415.6   454.1   525.6  1006.7  2845.5  7186.2  48222.2    48208
read      255.4   112.2    74.4   139.8   155.7   247.8   280.7   298.2   312.0   328.0   349.2   389.1   536.3  1293.9  3484.0  16157.3    16149
read      383.9   471.6    74.4   129.5   146.3   278.3   356.9   410.1   454.0   512.5   615.3   915.2  2434.8  6113.1 10888.4  79108.1    78989
read      265.8   121.2    80.4   138.4   155.2   258.6   294.6   314.0   328.1   344.8   368.9   409.2   571.5  1339.9  3182.9  18961.3    18886
read      374.2   481.9    74.4   128.2   144.5   276.2   350.8   400.1   439.5   491.0   572.3   799.6  2474.2  6521.1 10113.9  76039.6    75954
read      301.1   214.0    80.4   127.6   142.9   276.5   335.1   367.0   390.0   417.3   454.2   520.2   915.9  2584.3  7240.5  44476.9    44409
read      257.9   117.7    86.8   140.0   156.4   249.8   283.6   301.9   315.4   332.2   354.3   394.7   547.4  1238.1  3622.5  16389.8    16431
read      415.9   551.5    74.4   132.9   151.0   281.7   362.1   421.2   471.2   545.4   685.5  1093.3  2838.7  7181.0  9248.4  85748.7    85707
read      325.5   296.0    74.4   126.1   141.5   276.3   343.3   383.2   412.6   449.2   499.7   606.5  1447.8  3547.7  7953.4  58229.4    58253
read      298.9   332.9    74.4   129.2   144.3   244.8   302.4   334.6   358.3   387.7   430.6   534.8  1421.1  4108.7  8619.2 103774.5   103867
read      269.8   144.3    80.4   136.7   153.4   259.6   296.9   317.6   333.3   351.3   375.7   422.2   604.3  1815.9  4983.2  21637.0    21604
read      297.5   355.5    74.4   125.7   140.3   241.2   299.9   331.2   353.6   381.4   422.7   518.5  1567.7  4824.8  9631.2  90314.7    90401
read      266.3   266.2    74.4   121.6   135.5   231.8   289.9   319.2   339.5   363.3   394.3   451.6   773.5  3527.5  8721.0  84496.7    84467
read      289.4   295.6    74.4   126.3   140.8   239.4   297.2   328.8   351.2   378.6   419.1   508.7  1374.3  3632.4  7926.0  99484.7    99700
read      281.6   198.9    80.4   129.8   146.0   263.5   306.8   330.6   347.6   369.6   399.2   457.0   807.0  2646.7  7434.1  32074.3    32052
read      259.9   130.9    80.4   137.2   153.5   250.4   284.4   303.1   316.9   334.6   358.8   401.3   580.2  1512.0  4164.3  18194.5    18173
read      331.2   355.2    74.4   123.1   138.3   266.8   336.2   378.1   409.8   449.6   505.5   640.1  1726.5  4808.6  8082.5  67736.7    67789
read      297.4   203.5    74.4   123.4   138.2   269.7   331.3   365.5   390.1   419.3   458.4   531.0   953.6  2360.6  5839.3  51858.7    51929
read      405.7   562.4    74.4   131.8   149.3   279.9   359.8   416.8   464.2   531.9   647.4   984.0  2803.4  7619.0 11062.5  84003.0    83850
read      250.6   107.2    80.4   137.5   153.1   244.1   277.0   294.7   308.2   323.0   344.5   381.3   493.5  1066.1  3331.7  18612.8    18614

Total QPS = 53852.5 (64622956 / 1200.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 15961870132 bytes :   12.7 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.84%,2.50%,100.00%
